IDENTIFIER	VALUE
Solyc07g018270	0.170467391
Solyc07g018290	-1.0861464
Solyc07g018300	0.929866342
Solyc07g018340	0.186153586
Solyc07g018350	0.053567714
Solyc07g018360	-0.16016213
Solyc07g018393	-0.096525109
Solyc07g019440	0.226808495
Solyc07g019460	0.001421802
Solyc07g019498	1.544247972
Solyc07g019530	0.185997312
Solyc07g019630	0.163569721
Solyc07g019650	-0.333624692
Solyc07g019670	0.532824736
Solyc07g020710	-0.234203141
Solyc07g020790	-0.223532347
Solyc07g020800	0.630943675
Solyc07g020860	0.17370201
Solyc07g020870	2.420527264
Solyc07g020960	-1.990087646
Solyc07g021120	-0.793298854
Solyc07g021150	0.35723597
Solyc07g021540	-0.297510862
Solyc07g021550	-0.218644447
Solyc07g021610	-1.694777616
Solyc07g021620	-0.248055407
Solyc07g021630	-2.342090301
Solyc07g021650	-0.686214453
Solyc07g021700	0.203246944
Solyc07g021740	0.025174149
Solyc07g021750	0.149183969
Solyc07g022760	0.241834289
Solyc07g022770	0.414456158
Solyc07g022780	0.423474304
Solyc07g022790	0.274335857
Solyc07g022805	-0.535223517
Solyc07g022815	0.013575385
Solyc07g022830	-1.260904397
Solyc07g022860	0.215881994
Solyc07g022880	0.103960633
Solyc07g022890	0.462846384
Solyc07g022900	-0.226823241
Solyc07g022910	-0.29250557
Solyc07g022920	0.194246877
Solyc07g023990	0.39045672
Solyc07g024000	0.161616249
Solyc07g024070	0.362562619
Solyc07g025110	-0.335977927
Solyc07g025170	0.25585876
Solyc07g025200	-0.119677157
Solyc07g025210	0.115950735
Solyc07g025230	0.036305253
Solyc07g025250	-0.739333623
Solyc07g025370	-1.022462825
Solyc07g025380	0.699012668
Solyc07g025390	0.227860201
Solyc07g025400	-0.01720195
Solyc07g025457	-0.153588258
Solyc07g025500	0.585284629
Solyc07g025510	-0.083531403
Solyc07g025520	0.333653292
Solyc07g025530	0.716902027
Solyc07g026605	0.049444373
Solyc07g026620	-0.191582801
Solyc07g026630	-0.266860226
Solyc07g026640	-0.691270637
Solyc07g026650	-2.105619195
Solyc07g026670	0.249795285
Solyc07g026770	0.121887955
Solyc07g026810	0.019322336
Solyc07g026860	0.01188353
Solyc07g026865	0.020401374
Solyc07g026873	-0.912156563
Solyc07g026960	-0.646190037
Solyc07g027020	-0.025038044
Solyc07g032080	0.481354578
Solyc07g032090	-0.031416745
Solyc07g032100	0.308178859
Solyc07g032110	-0.090657171
Solyc07g032150	0.135546682
Solyc07g032155	0.27783368
Solyc07g032170	0.131868071
Solyc07g032180	0.028326968
Solyc07g032220	0.017850645
Solyc07g032230	-0.092085572
Solyc07g032240	-0.016173776
Solyc07g032250	0.427292112
Solyc07g032260	-0.006905839
Solyc07g032380	-0.500319663
Solyc07g032390	-0.569200293
Solyc07g032480	-0.238622589
Solyc07g032490	-0.435402862
Solyc07g032510	-0.209610942
Solyc07g032710	-0.054583703
Solyc07g032740	-0.226285931
Solyc07g032782	-0.46078092
Solyc07g032786	-0.086077592
Solyc07g037950	-0.018552199
Solyc07g037960	-0.405470844
Solyc07g038100	0.000668415
Solyc07g038120	-0.566211608
Solyc07g038160	-1.660256205
Solyc07g038190	-0.093928073
Solyc07g039190	-0.143475187
Solyc07g039200	-0.266013742
Solyc07g039210	0.066144569
Solyc07g039310	0.62059797
Solyc07g039320	0.045533782
Solyc07g039330	-0.143594178
Solyc07g039340	0.288724123
Solyc07g039380	0.467130379
Solyc07g039450	0.007003172
Solyc07g039500	0.374923165
Solyc07g039510	0.394411902
Solyc07g039550	-0.10380233
Solyc07g040660	0.093804581
Solyc07g040661	0.18836169
Solyc07g040680	-1.34877088
Solyc07g040690	0.000625807
Solyc07g040720	0.203087042
Solyc07g040730	0.446414477
Solyc07g040740	0.302849226
Solyc07g040750	-0.437533395
Solyc07g040780	-0.182044927
Solyc07g040890	-0.948427692
Solyc07g040910	0.225970578
Solyc07g040920	0.145543763
Solyc07g040940	0.635008717
Solyc07g040950	-0.606187467
Solyc07g040960	-0.752633718
Solyc07g040980	0.112620596
Solyc07g040990	-0.492243327
Solyc07g041000	-0.329525893
Solyc07g041010	0.161378176
Solyc07g041020	-0.202052147
Solyc07g041070	0.429991229
Solyc07g041080	-0.339685856
Solyc07g041150	0.137157857
Solyc07g041160	-0.018554463
Solyc07g041180	-0.494139847
Solyc07g041190	-0.483501066
Solyc07g041200	0.085376759
Solyc07g041210	-0.520025439
Solyc07g041230	-0.237524037
Solyc07g041235	-0.255221875
Solyc07g041280	-0.065856646
Solyc07g041290	-0.016793408
Solyc07g041310	-0.069656624
Solyc07g041330	-0.052173304
Solyc07g041340	-0.288778268
Solyc07g041360	0.966265633
Solyc07g041490	0.335336004
Solyc07g041500	-0.741795647
Solyc07g041510	0.291284663
Solyc07g041550	0.072519516
Solyc07g041555	-2.641307167
Solyc07g041640	-1.690172301
Solyc07g041660	-0.189471476
Solyc07g041720	-0.957365644
Solyc07g041730	0.814986718
Solyc07g041750	0.127079253
Solyc07g041760	-0.132244115
Solyc07g041770	0.433317711
Solyc07g041780	-0.417954616
Solyc07g041790	-0.456359698
Solyc07g041830	-0.270885838
Solyc07g041870	-0.334605125
Solyc07g041890	0.249214907
Solyc07g041900	0.209167537
Solyc07g041920	-2.382058269
Solyc07g041930	-0.035258492
Solyc07g041940	-0.760303395
Solyc07g041970	-0.566759855
Solyc07g041980	0.005464493
Solyc07g042000	-0.580028979
Solyc07g042010	0.236176557
Solyc07g042020	0.366081518
Solyc07g042025	0.070584683
Solyc07g042030	0.101397327
Solyc07g042080	0.274197628
Solyc07g042100	0.210802092
Solyc07g042130	0.052410303
Solyc07g042150	0.140229034
Solyc07g042160	-0.356114958
Solyc07g042170	0.075615295
Solyc07g042180	-0.103029975
Solyc07g042190	-0.448905972
Solyc07g042230	0.408254699
Solyc07g042235	0.57575728
Solyc07g042250	0.571458013
Solyc07g042260	0.280434352
Solyc07g042270	-0.133638342
Solyc07g042280	1.66221011
Solyc07g042295	1.383943127
Solyc07g042300	-0.645212454
Solyc07g042315	0.026898488
Solyc07g042330	0.119998632
Solyc07g042380	-0.275012898
Solyc07g042390	0.387792625
Solyc07g042440	0.27192033
Solyc07g042450	0.269814054
Solyc07g042460	-1.596935866
Solyc07g042490	-0.1055235
Solyc07g042500	-0.356855582
Solyc07g042520	-1.353903089
Solyc07g042550	0.228058685
Solyc07g042560	-0.306465392
Solyc07g042570	0.191544972
Solyc07g042580	-0.142739037
Solyc07g042590	0.111640652
Solyc07g042620	0.0470775
Solyc07g042630	0.012263177
Solyc07g042680	-0.151115648
Solyc07g042690	-0.020933761
Solyc07g042700	-0.419961713
Solyc07g042710	0.398098196
Solyc07g042720	-0.494020051
Solyc07g042740	-0.164990446
Solyc07g042750	-0.537908232
Solyc07g042760	-0.04569599
Solyc07g042800	0.018512124
Solyc07g042820	-0.064223974
Solyc07g042830	-0.067183121
Solyc07g042850	-1.260318257
Solyc07g042890	-0.018872347
Solyc07g042900	0.118637117
Solyc07g042910	0.01033289
Solyc07g042913	-0.525865147
Solyc07g042915	-1.073126903
Solyc07g042917	-0.149759452
Solyc07g042930	-0.110274226
Solyc07g042950	-0.297599799
Solyc07g042970	0.109344175
Solyc07g042990	0.898094669
Solyc07g042995	-1.31205689
Solyc07g043050	-0.229259683
Solyc07g043060	-0.423332711
Solyc07g043070	-0.088226861
Solyc07g043100	-0.21695743
Solyc07g043110	-0.74980765
Solyc07g043130	-0.503494805
Solyc07g043150	-0.764715564
Solyc07g043160	-0.494543116
Solyc07g043170	1.02732787
Solyc07g043230	-0.382897659
Solyc07g043250	-1.494726546
Solyc07g043260	-0.087455212
Solyc07g043270	0.072665215
Solyc07g043310	0.227514543
Solyc07g043320	0.134800463
Solyc07g043330	-0.564752102
Solyc07g043360	-0.193111868
Solyc07g043390	-0.141177405
Solyc07g043410	-1.308468909
Solyc07g043420	-0.156430307
Solyc07g043460	0.691870722
Solyc07g043480	0.495587505
Solyc07g043490	-0.15610888
Solyc07g043500	0.013677724
Solyc07g043510	0.04203915
Solyc07g043550	0.092874946
Solyc07g043560	0.267550778
Solyc07g043570	-0.436841544
Solyc07g043580	0.0057058
Solyc07g043590	0.76361882
Solyc07g043600	-0.029482536
Solyc07g043610	0.184416859
Solyc07g043620	0.285361606
Solyc07g043630	0.493968396
Solyc07g043640	1.08778358
Solyc07g043660	-0.266294118
Solyc07g043670	-1.196889179
Solyc07g043680	0.516687935
Solyc07g044750	-0.130918698
Solyc07g044760	-0.51947974
Solyc07g044780	0.304473637
Solyc07g044785	-0.473421991
Solyc07g044800	-0.323661455
Solyc07g044810	-0.188021377
Solyc07g044830	0.153804107
Solyc07g044840	0.042883751
Solyc07g044850	0.400758812
Solyc07g044860	0.085691663
Solyc07g044880	-0.038021032
Solyc07g044930	0.236561938
Solyc07g044960	0.244366883
Solyc07g044970	-2.722947834
Solyc07g044980	-0.445046341
Solyc07g044990	-0.489293075
Solyc07g045000	0.285856295
Solyc07g045010	0.471530933
Solyc07g045030	-0.157587777
Solyc07g045050	-0.073084971
Solyc07g045070	-0.487865971
Solyc07g045100	-0.250090744
Solyc07g045127	-0.162708228
Solyc07g045140	-1.657387504
Solyc07g045150	0.138209147
Solyc07g045160	-1.348356291
Solyc07g045170	-0.172957045
Solyc07g045180	-0.300317931
Solyc07g045190	-0.758719543
Solyc07g045210	0.064802271
Solyc07g045220	-0.276566365
Solyc07g045230	-0.096786203
Solyc07g045240	-0.111422341
Solyc07g045250	0.099600704
Solyc07g045255	0.307070886
Solyc07g045290	0.003307635
Solyc07g045300	0.046117675
Solyc07g045310	0.107325041
Solyc07g045320	0.565968903
Solyc07g045330	0.425450735
Solyc07g045340	0.408118557
Solyc07g045350	0.88872052
Solyc07g045353	-0.495937364
Solyc07g045370	-0.253258883
Solyc07g045380	-0.263802221
Solyc07g045390	0.012574971
Solyc07g045400	-0.061286619
Solyc07g045410	-0.354254745
Solyc07g045420	-0.058301723
Solyc07g045430	-1.319280289
Solyc07g045440	0.497008789
Solyc07g045450	-0.126021096
Solyc07g045460	0.582450871
Solyc07g045470	0.345443678
Solyc07g045480	-0.097746511
Solyc07g045510	-0.093131689
Solyc07g045520	-0.038843955
Solyc07g045530	-0.26383974
Solyc07g045540	-0.304280542
Solyc07g047610	-0.00793209
Solyc07g047620	0.058346025
Solyc07g047670	-0.279410788
Solyc07g047690	-0.250859934
Solyc07g047700	0.203908856
Solyc07g047710	-0.331368619
Solyc07g047720	0.087657088
Solyc07g047740	1.42613907
Solyc07g047750	-0.221295473
Solyc07g047770	-0.490147124
Solyc07g047780	0.082484588
Solyc07g047790	-0.586268696
Solyc07g047800	0.073901713
Solyc07g047820	0.1866437
Solyc07g047823	0.434913754
Solyc07g047830	-0.701336156
Solyc07g047840	-0.080622001
Solyc07g047850	0.026155871
Solyc07g047860	0.081837165
Solyc07g047890	0.448074396
Solyc07g047900	-0.359174973
Solyc07g047940	-0.563397376
Solyc07g047950	-0.483505439
Solyc07g047960	0.519453223
Solyc07g047970	0.432146145
Solyc07g047980	-0.203515994
Solyc07g048010	0.454426824
Solyc07g048030	0.229227865
Solyc07g048040	-0.199091822
Solyc07g048050	-1.470008585
Solyc07g048060	-1.951518812
Solyc07g048070	-0.691893804
Solyc07g048080	0.093750459
Solyc07g048090	0.996543598
Solyc07g048100	0.678374743
Solyc07g048110	0.921764503
Solyc07g048120	0.142730175
Solyc07g049150	-0.788979377
Solyc07g049160	0.394091377
Solyc07g049180	-0.123299585
Solyc07g049190	-0.507429582
Solyc07g049200	0.129303369
Solyc07g049210	-0.078647278
Solyc07g049220	0.182227659
Solyc07g049230	-0.343124464
Solyc07g049260	0.275515215
Solyc07g049270	-0.190835589
Solyc07g049280	0.830572311
Solyc07g049290	-0.149293527
Solyc07g049300	0.815165295
Solyc07g049310	0.135993498
Solyc07g049320	-0.517436873
Solyc07g049350	0.105695089
Solyc07g049360	-0.561274554
Solyc07g049370	0.463447329
Solyc07g049390	0.379820976
Solyc07g049410	0.238976967
Solyc07g049430	0.660971614
Solyc07g049440	-2.714005113
Solyc07g049450	0.064800361
Solyc07g049460	-1.76770193
Solyc07g049470	0.285981656
Solyc07g049480	-0.073024888
Solyc07g049490	-0.139745457
Solyc07g049495	-0.099267608
Solyc07g049500	0.073871212
Solyc07g049530	-0.824178931
Solyc07g049550	1.824527399
Solyc07g049560	-0.187540738
Solyc07g049567	-0.606263368
Solyc07g049570	-0.179848571
Solyc07g049580	0.514466738
Solyc07g049590	-0.153918815
Solyc07g049600	3.507703824
Solyc07g049610	0.140353193
Solyc07g049630	0.170269126
Solyc07g049645	-0.488578735
Solyc07g049680	0.246376399
Solyc07g049690	1.164961318
Solyc07g049700	0.196355407
Solyc07g049710	0.61612845
Solyc07g049720	0.0009448
Solyc07g049730	0.729110568
Solyc07g049740	-0.065894378
Solyc07g049750	-0.08573853
Solyc07g051820	0.358843441
Solyc07g051840	0.370495594
Solyc07g051850	-0.068800008
Solyc07g051860	-0.37320982
Solyc07g051870	-0.045884591
Solyc07g051930	-0.110864172
Solyc07g051940	1.19093769
Solyc07g052040	-0.015787367
Solyc07g052100	-1.577366245
Solyc07g052110	-0.374914315
Solyc07g052150	2.58778647
Solyc07g052180	2.76074642
Solyc07g052210	1.490949425
Solyc07g052220	1.220722413
Solyc07g052230	0.876373567
Solyc07g052240	0.862666123
Solyc07g052250	0.860221907
Solyc07g052270	0.338908785
Solyc07g052290	-0.300098131
Solyc07g052310	-0.177415181
Solyc07g052320	0.304139026
Solyc07g052340	0.071360703
Solyc07g052350	-0.089757562
Solyc07g052390	0.499278584
Solyc07g052400	0.68703569
Solyc07g052420	-0.129431188
Solyc07g052430	-0.395848755
Solyc07g052440	-0.131956319
Solyc07g052460	0.003637938
Solyc07g052470	-0.006132463
Solyc07g052480	-0.758433443
Solyc07g052510	0.731299493
Solyc07g052550	-0.233903951
Solyc07g052555	-0.055833112
Solyc07g052560	0.071451075
Solyc07g052570	-0.119777432
Solyc07g052590	-0.441007717
Solyc07g052600	-0.083857355
Solyc07g052610	-0.807903036
Solyc07g052640	-0.23308054
Solyc07g052670	0.33175606
Solyc07g052680	0.965585854
Solyc07g052690	0.629624466
Solyc07g052710	-0.353407148
Solyc07g052720	0.725499313
Solyc07g052730	-0.654364353
Solyc07g052740	-0.44077432
Solyc07g052760	0.019478074
Solyc07g052770	0.207580005
Solyc07g052780	-0.6796893
Solyc07g052790	-0.230422152
Solyc07g052830	0.05639842
Solyc07g052840	-0.116294423
Solyc07g052880	-0.582368436
Solyc07g052900	0.069606509
Solyc07g052913	-0.540637279
Solyc07g052930	0.758083046
Solyc07g052940	0.278172562
Solyc07g052950	0.736238309
Solyc07g052970	-0.302441791
Solyc07g052980	0.418043747
Solyc07g052990	-0.400423558
Solyc07g053000	0.326211381
Solyc07g053010	-1.685105301
Solyc07g053020	-0.853214084
Solyc07g053030	0.910872792
Solyc07g053050	-0.216353626
Solyc07g053060	-0.246878472
Solyc07g053100	0.274841131
Solyc07g053120	-1.28852119
Solyc07g053130	-1.875901521
Solyc07g053140	-1.054965
Solyc07g053150	-0.4669412
Solyc07g053160	-0.549983365
Solyc07g053170	-0.083013518
Solyc07g053180	-0.170918449
Solyc07g053190	-0.271858213
Solyc07g053200	-0.65937547
Solyc07g053210	0.42972319
Solyc07g053220	-0.050626429
Solyc07g053225	0.359135605
Solyc07g053230	-1.55024394
Solyc07g053250	0.247363319
Solyc07g053260	0.090401457
Solyc07g053270	0.241740296
Solyc07g053280	-0.672034362
Solyc07g053290	-0.862044196
Solyc07g053310	0.350869101
Solyc07g053320	-0.365126111
Solyc07g053340	-1.87984217
Solyc07g053350	0.497075257
Solyc07g053360	-1.721693551
Solyc07g053380	0.69909797
Solyc07g053410	-0.585261487
Solyc07g053420	0.330613229
Solyc07g053430	-0.732959721
Solyc07g053440	0.10600881
Solyc07g053450	-0.166790264
Solyc07g053470	-0.228613543
Solyc07g053480	0.540373028
Solyc07g053490	0.048073623
Solyc07g053497	-0.081685628
Solyc07g053520	-0.271526985
Solyc07g053530	-0.895944228
Solyc07g053540	1.780543148
Solyc07g053550	-0.896264845
Solyc07g053560	-0.37453617
Solyc07g053580	-0.533008603
Solyc07g053600	-0.102265929
Solyc07g053610	-0.047571588
Solyc07g053615	-0.583197399
Solyc07g053630	-0.427618893
Solyc07g053640	1.863736446
Solyc07g053650	0.18633801
Solyc07g053660	-0.229645552
Solyc07g053670	-0.065848367
Solyc07g053690	-0.641269725
Solyc07g053700	0.443797407
Solyc07g053710	-1.537660464
Solyc07g053720	-0.297676537
Solyc07g053730	-0.365467283
Solyc07g053740	-0.529698482
Solyc07g053760	0.391390934
Solyc07g053790	0.645899875
Solyc07g053800	-0.272482437
Solyc07g053820	0.422345997
Solyc07g053830	-0.176671414
Solyc07g053850	0.176740473
Solyc07g053860	-0.176660057
Solyc07g053870	-0.238444976
Solyc07g053880	-0.241481223
Solyc07g053890	-1.275060804
Solyc07g053900	0.231977323
Solyc07g053910	-0.328424773
Solyc07g053920	-0.218332595
Solyc07g053930	-0.618381969
Solyc07g053940	0.339697217
Solyc07g053950	1.451045636
Solyc07g053960	-0.257630697
Solyc07g053970	-0.012671155
Solyc07g053980	-0.398748912
Solyc07g053990	-0.218548214
Solyc07g054060	0.42940248
Solyc07g054070	-0.073312265
Solyc07g054080	-0.111434463
Solyc07g054090	-0.413130064
Solyc07g054100	0.151777671
Solyc07g054110	0.419529742
Solyc07g054140	0.684077304
Solyc07g054160	0.088823387
Solyc07g054170	1.352945209
Solyc07g054190	0.369280439
Solyc07g054200	0.092099019
Solyc07g054210	0.036583631
Solyc07g054220	-0.135094788
Solyc07g054265	-0.341027372
Solyc07g054270	-0.336104181
Solyc07g054280	1.360357441
Solyc07g054290	0.120352781
Solyc07g054300	0.047400497
Solyc07g054310	2.198074998
Solyc07g054320	-0.16349476
Solyc07g054330	0.12028024
Solyc07g054340	0.030009628
Solyc07g054370	-0.130440869
Solyc07g054400	0.109300236
Solyc07g054420	0.022309925
Solyc07g054430	0.309963164
Solyc07g054440	-0.049440616
Solyc07g054450	0.199653935
Solyc07g054460	-0.358827411
Solyc07g054470	0.045222785
Solyc07g054475	-0.58476273
Solyc07g054480	-0.213064613
Solyc07g054490	0.68830172
Solyc07g054500	0.188397616
Solyc07g054540	-0.181799244
Solyc07g054560	-0.725852978
Solyc07g054580	0.631246038
Solyc07g054610	-0.873300439
Solyc07g054680	-0.278119111
Solyc07g054690	0.266448286
Solyc07g054720	-2.069954166
Solyc07g054730	-1.260508815
Solyc07g054740	0.12903359
Solyc07g054760	-2.830286053
Solyc07g054770	-1.593934573
Solyc07g054780	-1.656875021
Solyc07g054800	-1.366871466
Solyc07g054810	-1.450467189
Solyc07g054820	0.162075084
Solyc07g054830	-0.095749791
Solyc07g054840	0.723984207
Solyc07g054850	-1.591716655
Solyc07g054870	2.049286198
Solyc07g054880	0.657677482
Solyc07g054890	1.475431643
Solyc07g054900	0.341141043
Solyc07g054910	0.541790909
Solyc07g054930	1.726300243
Solyc07g054950	-0.176445262
Solyc07g055020	-0.008245701
Solyc07g055030	-0.188069427
Solyc07g055040	-0.841592431
Solyc07g055050	0.060890031
Solyc07g055060	-0.247898836
Solyc07g055080	0.591728083
Solyc07g055100	-0.78061724
Solyc07g055110	0.14287562
Solyc07g055120	-0.242845079
Solyc07g055130	0.382188515
Solyc07g055140	0.465463235
Solyc07g055150	0.480499506
Solyc07g055160	0.618054917
Solyc07g055170	-0.150896753
Solyc07g055180	-0.966913475
Solyc07g055190	0.101980044
Solyc07g055200	-0.046772546
Solyc07g055210	0.335488145
Solyc07g055215	-0.170050138
Solyc07g055220	-0.296307592
Solyc07g055230	0.095411901
Solyc07g055240	0.761962118
Solyc07g055250	-0.527798315
Solyc07g055260	-0.568082937
Solyc07g055270	-0.123768932
Solyc07g055280	-0.090240978
Solyc07g055290	0.097650672
Solyc07g055300	-0.090469961
Solyc07g055310	0.122962314
Solyc07g055320	-0.171322419
Solyc07g055330	-0.663312574
Solyc07g055340	0.007521195
Solyc07g055415	-1.334963629
Solyc07g055440	-0.862618672
Solyc07g055470	-1.22526421
Solyc07g055480	-0.243822904
Solyc07g055490	-0.560348912
Solyc07g055530	-1.030921639
Solyc07g055560	-2.55141541
Solyc07g055573	1.861010628
Solyc07g055630	-1.842220493
Solyc07g055640	-0.8668206
Solyc07g055650	-0.76620765
Solyc07g055660	0.077305818
Solyc07g055670	-0.550964951
Solyc07g055690	-0.407617517
Solyc07g055700	0.250228161
Solyc07g055710	-0.364606963
Solyc07g055720	-0.926695759
Solyc07g055730	0.369755549
Solyc07g055740	0.122595285
Solyc07g055750	0.726003844
Solyc07g055760	0.348695054
Solyc07g055810	-0.559320392
Solyc07g055830	0.330036795
Solyc07g055840	-1.778749643
Solyc07g055850	-0.292775821
Solyc07g055860	-0.2501162
Solyc07g055870	-0.686554483
Solyc07g055880	0.478036068
Solyc07g055900	-0.107890757
Solyc07g055910	-0.070218982
Solyc07g055930	-0.121837919
Solyc07g055940	-0.097133295
Solyc07g055950	1.348586826
Solyc07g055980	0.148663569
Solyc07g056000	-0.026669929
Solyc07g056010	0.238536788
Solyc07g056020	-0.074562033
Solyc07g056030	-0.124164384
Solyc07g056040	0.05689495
Solyc07g056050	0.37935047
Solyc07g056060	0.791882104
Solyc07g056070	-0.083514818
Solyc07g056110	-0.008083426
Solyc07g056120	-0.160686226
Solyc07g056140	0.3580503
Solyc07g056150	0.38813656
Solyc07g056160	-1.104370328
Solyc07g056170	-0.591575304
Solyc07g056190	-0.956397944
Solyc07g056200	0.483564758
Solyc07g056210	-0.352235553
Solyc07g056220	-0.028793254
Solyc07g056240	-1.076382513
Solyc07g056250	-0.104463915
Solyc07g056260	0.01603331
Solyc07g056270	0.462211179
Solyc07g056280	0.164918797
Solyc07g056310	-0.144960524
Solyc07g056320	-0.538593027
Solyc07g056330	-0.550759174
Solyc07g056340	-0.540540558
Solyc07g056350	0.12604803
Solyc07g056360	0.321272199
Solyc07g056370	-0.046948519
Solyc07g056390	0.829753005
Solyc07g056400	-0.79011533
Solyc07g056410	-0.617308209
Solyc07g056420	-1.638064043
Solyc07g056430	-0.255748571
Solyc07g056440	0.069146587
Solyc07g056450	-0.572448117
Solyc07g056460	1.412214952
Solyc07g056470	0.080023725
Solyc07g056480	1.60898601
Solyc07g056490	-0.239993998
Solyc07g056500	-0.588575831
Solyc07g056510	-2.801618095
Solyc07g056520	-0.229896678
Solyc07g056530	0.34770578
Solyc07g056540	-1.106759583
Solyc07g056550	-0.000931857
Solyc07g056560	0.272326861
Solyc07g056570	-1.010916258
Solyc07g056580	-0.384819176
Solyc07g056590	-0.011185402
Solyc07g056600	-1.207559658
Solyc07g056630	-0.228873887
Solyc07g056640	0.527573766
Solyc07g056650	0.279377294
Solyc07g056660	-0.041151227
Solyc07g056670	0.872142286
Solyc07g061720	0.661970325
Solyc07g061730	-1.970990088
Solyc07g061740	-2.328565262
Solyc07g061750	1.361848323
Solyc07g061760	0.958451242
Solyc07g061780	-0.412260892
Solyc07g061790	0.078533117
Solyc07g061800	-0.473505015
Solyc07g061805	-1.40373677
Solyc07g061860	0.790055289
Solyc07g061900	-0.022348653
Solyc07g061920	-1.18847789
Solyc07g061930	-1.007806304
Solyc07g061935	-0.909058833
Solyc07g061940	-1.359123646
Solyc07g061950	-0.146042397
Solyc07g061960	-0.150012743
Solyc07g061970	-0.032714492
Solyc07g061990	-0.21227528
Solyc07g062000	-0.126017046
Solyc07g062030	0.487510705
Solyc07g062040	-0.867740147
Solyc07g062050	-0.01939134
Solyc07g062060	-0.128823496
Solyc07g062070	0.251467746
Solyc07g062080	0.279471161
Solyc07g062100	2.317284893
Solyc07g062110	-0.014558344
Solyc07g062115	-0.494879362
Solyc07g062120	0.150043232
Solyc07g062130	0.689077628
Solyc07g062140	-0.26890921
Solyc07g062150	-0.06170495
Solyc07g062160	0.23502504
Solyc07g062170	-0.166744118
Solyc07g062180	0.279177341
Solyc07g062190	-0.241798227
Solyc07g062210	-1.262582269
Solyc07g062220	-0.241304521
Solyc07g062250	-0.306170173
Solyc07g062260	-1.236144096
Solyc07g062270	0.394376622
Solyc07g062280	0.53613261
Solyc07g062290	-0.653619926
Solyc07g062300	-0.275165801
Solyc07g062310	-0.308786593
Solyc07g062390	-0.162972913
Solyc07g062400	-0.835856191
Solyc07g062410	-0.028482801
Solyc07g062430	0.37870827
Solyc07g062440	-0.633653316
Solyc07g062450	0.253357404
Solyc07g062460	0.337638713
Solyc07g062470	0.650647008
Solyc07g062480	0.116378626
Solyc07g062490	-0.014336185
Solyc07g062500	0.856824183
Solyc07g062510	0.93118054
Solyc07g062520	-0.020902205
Solyc07g062530	-2.495106337
Solyc07g062540	-0.098644368
Solyc07g062543	-0.33863297
Solyc07g062570	0.148185316
Solyc07g062580	0.073014272
Solyc07g062590	0.391963207
Solyc07g062600	-0.066600492
Solyc07g062610	-0.057038502
Solyc07g062620	0.128656411
Solyc07g062630	-1.867385288
Solyc07g062640	-0.010100708
Solyc07g062650	0.155185414
Solyc07g062660	-0.263139968
Solyc07g062680	-0.322911184
Solyc07g062685	0.953299429
Solyc07g062700	0.507911962
Solyc07g062710	0.33180986
Solyc07g062720	0.399109019
Solyc07g062730	-0.279262299
Solyc07g062740	0.131453935
Solyc07g062750	0.127459807
Solyc07g062770	0.036042371
Solyc07g062780	0.016132985
Solyc07g062810	-1.182694469
Solyc07g062820	-0.046322369
Solyc07g062840	-0.25028834
Solyc07g062860	-0.107188297
Solyc07g062870	0.01958657
Solyc07g062880	-0.0080164
Solyc07g062890	-0.015616781
Solyc07g062910	0.439800245
Solyc07g062920	0.151692818
Solyc07g062930	0.098439707
Solyc07g062940	0.214332289
Solyc07g062950	-0.966697004
Solyc07g062970	-1.473932637
Solyc07g062980	0.636946355
Solyc07g063000	0.12787779
Solyc07g063010	0.446780012
Solyc07g063020	0.568925688
Solyc07g063040	0.226495129
Solyc07g063050	-0.038730002
Solyc07g063070	0.370559489
Solyc07g063080	-0.146350832
Solyc07g063110	0.174131849
Solyc07g063120	-0.048547435
Solyc07g063130	0.659439999
Solyc07g063140	0.381382177
Solyc07g063145	0.790869429
Solyc07g063150	0.103322938
Solyc07g063160	-0.498317396
Solyc07g063170	-0.514202574
Solyc07g063180	1.166320507
Solyc07g063190	-0.173328254
Solyc07g063200	0.415684108
Solyc07g063210	-0.151469133
Solyc07g063220	-0.30917169
Solyc07g063230	-0.180949414
Solyc07g063240	0.460301604
Solyc07g063250	-0.226055719
Solyc07g063260	0.502025958
Solyc07g063270	-0.561030538
Solyc07g063280	-0.459464721
Solyc07g063290	-0.162636687
Solyc07g063300	0.100429735
Solyc07g063310	-0.712052262
Solyc07g063330	0.271153045
Solyc07g063340	0.317476283
Solyc07g063350	0.744418746
Solyc07g063390	-0.319764844
Solyc07g063410	0.07196889
Solyc07g063420	0.45736182
Solyc07g063430	-0.460321804
Solyc07g063440	0.068143224
Solyc07g063450	-0.323814481
Solyc07g063460	-0.124925704
Solyc07g063465	1.066163911
Solyc07g063470	-1.442666547
Solyc07g063480	-0.022576054
Solyc07g063510	-0.407565583
Solyc07g063520	0.701674207
Solyc07g063530	0.139368564
Solyc07g063540	0.219760496
Solyc07g063550	0.370585344
Solyc07g063560	0.070085372
Solyc07g063570	0.313544376
Solyc07g063575	0.826474562
Solyc07g063590	0.312566043
Solyc07g063600	0.176774201
Solyc07g063610	-0.984766957
Solyc07g063620	0.850411537
Solyc07g063630	0.131375929
Solyc07g063640	0.016596266
Solyc07g063650	-0.022273089
Solyc07g063680	-0.017438344
Solyc07g063690	-0.203739298
Solyc07g063720	-0.448984106
Solyc07g063730	-1.160618668
Solyc07g063740	1.089083666
Solyc07g063750	0.016555297
