target_id	CV	F1	F1_hab	F2_127	F2_151	F2_28	F2_411	F2_445	F2_73	PI127826
Solyc11g013450	49.162	21.0101	110.272	79.0804	84.1793	158.898	132.324	80.2129	82.6435	230.418
Solyc11g013460	542	639	862	644	388	656	681	476	516	1220.86
Solyc11g013463	0	0	0	0	0	0	0	0	0	26.1448
Solyc11g013467	24	3	3	1	24	8	11	33	8	0
Solyc11g013480	69	94	30	57	198	47	149	188	100	31
Solyc11g013490	2861	1890	3273	1150	901	1516	1476	1195	1423	3030
Solyc11g013500	123	69	82	56	40	78	65	63	101	88
Solyc11g013520	1238	1676	729	1136	2328	1112	1953	1752	1251	832
Solyc11g013530	2684	3079	1858	3833	3945	3043	3408	3521	3583	1976
Solyc11g013537	0	0	0	0	0	0	1	2	0	0
Solyc11g013550	873	644	889	275	394	411	367	687	441	1570
Solyc11g013560	0	0	0	0	0	0	0	0	0	0
Solyc11g013570	0	0	0	0	0	0	0	0	0	0
Solyc11g013580	0	0	0	0	0	0	0	0	0	0
Solyc11g013590	0	0	0	0	0	0	0	0	0	0
Solyc11g013600	0	0	0	0	0	0	0	0	0	0
Solyc11g013610	0	0	0	0	0	0	0	0	0	0
Solyc11g013620	0	0	1	3	0	0	0	0	0	0
Solyc11g013630	0	0	0	0	0	0	0	0	0	0
Solyc11g013650	0	0	3	0	0	0	0	0	0	0
Solyc11g013660	0	0	1	2	0	0	0	0	0	0
Solyc11g013670	0	0	0	0	0	0	0	0	0	0
Solyc11g013675	0	0	0	0	0	0	0	0	0	0
Solyc11g013680	0	0	0	0	0	0	0	0	0	0
Solyc11g013683	0	0	0	0	0	0	0	0	0	0
Solyc11g013687	0	0	0	0	0	0	0	0	0	0
Solyc11g013690	0	0	0	0	0	0	0	0	0	0
Solyc11g013700	0	0	0	0	0	0	0	0	0	0
Solyc11g013710	0	0	0	0	0	0	0	0	0	0
Solyc11g013720	0	0	0	0	0	0	0	0	0	0
Solyc11g013730	151	26	22	5	9	6	6	11	6	41
Solyc11g013740	22	4	21	306.854	256.86	567.673	360	603	534.894	11
Solyc11g013750	907	966	2212	1598	1147	995	923	577	988	2453
Solyc11g013760	1046	572	628	0	1119	419	552	991	430	0
Solyc11g013770	298	589	820	730	123	413	250	126	263	1358
Solyc11g013780	26	11	0	0	0	1	2	3	0	13
Solyc11g013790	1	11	10	17	12	7	11	32	10	14
Solyc11g013810	3071	4040	137	2966	536	1925	1978	775	1401	811
Solyc11g013820	369	227	592	239	213	224	236	301	209	935
Solyc11g013830	2305	1488	2908	1486	1296	1683	2040	2162	1530	4197
Solyc11g013840	331	162	220	175	204	221	209	278	164	279
Solyc11g013845	309	121	238	99	143	118	125	130	99	293
Solyc11g013850	416	286	204	144	155	238	204	165	153	310
Solyc11g013860	0	0	0	0	0	0	0	0	0	0
Solyc11g013870	0	0	0	0	0	0	0	0	0	4
Solyc11g013880	1874	1587	1216	1779	1631	2051	1650	2374	1771	1154
Solyc11g013890	475	489	112	190	495	297	318	428	421	112
Solyc11g013895	83	41	0	0	47	34	23	47	16	0
Solyc11g015890	50	20	0	0	62	38	34	94	46	0
Solyc11g015897	38	21	0	6	7	13	16	20	7	5
Solyc11g015910	0	0	8	0	0	1.06303	0	0	0	0
Solyc11g016910	0	0	0	0	0	0	0	0	0	0
Solyc11g016920	0	0	0	0	0	0	0	0	0	0
Solyc11g016930	21.7023	8.07895	3.6127	0	3.1974	2.36445	3.44252	4.0709	8.95965	0
Solyc11g016940	330.298	323.921	337.387	370	517.803	363.573	331.557	390.929	316.04	349
Solyc11g016970	26	25	9	12	4	41	34	23	44	5
Solyc11g016975	0	4	12	13	38	20	12	11	20	8
Solyc11g016980	3.10475	2.06938	8.15961	7.05418	15.1119	4.03466	5.04069	17.1521	11.0923	30.1646
Solyc11g016985	0	0	1	9	5	2	4	1	9	0
Solyc11g016990	307	817	348	675	689	555	996	751	621	455
Solyc11g016995	0	0	0	0	0	1	2	0	0	0
Solyc11g017000	791	994	571	632	887	820	854	1023	1099	608
Solyc11g017010	2051	947	1650	2879	1558	2507	2331	1751	1271	1488
Solyc11g017020	0	0	0	0	0	0	0	0	0	0
Solyc11g017030	0	0	0	0	0	0	0	0	0	0
Solyc11g017035	0	0	0	0	0	0	0	0	0	8.04107
Solyc11g017040	2012	2283.05	1862.38	2136.58	2035	1741.33	2102.97	1919	2067.77	2216.37
Solyc11g017050	433	304	284	387	358	406	443	434	390	281
Solyc11g017060	64	317.946	271.621	351.417	57	262.674	328.031	61	189.233	635.629
Solyc11g017070	2231	1808	1890	2049	1150	2318	1780	1492	1854	2093
Solyc11g017073	4	13	0	0	7	0	5	1	0	0
Solyc11g017077	0	4.74711	0	0	0	2.38993	0	0	0	44.441
Solyc11g017090	1.46005	0	0	0	3	1.68326	0	1	0	20.2619
Solyc11g017100	0	0	0	0	3	0	12	41	1	0
Solyc11g017130	116.35	64.2099	89.5478	66.5972	18.3629	147.362	53.5877	55.9252	56.1082	30.0661
Solyc11g017140	2596.65	2349.79	1158.45	1656.4	1214.64	1782.64	1879.41	1932.07	2300.89	1323.93
Solyc11g017180	0	0	8	3	0	1	1	1	2	0
Solyc11g017190	1234	1184	1464	1320	921	1047	1130	872	1077	1756
Solyc11g017200	1525	814	757	877	974	1802	1246	1078	1634	929
Solyc11g017210	0	1.15205	0	0	2.142	0	1.18172	0	0	0
Solyc11g017220	0	7.36416	4.16635	11.2747	14.5487	8.24331	18.8958	7.76732	14.3711	0
Solyc11g017230	202	279.546	316.834	311.725	322.423	246.757	279.993	193.233	250.629	335
Solyc11g017240	125	242	83	331	179	313	253	139	270	54
Solyc11g017250	2711	1276	2650	909	749	2690	1649	1374	1395	3754
Solyc11g017270	1889.99	1701.73	1067	1329.92	1057.93	1310.92	843.987	1935	967	1308.87
Solyc11g017280	5.00621	226.27	30	95.0783	32.0695	47.0819	9.01254	36	39	30.1317
Solyc11g017285	24	30	47	79	63	75	52	59	50	50
Solyc11g017290	55	52	112	103	120	120	122	86	91	85
Solyc11g017300	835.034	882	505	571.764	727.95	683.587	755.579	891	664.164	635.626
Solyc11g017310	10	6	0	0	47	7	13	9	12	0
Solyc11g017320	4	12	0	1	12	4	7	3	0	0
Solyc11g017325	1	7	0	0	12	3	1	1	2	0
Solyc11g017330	23	13	0	0	38	7	15	30	19	0
Solyc11g017335	130	86	0	0	172	24	88	174	18	0
Solyc11g017340	4	1	0	0	1	2	0	1	1	0
Solyc11g017360	51	99	74	98	87	135	94	93	116	70
Solyc11g017365	4	16	19	22	7	9	24	13	14	4
Solyc11g017370	56	132	189	222	196	289	211	195	218	141
Solyc11g017373	0	0	0	0	1	2	0	0	0	0
Solyc11g017380	102	76	36	24	111	87	76	111	71	41
Solyc11g017390	83	46	363	108	427	127	247	493	102	762
Solyc11g017400	108	155.427	250.591	112	165.691	117	165	137.129	129.132	273
Solyc11g017420	1521	873	1658	1161	840	1538	1058	1435	1131	2228
Solyc11g017430	487	472	581	306	173	569	302	239	424	593
Solyc11g017435	0	0	0	0	0	1	0	0	0	0
Solyc11g017440	209	361	28	93	10	427	173	156	179	9
Solyc11g017450	0	0	0	0	0	0	0	0	0	0
Solyc11g017460	1268	952	980	964	1546	1205	1544	1676	1021	1133
Solyc11g017470	610	1337	316	1074	722	503	860	735	906	368
Solyc11g017474	0	0	0	0	0	0	0	0	0	0
Solyc11g017478	0	0	0	0	2	1	0	0	0	0
Solyc11g018470	1	32	0	0	0	0	0	0	4	0
Solyc11g018490	0	0	2	0	0	0	0	0	0	0
Solyc11g018495	0	0	0	1	0	0	0	0	0	0
Solyc11g018500	80.3032	63.9725	195.463	91.6517	38.5142	147.156	149.314	63.9374	103.319	249.277
Solyc11g018510	245.697	224.028	267.537	187.348	179.486	199.844	256.686	163.063	173.681	242.723
Solyc11g018530	8	319.1	537	553	0	708.292	814	0	1669.2	727
Solyc11g018535	0	3.89994	0	0	0	1.70794	0	0	2.79849	1.66E-05
Solyc11g018540	0	0	0	0	0	0	0	0	0	0
Solyc11g018550	1359	638	550	316	735	899	827	661	830	597
Solyc11g018555	1	5	0	0	0	0	3	0	6	0
Solyc11g018560	362	455	412	266	201	295	287	209	278	407
Solyc11g018570	0	0	0	0	0	0	0	0	0	0
Solyc11g018580	3925	2893	3716	1943	1765	2708	2141	2040	2286	5829
Solyc11g018590	0	0	0	0	0	0	0	0	0	0
Solyc11g018600	0	0	0	0	0	0	0	0	0	0
Solyc11g018610	1304.85	810.023	1159.56	649.566	203.842	656.885	353.184	319.102	490.499	1137.32
Solyc11g018620	356.145	317.977	297.441	341.434	286.158	393.115	310.816	359.898	294.501	408.684
Solyc11g018625	0	0	0	0	0	0	0	0	0	0
Solyc11g018630	0	0	0	0	0	0	0	0	0	0
Solyc11g018640	0	0	0	0	0	0	0	0	0	0
Solyc11g018650	0	0	0	0	0	0	0	0	0	0
Solyc11g018660	0	1	1.0017	2.00533	4.01344	2	3	3.04672	2	0
Solyc11g018670	1169	1420	1230	1643.99	1292.99	1439	1670	1277.95	1508	1936
Solyc11g018680	411	142	103	123	116	162	237	239	145	267
Solyc11g018690	407	170	171	176	135	194	262	359	187	244
Solyc11g018700	2	5	0	6	3.97575	0	1	2	2	1
Solyc11g018710	8	0	4	2	1	29	13	3	9	4
Solyc11g018740	170	158	205	187	150	160	111	153	174	199
Solyc11g018743	1	8	7	19	3	3	4	2	4	15
Solyc11g018747	322.889	256.075	175.148	155.093	180.968	144.589	157.202	142.652	166.14	133.386
Solyc11g018750	73.2375	51.9252	36.8516	46.9066	63.0316	39.4112	13.3806	15.3484	36.8601	24.6144
Solyc11g018760	3	1	0	0	0	7	0	0	0	0
Solyc11g018770	377.556	431.039	343.563	272.712	388.254	207.134	364.79	299.559	256.374	405.584
Solyc11g018775	3.86E-07	0.00273474	0.0097779	14.9167	6.86599	36.9339	0	2.18E-05	0	0
Solyc11g018777	0	0	8.91053	102.083	3.13401	106.066	2	12.2478	5	2
Solyc11g018800	3	2	0	13	5	9	0	2	0	0
Solyc11g018805	6	11.9973	19.0797	6.08E-08	0	0	0	14.7522	0	0
Solyc11g018810	150.032	198.242	78.7474	96.4861	250.05	113.188	157.502	176.419	150.778	84.7814
Solyc11g018820	90.9362	200.012	356.466	205.645	50.0193	148.381	148.967	43.3429	93.0642	440.231
Solyc11g018830	0	0	0	0	0	0	0	0	0	4
Solyc11g018833	0	0	8	0	0	0	0	0	0	0
Solyc11g018837	0	2	1	0	0	0	0	1	0	0
Solyc11g018850	25	0	0	0	21	0	21	42	0	0
Solyc11g018853	0	0	0	0	0	0	0	0	0	0
Solyc11g018857	0	0	0	0	0	0	0	0	0	0
Solyc11g019850	0	0	0	0	0	0	0	0	0	0
Solyc11g019860	0	0	0	0	0	0	0	0	0	0
Solyc11g019870	0	0	0	0	0	0	0	0	0	0
Solyc11g019880	0	0	0	0	0	0	0	0	0	0
Solyc11g019890	0	0	0	0	0	0	0	0	0	0
Solyc11g019895	0	0	0	0	0	0	0	0	0	0
Solyc11g019900	0	0	0	0	0	0	0	0	0	0
Solyc11g019910	308	264	39	83	247	439	480	379	299	17
Solyc11g019920	265.182	282.287	391.807	387.552	216.474	375.967	338.607	236.672	264.226	522.103
Solyc11g019930	1136.82	1191.71	1023.19	1411.45	1175.53	1116.03	1365.39	1550.33	1302.77	1139.9
Solyc11g019935	0	0	0	0	0	0	0	0	0	0
Solyc11g019940	0	0	0	0	1	0	0	0	0	0
Solyc11g019950	1330	1081	1538	1040	536	948	852	760	932	2275
Solyc11g019960	633	376	473	421	335	474	377	376	448	687
Solyc11g019970	278	392	374	313	353	248	313	237	254	481
Solyc11g019990	15	8	13	34	34	36	20	18	20	0
Solyc11g020000	0	0	0	0	0	0	0	0	0	0
Solyc11g020003	1	1	0	0	0	0	0	0	0	0
Solyc11g020007	0	0	0	0	1	0	0	0	0	0
Solyc11g020020	2.09409	0	0	0	0	0	0	0	0	0
Solyc11g020030	0	0	0	1.00741	0	0	0	0	0	0
Solyc11g020040	1031	706	164	259	1621	314	1018	1917	458	130
Solyc11g020050	98	212	65	190	93	239	149	214	251	90
Solyc11g020060	311.908	580.256	232.777	495.364	406.221	379.921	450.315	392.08	409.505	342.536
Solyc11g020080	0	0	0	0	0	0	0	0	0	0
Solyc11g020090	0	0	0	0	0	0	0	0	0	0
Solyc11g020100	522	639	90	342	251	206	326	391	244	111
Solyc11g020130	0	0	0	0	0	0	0	0	0	0
Solyc11g020135	0	4	5	3	7	2	7	14	7	11
Solyc11g020140	0	0	0	0	0	0	0	0	0	0
Solyc11g020150	0	0	0	0	0	0	0	0	0	0
Solyc11g020153	7	0	13.1659	1.3404	16.5472	18.5574	0	4.7613	10.7516	13.9294
Solyc11g020157	2.43752	3.94222	0	1.4474	0	0	0	0	0	1.88304
Solyc11g020160	0	0	0	0	1	67.9869	0	0	0	0
Solyc11g020180	10.2956	57.5125	43.3434	83.7823	24.3812	281.16	34.7221	7.07705	23.4728	52.0784
Solyc11g020210	96	89	0	1	224	39	121	190	110	0
Solyc11g020217	63	75.4291	23.8259	160.829	36	56.0164	32.3885	65.8942	78	30
Solyc11g020230	184	295	1256	600	247	426	584	1046	556	1868
Solyc11g020240	0	0	0	0	0	0	0	0	0	0
Solyc11g020260	6	5	0	1	20	7	4	15	3	5
Solyc11g020270	0	0	0	0	2	0	1	0	0	0
Solyc11g020280	564	1225	259	1481	739	1127	1376	1297	576	440
Solyc11g020290	555.271	293.591	6.06552	19.783	821.729	0	249.286	414.208	233	78.6172
Solyc11g020300	2382	2155	2571	2028	1354	2259	2038	1449	1815	2940
Solyc11g020305	0	0	0	0	0	0	0	0	0	0
Solyc11g020310	0	0	0	0	0	0	0	0	0	0
Solyc11g020315	0	0	0	0	0	0	0	0	0	0
Solyc11g020320	0	0	0	0	0	0	0	0	0	0
Solyc11g020330	95	19	97	2	49	5	5	152	8	45
Solyc11g020340	0	0	0	0	0	0	0	0	0	0
Solyc11g020345	0	0	0	0	0	0	0	0	0	0
Solyc11g020350	0	0	0	0	0	0	0	0	0	0
Solyc11g020351	0	0	0	0	0	0	0	0	0	0
Solyc11g020352	0	0	0	0	0	0	0	0	0	0
Solyc11g020353	0	0	0	0	0	0	0	0	0	0
Solyc11g020354	0	0	0	0	0	0	0	0	0	0
Solyc11g020355	0	0	0	0	0	0	0	0	0	0
Solyc11g020356	0	0	0	0	0	0	0	0	0	0
Solyc11g020357	0	0	0	0	0	0	0	0	0	0
Solyc11g020358	0	0	0	0	0	0	0	0	0	0
Solyc11g020360	0	0	0	0	0	0	0	0	0	0
Solyc11g020380	0	0	0	0	0	0	0	0	0	0
Solyc11g020390	0	0	0	0	0	0	0	0	0	0
Solyc11g020400	0	0	0	0	0	0	0	0	0	0
Solyc11g020410	0	0	0	0	0	0	0	0	0	0
Solyc11g020420	0	0	0	0	0	0	0	0	0	0
Solyc11g020430	0	0	0	0	0	0	0	0	0	0
Solyc11g020450	0	0	0	0	0	0	0	0	0	0
Solyc11g020460	0	0	0	0	0	0	0	0	0	0
Solyc11g020470	0	0	0	0	0	0	0	0	0	0
Solyc11g020472	0	0	0	0	0	0	0	0	0	0
Solyc11g020474	0	5	3	10	0	3	1	0	1	12
Solyc11g020476	0	0	0	0	0	0	0	0	0	0
Solyc11g020478	0	0	0	0	0	0	0	0	0	0
Solyc11g020490	0	0	0	0	0	0	0	0	0	0
Solyc11g020491	0	0	0	0	0	0	0	0	0	0
Solyc11g020492	0	0	0	0	0	0	0	0	0	0
Solyc11g020493	0	0	0	0	0	0	0	0	0	0
Solyc11g020494	0	0	0	0	0	0	0	0	0	0
Solyc11g020496	0	0	0	0	0	0	0	0	0	0
Solyc11g020498	0	0	0	0	0	0	0	0	0	0
Solyc11g020500	0	0	0	0	0	0	0	0	0	0
Solyc11g020520	0	0	0	0	0	0	0	0	0	0
Solyc11g020530	0	0	0	0	0	0	0	0	0	0
Solyc11g020540	0	0	0	0	0	0	0	0	0	0
Solyc11g020550	1	0	0	0	11	1	1	4	1	0
Solyc11g020555	0	1	0	0	1	1	1	0	0	0
Solyc11g020580	0	0	0	0	0	0	0	0	0	0
Solyc11g020590	744	749	665	588	500	618	499	517	734	839.832
Solyc11g020595	0	0	0	0	0	0	0	0	0	0
Solyc11g020600	0	0	0	0	0	0	2	0	0	0
Solyc11g020610	3942	1621	2640	663	555	1798	1149	857	1196	2438
Solyc11g020620	0	0	0	0	0	0	0	0	0	0
Solyc11g020640	11846	1534	40	9	80	2109	418	314	327	61
Solyc11g020660	0	0	2	1	0	1	0	1	0	0
Solyc11g020670	241	859	85	553	1625	229	879	1086	514	118
Solyc11g020690	63	114	68	145	237	147	211	292	131	54
Solyc11g020710	58	57	45	114	121	84	88	65	68	53
Solyc11g020720	81	43	26	65	89	65	67	44	76	40
Solyc11g020730	66	39	51	51	49	35	47	42	23	63
Solyc11g020740	0	0	0	0	0	0	0	0	0	0
Solyc11g020760	59	75	71	81	57	52	65	34	57	78
Solyc11g020770	341	424	675	560	409	412	432	217	444	631
Solyc11g020780	1145	2090	858	1822	1648	1918	1954	1564	1505	753
Solyc11g020810	2276.77	1700.83	870.81	1521.86	1831.82	1511.85	1531.88	1360.14	1452.68	1052
Solyc11g020820	165.232	300.169	79.1905	96.1373	353.183	66.1458	177.119	123.864	149.321	99
Solyc11g020830	0	0	0	0	0	0	0	0	0	0
Solyc11g020840	0	0	0	2	0	1	0	0	0	0
Solyc11g020850	0	0	0	0	0	0	0	6	0	0
Solyc11g020860	0	0	0	0	0	3	0	0	0	0
Solyc11g020870	689	607	676	662	374	662	431	514	584	771
Solyc11g020875	3	4	10.7866	1	12	0	3	0	0	0
Solyc11g020890	1535	914	439	174	336	339	273	521.124	297	734
Solyc11g020910	629	593	507	516	458	535	485	471	415	415
Solyc11g020930	4	4	0	0	20	11	9	3	2	0
Solyc11g020950	0	0	0	1	0	0	0	0	0	0
Solyc11g020960	91	88	38	151	7	71	71	49	7	2
Solyc11g020970	0	0	0	0	0	0	0	0	0	0
Solyc11g020973	0	0	0	0	0	0	0	0	0	0
Solyc11g020977	0	0	0	0	0	0	0	0	0	0
Solyc11g020990	3	672.857	1608.61	251.541	1	797.109	358.019	0	683.021	1399
Solyc11g021010	0	0	0	1	1	0	0	0	2	0
Solyc11g021020	3	4337	5371	1714	10	5011	2811	6	6841	6731
Solyc11g021040	0	0	0	0	0	0	0	0	0	0
Solyc11g021050	0	0	0	0	0	0	0	0	0	0
Solyc11g021060	29281	1372.14	413.391	25.4588	3664	9486.89	12211	29345	34106	451
Solyc11g021070	0	0	0	0	0.870105	0	0	0	2	0
Solyc11g021080	3	9	4	3	1.15964	18	2	2	15	14
Solyc11g021085	0	0	0	3	0	1	0	0	2	5
Solyc11g021090	35.3677	13.0492	0	0	39.534	11.9138	21.5505	17	0	4.73048
Solyc11g021100	5	1	0	7	0	4	5	4	5	0
Solyc11g021110	0	0	1	0	0	0	0	0	0	0
Solyc11g021120	0	0	0	0	0	0	0	0	0	0
Solyc11g021130	41.1776	8.04517	4.026	5	5.00789	16.2061	9.00405	8	6.01928	16
Solyc11g021140	0	0	0	0	0	0	4	0	1	0
Solyc11g021160	22	2	4	1	0	1	2	0	0	1
Solyc11g021170	2557	623	505	454	885	752	1126	2201	816	558
Solyc11g021180	0	0	0	0	0	0	0	0	0	0
Solyc11g021190	0	0	2	0.129477	0	0	1.01224	0	0	0
Solyc11g021210	17	9	17	14	19	11.0718	7	5	13	18
Solyc11g021220	0	1	0	3.14286	0	0	4.08091	4.13627	0	0
Solyc11g021230	13	7.31572	6	23	15	74	55.6517	38.6026	41	0
Solyc11g021240	19	3	2	195	307.993	580.994	503	152	361	0
Solyc11g021250	0	0	0	1	4	3	3	0	7	0
Solyc11g021260	2	3	4.59587	56	117.981	200.98	193	54	110	0
Solyc11g021270	0	0	0	107	222	385	376	106	297	0
Solyc11g021280	5	9	4	182	287	438	490	129	302	2
Solyc11g021290	0	1	0	3	7	17.0732	19.1956	2	5	3
Solyc11g021300	9	0	1	63	86	177	141.671	32	123	8
Solyc11g021310	1.33133	2	0	7	2.1834	3.33859	4	5.36429	5	0
Solyc11g021360	117.923	98.6187	0	5.6333	996.873	50.4937	155.423	174.295	218.782	6.18319
Solyc11g021365	413	234	20	131	83	177.937	164	137	167	29
Solyc11g022380	1514	1835	2343	1674	1480	1642	1658	1365	1800	2816
Solyc11g022385	2	4	2	2	4	8	2	1	5	14
Solyc11g022390	1237.97	1206.82	1173.34	1198.83	666.709	1082.94	963.977	645	904	1180.99
Solyc11g022395	6.02961	9.17964	11.6625	3.17259	10.2911	1.05505	2.02336	6	1	2.01039
Solyc11g022400	579.39	572	270	170	659	423.207	519	746	572	461.623
Solyc11g022410	0	0	0	0	0	0	0	0	0	0
Solyc11g022420	0	0	0	0	0	0	0	0	0	0
Solyc11g022423	0	0	0	0	0	0	0	0	0	0
Solyc11g022427	0	0	0	0	0	0	0	0	0	0
Solyc11g022430	0	0	0	0	0	0	0	0	0	0
Solyc11g022440	0	0	0	0	0	0	0	0	0	0
Solyc11g022450	1.2365	0	0	0	0	0	0	0	0	0
Solyc11g022460	2397.37	1556	1577	1210	1233	1622.79	1740	1836	1470	2391.38
Solyc11g022470	972	1342	784	1142	1113	972	1093	1187	1093	1170
Solyc11g022480	0	0	0	0	0	0	0	2	0	0
Solyc11g022490	0	0	0	0	0	0	0	0	0	0
Solyc11g022500	0	0	0	0	0	0	0	0	0	0
Solyc11g022530	19	17	5	41	73	78	75	56	41	16
Solyc11g022540	3262	1584	3564	2317	1147	2319	2131	1904	1704	4791
Solyc11g022590	19096	2420	1390	4292	698	4878	6155	13733	11058	1705
Solyc11g022600	250	196	208	274	172	235	265	238	205	249
Solyc11g022605	0	0	0	0	0	0	0	0	0	0
Solyc11g022610	1	1	0	51	111	136	111	159	136	0
Solyc11g022620	0	0	0	0	0	0	0	0	0	0
Solyc11g027630	1	2	0	0	0	0	0	0	0	4
Solyc11g027640	0	0	0	3	0	0	0	0	1	0
Solyc11g027645	42385.2	18883.5	27775.1	3050.64	3676.52	4471.9	6248.24	10637.2	3894.75	28563.5
Solyc11g027660	136	54	21	52.0075	39.8505	26.0374	26.3994	81.7816	35.1841	40.5006
Solyc11g027670	24.7471	6.8616	2.45609	30.722	33.2156	32.4983	35.3518	82.7991	18.7189	0
Solyc11g027690	0	0	0	0	0	0	0	0	0	0
Solyc11g027710	26.1087	12.6853	5	227.523	58.9022	76.5017	94.8948	223.567	46.2811	84
Solyc11g027730	0	0	0	3.99249	5.14951	16.9626	19.6006	20.2184	2.81591	9.49939
Solyc11g027760	3.14417	0.453082	1.54391	1.75499	2.08866	0	0	0	0	6
Solyc11g027770	608	177	39	419	359	418	757	1283	303	135
Solyc11g027773	0	0	0	0	0	0	0	0	0	0
Solyc11g027775	4.00263	1	0	0	0	0	0	0	0	0
Solyc11g027800	0	0	0	0	0	0	0	0	0	0
Solyc11g027810	269	180	227	136	134	212	194	151	190	344
Solyc11g027830	332	190	383	211	295	373	340	251	359	189
Solyc11g027840	4	199	43	192	112	211	165	99	173	31
Solyc11g027860	0	0	0	0	0	0	0	0	0	0
Solyc11g027870	2153	1175	1170	478	642	814	713	884	749	2011
Solyc11g027880	4802	3008	4792	3289	1453	2897	2568	3185	3021	7095
Solyc11g027883	0	0	0	0	0	0	0	0	0	0
Solyc11g027887	0	0	0	0	0	0	0	0	0	0
Solyc11g027890	0	0	0	0	0	0	0	0	0	0
Solyc11g027893	0	0	0	0	0	0	0	0	0	0
Solyc11g027910	0	0	0	0	0	0	0	0	0	0
Solyc11g027920	0	1	4	0	0	0	0	2	3	4
Solyc11g027930	0	0	0	0	0	0	0	0	0	0
Solyc11g027940	0	0	0	0	0	0	0	0	0	0
Solyc11g027980	0	0	0	0	0	0	0	0	0	0
Solyc11g027981	0	0	0	0	0	0	0	0	0	0
Solyc11g027982	0	0	0	0	0	0	0	0	0	0
Solyc11g027983	0	0	0	0	0	0	0	0	0	0
Solyc11g027984	0	0	0	0	0	0	0	0	0	0
Solyc11g027986	187	69	0	0	61.3101	33	34.2045	79.2049	40	0
Solyc11g027988	0	0	0	0	4.0957	0	1	0	0	0
Solyc11g027990	0	0	0	0	0	0	0	0	0	0
Solyc11g028000	467	122	0	0	140.69	79	55.7955	136.795	70	0
Solyc11g028010	2875	2493	1557	1449	1955.9	1894	1729	2010	2015	1838
Solyc11g028020	0	3	2	0	0	0	4	0	0	0
Solyc11g028040	0	3	59	2	0	6	2	0	0	171
Solyc11g028060	1	0	0	0	0	0	0	0	0	0
Solyc11g028070	2	1.01033	1	4.00457	25.0642	4.50818	4.01059	4.0096	1.00476	5
Solyc11g028080	782	908	736	367	420	366	489	418	484	1067
Solyc11g028090	0	40	42	46	0	33	36	0	16	29.0272
Solyc11g028100	4676.34	3438	3210	1984.78	2575.34	3701	3053.67	3334	2778.69	3165.97
Solyc11g028110	0	0	0	0	0	0	0	0	0	0
Solyc11g028120	0	0	0	0	0	0	0	0	0	0
Solyc11g028123	0	0	0	1	0	1	0	9	7	0
Solyc11g028140	44	20	3	7	0	1	4	3	0	33
Solyc11g028150	0	0	0	1	0	0	5	4	0	0
Solyc11g028160	0	0	0	1	0	0	0	0	0	0
Solyc11g028167	67	219	123.421	9	753.998	24	564.864	531.276	261.991	1
Solyc11g028170	170	77	0	28	290.509	22	143.183	162	138	0
Solyc11g028175	809.328	457.677	0	0	956.202	0	383	440.08	293.379	0
Solyc11g028180	111	106	0	0	291	0	136	153	84	0
Solyc11g028183	0	0	0	0	0	0	0	0	0	0
Solyc11g028185	0	0	0	0	0	0	0	0	0	0
Solyc11g028187	0	0	0	0	0	0	0	0	0	0
Solyc11g028200	0	0	0	0	0	0	0	0	0	0
Solyc11g028201	0	0	0	0	0	0	0	0	0	0
Solyc11g028202	0	0	0	0	0	0	0	0	0	0
Solyc11g028204	0	0	0	0	0	0	0	0	0	0
Solyc11g028206	0	0	0	0	0	0	0	0	0	0
Solyc11g028210	0	0	0	0	0	0	0	0	0	0
Solyc11g028270	0	0	0	0	0	0	0	0	0	0
Solyc11g028275	0	4.27584	3	0	1.1982	3.6425	0	0	1	15.2521
Solyc11g028310	111	135.724	16	265.363	388.552	49.3575	335.925	285.276	51	212.035
Solyc11g028315	0	0	0	0	0	0	0	0	0	0
Solyc11g028330	0	0	0	9	5	0	4	6.8305	0	13
Solyc11g028340	0	0	0	8	14	0	7	10.2532	0	19
Solyc11g028350	0	1	0	7	14	0	12	8	1	3
Solyc11g030380	2186.19	1905.17	681.985	338.836	1561.53	225.228	922.632	1658.77	1037.7	943.168
Solyc11g030390	1810.81	2041.83	1157.01	739.164	1313.47	976.772	947.368	1525.23	1208.3	1407.83
Solyc11g030470	0	0	0	0	0	0	0	0	0	0
Solyc11g030475	567	243	0	0	650	221	249	357	261	0
Solyc11g030550	621.06	365	66	90.1484	616	251	244	367.947	397.274	73
Solyc11g030560	0	0	0	0	0	0	0	0	0	0
Solyc11g030570	0	0	1	18	7	1	7	76	4	19
Solyc11g030580	0	0	1	0	0	0	0	0	0	0
Solyc11g030590	0	1	0	0	6	4	1	0	3	0
Solyc11g030600	1648	2126	2424	2817	3406	2013	2319	1907	2261	2300
Solyc11g030640	0	0	0	0	0	0	0	0	0	0
Solyc11g030643	0	0	0	0	0	0	0	0	0	0
Solyc11g030647	0	0	0	0	0	0	0	0	0	0
Solyc11g030650	0	0	0	0	0	0	0	0	0	0
Solyc11g030700	151	111	230	126	63	131	115	54	98	262
Solyc11g030710	512	550	687	549	524	576	618	478	465	851
Solyc11g030720	2667.62	1464.18	4077	1349.98	564.389	2646.09	1308.16	863.652	1760.33	4936.51
Solyc11g030730	39.3814	180.823	116.997	209.021	234.611	95.9067	153.841	98.3475	78.6704	137.494
