Geneid	Elite_2017	Elite_2020	PI127826_2020	PI127826_2017	F2-73	F2-127	F2-28_concat	F2-151	F2-411	F2-445	F1
Solyc01g091470.2.1	14	13	2	0	6	6	8	6	4	0	0
Solyc01g091480.2.1	1345	196	191	1966	1131	993	695	1088	1049	953	811
Solyc01g091490.2.1	0	1	22	0	2	6	21	8	0	0	152
Solyc01g091500.2.1	1365	306	190	734	613	584	885	1167	643	531	1336
Solyc01g091510.2.1	2114	449	322	1290	938	851	1152	1431	1009	626	1929
Solyc01g091520.2.1	934	296	651	964	100	56	2775	578	190	120	1392
Solyc01g091530.2.1	12218	364	1118	8002	886	1452	7135	294	2154	1500	2664
Solyc01g091540.1.1	4	2	56	0	2	71	3	22	11	6	494
Solyc01g091550.2.1	1100	298	149	323	102	126	868	351	308	318	838
Solyc01g091560.2.1	0	4	2	0	0	0	0	0	0	0	3
Solyc01g091570.2.1	643	357	138	128	31	24	579	198	8	13	630
Solyc01g091580.2.1	2429	374	243	2245	1809	972	1015	1349	1496	1496	1599
Solyc01g091590.2.1	128	411	26	240	32	54	268	427	6	188	400
Solyc01g091600.2.1	4034	760	516	2743	1851	1617	2325	1491	1226	1417	1964
Solyc01g091610.1.1	98	25	13	95	51	65	26	208	52	52	80
Solyc01g091620.2.1	8351	1724	1205	6524	3882	3058	4225	3704	4246	4602	5360
Solyc01g091630.2.1	13997	2817	1211	9886	6393	5254	6499	6384	7340	7575	8774
Solyc01g091640.2.1	4949	530	525	4650	1328	1774	2946	1038	1786	2004	2117
Solyc01g091650.2.1	3745	780	514	2592	1682	1435	2300	1727	1472	1646	2414
Solyc01g091660.2.1	7293	171	126	0	6	0	366	0	0	0	36
Solyc01g091670.2.1	24963	2762	418	0	24	2	3610	222	0	14	2448
Solyc01g091680.2.1	0	0	10	0	0	0	16	0	0	2	0
Solyc01g091690.2.1	412	436	95	24	445	296	537	512	328	196	357
Solyc01g091700.2.1	117	29	30	66	28	24	151	35	60	68	233
Solyc01g091710.2.1	1188	188	173	1310	476	334	687	465	586	478	898
Solyc01g091720.2.1	1095	216	170	514	271	213	676	367	197	175	921
Solyc01g091730.2.1	8274	1970	660	1478	1618	1436	3307	2150	1256	1198	6972
Solyc01g091740.2.1	619	72	146	561	814	616	613	512	588	742	435
Solyc01g091750.2.1	2510	812	453	966	1166	1304	2075	1372	1039	918	2190
Solyc01g091760.2.1	2	0	0	0	0	0	1	2	0	0	0
Solyc01g091770.2.1	568	168	157	583	528	316	560	578	334	416	758
Solyc01g091780.2.1	1132	263	294	1389	544	661	917	731	546	495	933
Solyc01g091790.2.1	50	20	23	0	14	12	71	13	12	8	48
Solyc01g091800.2.1	930	152	97	109	96	47	323	364	70	74	290
Solyc01g091810.1.1	8	0	2	0	0	0	0	6	0	0	0
Solyc01g091820.2.1	893	219	118	736	433	438	537	597	540	492	834
Solyc01g091830.2.1	34	30	8	18	6	8	27	45	2	2	120
Solyc01g091840.2.1	857	439	245	668	580	843	1080	527	575	839	1442
Solyc01g091850.2.1	38	5	18	11	18	26	60	22	40	56	42
Solyc01g091860.2.1	1485	330	169	1108	310	308	986	704	280	236	1239
Solyc01g091870.2.1	10	1	21	0	14	32	38	2	16	10	26
Solyc01g091880.2.1	3491	683	352	3882	778	889	1584	722	751	727	2301
Solyc01g091890.2.1	1627	503	458	1824	688	486	1665	685	512	535	1459
Solyc01g091900.2.1	1108	280	198	715	477	419	778	699	558	458	996
Solyc01g091910.2.1	2501	933	353	2392	840	756	1701	1197	1087	931	1034
Solyc01g091920.2.1	190	51	67	486	380	204	304	32	182	438	176
Solyc01g091930.2.1	67	23	16	126	14	4	62	34	6	16	19
Solyc01g091940.2.1	624	175	86	201	277	169	352	445	368	254	511
Solyc01g091950.2.1	13632	2324	1443	10955	3751	2785	5289	6905	4608	3370	9829
Solyc01g092950.2.1	3103	1087	201	300	84	108	3465	375	38	60	1233
Solyc01g093960.2.1	0	0	7	0	54	78	10	8	64	60	36
Solyc01g093970.2.1	2179	377	553	3933	1809	1865	1929	1081	1746	1526	981
Solyc01g093980.2.1	16	2	18	0	0	0	73	12	0	18	0
Solyc01g093990.2.1	334	34	257	688	190	134	559	199	256	372	364
Solyc01g094000.2.1	3578	836	707	3710	1877	1767	2677	2963	2252	2052	3357
Solyc01g094010.2.1	25977	3863	3219	37692	2188	3484	16397	3092	4068	4528	9108
Solyc01g094020.2.1	408	69	287	1093	674	632	906	275	743	428	353
Solyc01g094030.2.1	7059	1042	796	4755	2750	2488	5726	2135	2699	2615	4847
Solyc01g094040.2.1	1122	794	387	204	172	268	1386	523	209	273	862
Solyc01g094050.1.1	2668	36	23	3256	2076	2059	59	1153	1509	1140	1262
Solyc01g094060.2.1	8052	796	555	7877	4478	4132	2366	3296	3932	3326	4318
Solyc01g094070.2.1	18711	4554	826	1044	43	8	4971	534	0	0	5471
Solyc01g094080.2.1	2426	858	1322	2662	3353	406	2772	6561	150	46	2081
Solyc01g094090.2.1	33027	2658	563	24	74	6	3306	670	31	8	1647
Solyc01g094100.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g094110.2.1	8	2	3	0	0	0	1	0	0	0	0
Solyc01g094120.2.1	6	36	91	36	0	8	91	2	0	0	10
Solyc01g094130.2.1	4	0	71	8	78	141	332	4	146	95	175
Solyc01g094140.2.1	20	1	56	200	154	219	1026	48	357	183	636
Solyc01g094150.2.1	2607	508	278	1700	796	830	1504	1187	1017	878	1879
Solyc01g094160.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g094170.2.1	1258	515	202	543	322	259	782	377	630	354	848
Solyc01g094180.2.1	57	17	7	26	3	2	36	67	0	3	35
Solyc01g094190.2.1	775	121	52	306	160	89	439	145	110	128	249
Solyc01g094200.2.1	7137	1803	1304	7502	2914	4649	5968	2716	3040	3042	5422
Solyc01g094210.2.1	294	27	55	522	2	50	357	43	62	8	701
Solyc01g094220.2.1	735	92	85	672	394	276	276	570	2	0	574
Solyc01g094230.2.1	99	9	2	0	1	0	33	48	0	0	27
Solyc01g094240.2.1	130	73	93	20	21	13	138	23	33	7	69
Solyc01g094250.2.1	2421	430	413	346	179	117	766	441	267	29	780
Solyc01g094260.2.1	780	162	256	252	98	76	308	71	135	9	407
Solyc01g094270.2.1	0	0	4	0	0	0	6	0	0	0	0
Solyc01g094280.2.1	774	294	158	226	254	323	702	1070	394	482	1066
Solyc01g094290.2.1	8144	873	625	8757	5879	5452	3249	3490	5151	4297	5734
Solyc01g094300.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g094310.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g094320.2.1	0	58	20	22	6	15	146	12	38	10	96
Solyc01g094330.2.1	515	144	85	597	272	335	438	571	389	248	1343
Solyc01g094340.2.1	665	118	328	1346	1470	1343	1320	1270	2011	1229	2482
Solyc01g094350.2.1	3932	490	328	2504	2170	2048	1421	2586	2219	2434	2718
Solyc01g094360.2.1	533	25	103	361	127	106	492	27	218	126	145
Solyc01g094370.2.1	9660	2587	2124	10244	1391	673	9928	2262	170	200	2784
Solyc01g094380.2.1	295	80	86	52	161	114	1174	44	502	132	165
Solyc01g094390.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g094400.2.1	0	1	0	0	0	0	0	0	0	0	0
Solyc01g094410.2.1	3291	861	705	7295	3769	3443	2302	2848	4884	10552	4975
Solyc01g094420.2.1	4589	718	489	3716	922	1126	2341	1755	856	898	3248
Solyc01g094430.1.1	0	0	1	0	0	0	0	0	0	0	0
Solyc01g094440.1.1	0	1	9	0	4	0	5	5	9	1	10
Solyc01g094450.1.1	0	0	4	0	0	0	2	2	0	0	0
Solyc01g094460.2.1	617	102	215	184	511	354	910	347	342	231	2922
Solyc01g094470.2.1	3224	1563	837	404	70	54	5843	309	78	74	1357
Solyc01g094480.2.1	4434	1353	904	3270	2510	2382	3381	4580	4068	4926	6344
Solyc01g094490.2.1	329	214	15	0	1	0	276	180	0	0	95
Solyc01g094500.2.1	391	71	86	380	314	171	327	191	328	327	344
Solyc01g094510.1.1	20	4	4	0	2	0	9	6	0	0	4
Solyc01g094520.2.1	1133	205	126	1136	640	486	786	476	665	602	682
Solyc01g094530.2.1	1866	431	425	1118	438	537	1680	541	545	480	1456
Solyc01g094540.2.1	705	234	139	240	218	320	620	469	357	392	490
Solyc01g094550.2.1	8048	1318	446	2990	886	1466	2800	973	955	1099	3072
Solyc01g094560.2.1	2533	576	377	2776	822	622	1618	568	600	734	2651
Solyc01g094570.2.1	495	190	161	897	539	474	656	591	513	516	643
Solyc01g094580.2.1	2157	698	370	1875	1239	982	1349	1560	1063	941	2342
Solyc01g094590.2.1	194	82	31	47	134	123	148	210	88	94	149
Solyc01g094600.2.1	47	12	12	44	44	28	43	53	48	24	52
Solyc01g094610.2.1	21	0	5	0	8	16	12	0	10	6	16
Solyc01g094620.2.1	4310	1076	697	3483	3489	3817	2649	4050	4068	4030	4419
Solyc01g094630.2.1	512	236	197	142	6	12	936	132	4	6	435
Solyc01g094640.2.1	6807	1737	1002	6743	4886	4121	5094	6650	5430	6452	3824
Solyc01g094650.2.1	52	12	14	36	20	26	31	52	18	12	36
Solyc01g094660.2.1	2841	564	459	2433	1292	998	1662	2428	1449	1220	2184
Solyc01g094670.2.1	686	181	87	150	26	24	545	273	16	14	363
Solyc01g094680.2.1	4913	761	948	4112	3140	2993	3214	3652	2676	3939	3260
Solyc01g094690.2.1	2309	81	780	790	392	448	3395	368	834	648	844
Solyc01g094700.2.1	37066	5167	6548	43610	3483	2984	22634	2716	4354	6293	12598
Solyc01g094710.1.1	4	1	0	0	0	0	5	0	0	0	0
Solyc01g094720.2.1	5242	424	276	3050	1137	868	1959	1481	1412	1525	1635
Solyc01g094740.1.1	52	8	8	0	0	0	14	26	0	0	10
Solyc01g094750.2.1	2938	588	434	3394	1048	442	1398	118	781	800	806
Solyc01g094760.2.1	336	51	58	296	132	110	164	74	123	110	197
Solyc01g094770.2.1	4211	1389	827	2230	428	585	3626	1510	500	441	2866
Solyc01g094780.2.1	259	42	13	46	18	8	89	73	20	4	62
Solyc01g094790.2.1	272	322	77	14	270	214	558	313	722	382	970
Solyc01g094800.2.1	9380	1792	966	6118	5531	7009	5192	7278	7094	5739	9147
Solyc01g094810.2.1	1007	387	624	2678	907	645	2208	776	893	932	1652
Solyc01g094820.2.1	755	267	89	175	98	63	590	288	130	48	722
Solyc01g094830.2.1	678	230	174	1038	660	726	559	748	556	476	1048
Solyc01g094840.2.1	375	191	132	72	34	40	487	165	69	105	601
Solyc01g094850.1.1	85	25	17	30	62	50	54	105	38	60	50
Solyc01g094860.2.1	1020	258	205	1335	682	905	693	666	630	940	1477
Solyc01g094870.1.1	24	24	50	170	13	7	30	9	0	1	30
Solyc01g094880.2.1	5614	716	439	4646	1793	2222	2513	2039	1754	1681	3558
Solyc01g094890.2.1	314	464	156	0	214	204	629	261	380	414	308
Solyc01g094900.1.1	0	0	1	0	0	12	1	0	0	0	6
Solyc01g094910.2.1	0	0	8	0	2	82	26	43	100	38	98
Solyc01g094920.2.1	4896	1313	692	6076	1646	1862	4151	1694	1274	1629	2836
Solyc01g094930.2.1	6379	1082	735	5258	1898	2098	3478	2069	1785	1903	4885
Solyc01g094940.2.1	2763	670	431	4280	1116	1130	1780	1652	1724	1216	1700
Solyc01g094950.2.1	22927	7508	5021	27166	6999	7651	21695	13531	5749	6408	19051
Solyc01g094960.2.1	2439	396	287	2912	917	1148	1121	702	1049	927	1720
Solyc01g094970.2.1	63	838	282	49	67	3332	726	500	252	405	428
Solyc01g094980.1.1	13	19	2	0	0	0	14	5	0	0	9
Solyc01g094990.2.1	13	214	68	131	34	33	246	45	79	65	143
Solyc01g095000.2.1	1835	611	276	516	106	250	2123	319	146	98	1394
Solyc01g095010.2.1	710	159	194	737	516	380	494	304	332	266	712
Solyc01g095020.2.1	3374	648	645	3693	2678	2508	1811	2992	2668	2631	3623
Solyc01g095030.2.1	6791	1154	387	1968	150	483	3089	552	454	431	3982
Solyc01g095040.2.1	3108	938	581	2237	1092	1357	2207	1813	2080	1822	2638
Solyc01g095050.2.1	11668	4949	3620	11696	5684	4266	13474	8363	6210	8500	9338
Solyc01g095060.2.1	163	37	29	24	2	0	102	113	0	2	120
Solyc01g095070.2.1	4570	1053	567	3071	769	351	4122	282	749	550	1656
Solyc01g095080.2.1	0	7	0	0	2	126	1	3	2	0	44
Solyc01g095090.2.1	237	20	34	111	25	15	109	18	19	24	81
Solyc01g095100.2.1	274	375	193	410	351	260	857	156	491	464	340
Solyc01g095110.2.1	316	55	40	188	95	102	126	264	48	88	227
Solyc01g095120.2.1	1238	257	168	1348	1119	817	673	1023	792	718	1242
Solyc01g095130.2.1	73	83	63	59	26	23	351	30	13	10	52
Solyc01g095140.2.1	418	5025	267	1718	274	100	518	1918	452	1219	824
Solyc01g095150.2.1	4112	7019	1197	5458	213	174	3991	2059	96	178	2196
Solyc01g095160.2.1	149	30	16	28	132	122	96	154	160	154	92
Solyc01g095170.2.1	908	1021	789	690	658	440	2263	2087	656	1076	810
Solyc01g095180.2.1	2064	1438	1036	1774	1225	1038	3775	1317	1260	2001	1074
Solyc01g095190.1.1	147	40	69	112	16	45	90	105	93	117	46
Solyc01g095200.2.1	12271	4046	2150	5307	908	972	8689	4494	902	1114	8253
Solyc01g095210.2.1	6298	865	699	7835	3453	2563	3833	1874	2093	1067	2979
Solyc01g095220.2.1	656	94	22	0	0	0	256	94	0	0	326
Solyc01g095230.2.1	1151	257	118	376	392	412	733	935	359	279	974
Solyc01g095240.2.1	42	9	6	0	10	4	78	12	4	4	46
Solyc01g095250.1.1	2	0	0	0	3	0	11	3	0	0	0
Solyc01g095260.1.1	0	1	2	0	6	8	3	8	0	1	4
Solyc01g095270.2.1	1345	740	763	2332	1461	1762	1912	2114	1594	1419	3583
Solyc01g095280.2.1	3333	891	485	2266	913	632	2608	821	1197	867	1377
Solyc01g095290.2.1	586	89	118	646	190	144	459	231	190	214	300
Solyc01g095300.2.1	6212	958	1271	12325	2659	3257	4904	2111	3555	4555	4228
Solyc01g095310.1.1	8	7	23	52	2	36	63	11	15	21	28
Solyc01g095320.2.1	7065	3128	711	211	39	140	615	47545	157	220	1292
Solyc01g095330.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g095340.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g095350.1.1	0	3	0	0	0	0	4	0	0	0	0
Solyc01g095360.2.1	88	86	45	120	8	6	59	6	2	24	14
Solyc01g095370.2.1	776	237	179	627	314	337	750	263	327	333	558
Solyc01g095380.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g095390.2.1	115	63	82	140	142	109	381	331	172	210	274
Solyc01g095400.2.1	2916	564	452	3710	2033	2011	1652	2690	2598	2363	3266
Solyc01g095410.2.1	10682	3624	12967	28980	8918	8572	37960	5132	13842	17244	41847
Solyc01g095420.2.1	1559	329	358	1993	730	718	935	965	637	547	1258
Solyc01g095430.2.1	22133	2143	1646	6289	1383	482	12625	1666	1127	845	7826
Solyc01g095440.2.1	2	0	1	0	0	0	1	0	0	0	8
Solyc01g095450.2.1	148	1	42	24	80	2	52	24	36	32	8
Solyc01g095460.2.1	4558	959	602	1832	1959	1560	3193	8294	2316	2037	1899
Solyc01g095470.2.1	1988	220	184	767	354	305	951	743	358	282	713
Solyc01g095480.2.1	989	298	129	436	226	255	595	803	297	290	873
Solyc01g095490.2.1	1107	394	315	1125	264	378	1964	187	233	256	956
Solyc01g095500.2.1	0	0	6	4	2	2	3	2	8	0	12
Solyc01g095510.2.1	569	144	128	464	219	207	611	315	295	188	502
Solyc01g095520.2.1	60	4	9	0	6	0	45	0	0	4	0
Solyc01g095530.2.1	72470	11420	2456	2	0	0	72740	972	0	8	19553
Solyc01g095540.2.1	1600	145	93	769	236	209	709	242	243	244	754
Solyc01g095550.2.1	46	12	1	0	12	6	13	12	2	0	0
Solyc01g095560.2.1	134	17	9	0	0	0	76	20	4	2	199
Solyc01g095570.2.1	4468	457	277	2684	682	793	2393	267	1103	821	2508
Solyc01g095580.2.1	2139	502	645	3709	1494	1217	2915	976	892	984	2101
Solyc01g095590.2.1	1796	396	336	1438	648	1126	1598	1222	992	1248	1789
Solyc01g095600.2.1	54	12	9	19	28	19	42	47	27	39	54
Solyc01g095610.2.1	1836	217	450	3173	366	328	3214	935	560	512	1237
Solyc01g095620.2.1	14605	2239	1354	7770	1090	1032	5772	2680	794	1038	8968
Solyc01g095630.2.1	432	607	129	339	212	792	970	640	276	680	1185
Solyc01g095640.1.1	8	1	8	0	0	3	5	0	0	0	23
Solyc01g095650.2.1	52	6	43	75	8	22	54	20	20	21	41
Solyc01g095660.1.1	6	1	0	0	0	0	1	0	0	0	0
Solyc01g095670.2.1	7349	871	571	4018	2342	1196	2492	1201	2311	1631	2727
Solyc01g095680.2.1	457	172	95	161	83	125	430	432	155	106	437
Solyc01g095690.2.1	176	22	21	52	222	80	117	360	174	170	220
Solyc01g095700.2.1	3937	2027	1405	4206	6585	5716	5842	6135	8351	10333	6052
Solyc01g095710.2.1	1313	168	118	913	592	723	437	1185	720	573	1446
Solyc01g095720.2.1	1881	290	284	2949	502	375	1006	2425	3085	2571	1076
Solyc01g095730.2.1	3674	566	319	2202	1750	1807	1637	2825	2027	1907	2756
Solyc01g095740.2.1	2340	527	414	2073	1341	1629	1376	2767	1899	1305	2465
Solyc01g095750.2.1	40	1947	370	550	238	1301	845	607	857	1904	474
Solyc01g095760.2.1	18	8	2	0	42	6	35	38	116	126	0
Solyc01g095770.2.1	99	36	5	0	2	2	30	16	10	23	14
Solyc01g095780.2.1	6	0	0	0	0	0	7	0	0	0	4
Solyc01g095790.2.1	6113	1557	1056	2348	2500	2084	4938	6792	3814	2942	13049
Solyc01g095800.2.1	1105	148	117	705	390	352	421	528	468	400	1040
Solyc01g095810.2.1	8	7	12	2	2	8	28	5	28	24	20
Solyc01g095820.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g095830.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g095840.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g095850.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g095860.2.1	0	2	2	0	2	9	1	0	8	22	48
Solyc01g095870.1.1	4	0	0	0	0	0	0	0	0	0	7
Solyc01g095880.1.1	0	0	0	0	0	0	1	0	0	0	0
Solyc01g095890.2.1	2525	612	277	1088	1257	1150	1466	1837	1247	1036	2044
Solyc01g095900.2.1	2377	220	106	213	1827	1350	824	2705	2685	3151	2110
Solyc01g095910.1.1	17	27	11	2	0	4	44	0	2	0	12
Solyc01g095920.2.1	4	0	0	0	0	0	2	0	0	0	2
Solyc01g095930.2.1	8	63	17	4	15	7	14	1388	117	199	78
Solyc01g095940.2.1	0	34	10	0	0	0	9	21	3	3	0
Solyc01g095950.1.1	0	2	1	0	0	0	3	2	0	0	0
Solyc01g095960.2.1	204	13	1	0	0	856	115	7	0	54	24
Solyc01g095970.2.1	3962	854	383	4733	1076	1608	1969	1178	1351	1585	1913
Solyc01g095980.2.1	506	28	70	90	90	68	238	96	94	68	100
Solyc01g095990.2.1	8080	1159	578	5866	3127	2966	4045	2282	2727	3296	4593
Solyc01g096000.2.1	1069	223	197	750	90	60	744	150	46	112	280
Solyc01g096010.2.1	1840	173	139	1007	1060	976	488	1789	1026	800	1575
Solyc01g096020.2.1	1255	231	162	1403	547	436	707	364	430	526	894
Solyc01g096030.2.1	1086	312	208	729	572	598	650	1021	569	648	865
Solyc01g096040.2.1	6972	1039	1353	3368	758	438	3906	1452	730	948	880
Solyc01g096050.2.1	523	329	223	784	483	1227	1018	1076	661	1073	701
Solyc01g096060.2.1	2766	221	198	2831	1384	1518	700	1411	1619	1570	2055
Solyc01g096070.2.1	2983	1668	1724	1523	2899	3099	4917	2387	2638	3649	3663
Solyc01g096080.2.1	2118	421	841	1696	656	294	1829	655	250	304	771
Solyc01g096090.2.1	3583	1507	1176	4410	662	436	5420	793	292	238	2103
Solyc01g096100.2.1	4139	2858	2126	7384	5904	6901	7308	8215	4316	6132	8311
Solyc01g096110.2.1	4090	437	335	3042	2709	3016	1526	2375	2477	2375	3558
Solyc01g096120.2.1	6	0	23	0	0	4	32	2	4	0	80
Solyc01g096130.2.1	1720	624	815	2289	671	473	2224	1325	845	956	1833
Solyc01g096140.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g096150.2.1	474	72	139	199	100	76	397	186	222	212	201
Solyc01g096160.2.1	1583	300	161	1134	861	956	940	730	632	650	1640
Solyc01g096170.2.1	52	17	4	0	6	4	21	22	6	0	23
Solyc01g096180.2.1	1604	425	233	737	109	122	1113	767	103	64	1321
Solyc01g096190.2.1	3419	251	191	4462	1678	2188	1145	1040	1399	1781	2165
Solyc01g096200.2.1	1775	450	195	935	692	1217	745	1326	775	809	2140
Solyc01g096210.2.1	719	109	89	640	503	520	371	701	543	493	704
Solyc01g096220.2.1	5008	78	136	288	72	88	1704	50	84	46	302
Solyc01g096230.2.1	1258	312	380	1478	342	418	1810	304	130	112	720
Solyc01g096240.2.1	8391	842	765	3898	3706	1186	4164	1409	2804	2852	2793
Solyc01g096250.2.1	539	15	45	12	16	6	1158	45	13	5	44
Solyc01g096260.2.1	583	3	212	16	6	22	188	26	21	0	434
Solyc01g096270.2.1	4336	1495	992	2964	1072	852	4549	1725	951	1035	2675
Solyc01g096280.1.1	239	7	78	12	2	18	239	18	8	0	24
Solyc01g096290.2.1	5990	2676	1673	4040	1926	1839	8203	2938	2098	2042	6081
Solyc01g096300.2.1	462	86	76	253	40	46	335	182	118	128	199
Solyc01g096310.1.1	0	0	0	0	0	0	1	0	0	0	0
Solyc01g096320.2.1	54	119	25	0	4	24	87	3593	158	90	214
Solyc01g096330.2.1	73	0	0	0	0	2	1	26	0	3	13
Solyc01g096340.2.1	875	312	178	90	0	0	806	581	0	0	426
Solyc01g096350.2.1	2999	749	400	2500	1580	1465	2134	1737	1403	1353	2368
Solyc01g096360.2.1	1472	235	156	258	448	241	925	169	641	210	364
Solyc01g096370.2.1	7646	2201	1902	4382	2990	1222	6112	1888	4146	2114	3023
Solyc01g096380.1.1	0	0	22	22	14	6	13	6	0	4	10
Solyc01g096390.2.1	4870	589	531	3620	3281	3398	2127	3699	3550	2576	4274
Solyc01g096400.2.1	1456	667	182	576	244	286	1294	521	477	474	604
Solyc01g096410.2.1	3569	132	89	2702	543	329	1050	324	855	521	645
Solyc01g096420.2.1	1333	2486	683	786	1044	546	2030	1235	1274	626	3611
Solyc01g096430.2.1	1665	2453	1235	3576	1245	491	4746	1589	1742	1012	2293
Solyc01g096440.2.1	99	19	5	31	34	46	23	151	50	72	138
Solyc01g096450.2.1	3271	108	1959	306	466	533	4190	378	1342	983	990
Solyc01g096460.2.1	916	472	199	722	502	554	1041	457	460	520	1114
Solyc01g096470.2.1	743	287	478	632	492	236	1481	819	874	626	1008
Solyc01g096480.2.1	1012	245	188	340	234	138	527	504	262	272	724
Solyc01g096490.2.1	5998	1304	722	5094	4603	5572	3638	4924	5834	4743	5065
Solyc01g096500.2.1	4388	718	680	4139	1794	1729	2423	2841	2045	1718	2966
Solyc01g096510.2.1	20	220	26	8	0	2	89	233	0	2	316
Solyc01g096520.2.1	1585	550	422	815	861	572	1696	1011	850	942	1276
Solyc01g096530.2.1	1618	417	267	1757	637	473	1457	368	400	425	1088
Solyc01g096540.2.1	3537	734	449	3577	2076	2438	2183	1917	1916	1780	3269
Solyc01g096550.2.1	651	212	96	308	184	292	351	543	171	214	792
Solyc01g096560.1.1	105	11	3	0	4	10	146	4	6	6	24
Solyc01g096570.2.1	12208	3706	3459	16628	8425	7770	12303	11322	10797	10757	11479
Solyc01g096580.2.1	9588	3808	3465	10762	6683	6656	14985	5297	6772	5795	11611
Solyc01g096590.2.1	10468	3968	2464	5530	1914	1708	12277	2252	1941	1705	8737
Solyc01g096600.2.1	2610	672	549	1919	1014	975	2808	1346	1095	885	2656
Solyc01g096610.2.1	1693	331	193	482	194	234	1051	366	239	239	1234
Solyc01g096620.2.1	1651	92	45	553	41	116	343	73	163	123	1162
Solyc01g096630.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g096640.2.1	32	33	9	2	0	0	116	0	0	0	10
Solyc01g096650.2.1	136	15	10	16	0	0	41	10	0	0	17
Solyc01g096660.2.1	9932	1352	575	1867	490	332	6345	638	564	366	2452
Solyc01g096670.2.1	7168	1403	776	6307	611	538	2990	836	1616	2436	1464
Solyc01g096680.2.1	188	26	63	200	87	46	75	22	40	38	139
Solyc01g096690.1.1	0	0	3	2	2	0	0	5	0	0	0
Solyc01g096700.2.1	8021	5105	3660	8332	10518	8134	12589	24083	12276	15204	12387
Solyc01g096710.2.1	4827	1471	1104	4383	2605	2039	3868	2696	2109	1877	3576
Solyc01g096720.2.1	0	0	0	0	0	0	2	0	0	0	0
Solyc01g096730.2.1	4072	268	351	2520	375	432	921	181	94	58	1344
Solyc01g096740.2.1	5048	198	112	130	46	60	1445	186	30	40	961
Solyc01g096750.1.1	0	0	0	0	0	0	0	2	0	0	0
Solyc01g096760.2.1	1123	578	376	763	616	714	1448	875	750	729	1190
Solyc01g096770.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc01g096780.2.1	2101	616	529	1846	1083	1103	2115	1607	1417	1449	1454
Solyc01g096790.2.1	7	16	4	0	1	1	15	9	0	4	13
Solyc01g096800.2.1	696	229	122	442	317	592	523	629	391	430	685
Solyc01g096810.2.1	3357	1171	743	2204	3952	6172	3271	5340	4048	5222	7832
Solyc01g096820.2.1	36	29	179	794	244	372	269	546	374	308	195
Solyc01g096830.2.1	6055	967	445	4762	3434	3824	2848	2629	2944	3633	4499
Solyc01g096840.2.1	62	14	22	22	12	12	40	17	34	38	45
Solyc01g096850.2.1	1441	137	114	1247	997	1122	541	1500	1133	1162	1518
Solyc01g096860.1.1	2	73	9	0	0	42	32	32	73	67	32
Solyc01g096870.2.1	4352	803	438	2573	2319	1718	2400	2510	2247	2269	2916
Solyc01g096880.2.1	92	5	37	0	77	50	227	140	161	50	260
Solyc01g096890.2.1	1166	222	190	1036	345	472	901	401	232	210	922
Solyc01g096900.2.1	1228	299	247	1164	1002	1127	752	2539	1220	971	2049
Solyc01g096910.2.1	1943	310	205	1012	796	743	870	1037	638	722	1710
Solyc01g096920.2.1	1111	451	224	791	966	1605	1386	2182	1208	886	1952
Solyc01g096930.2.1	8352	1585	1160	7951	4849	3892	5354	3849	3574	3103	7844
Solyc01g096940.2.1	587	35	128	58	280	170	274	112	204	364	267
Solyc01g096950.2.1	600	98	32	413	187	256	209	488	216	252	504
Solyc01g096960.2.1	182	34	53	15	14	23	289	40	28	13	77
Solyc01g096970.2.1	120	21	5	73	7	11	64	61	55	46	80
Solyc01g096980.1.1	244	68	19	119	14	12	205	113	42	42	183
Solyc01g096990.2.1	2371	591	355	1518	596	480	1733	872	567	377	1497
Solyc01g097010.2.1	3210	1267	931	2560	1262	1239	4202	2038	1249	983	2895
Solyc01g097000.2.1	956	53	289	2305	1051	868	821	164	911	829	406
Solyc01g097020.2.1	5543	1184	1032	7882	730	558	4313	366	524	606	3409
Solyc01g097030.2.1	2215	480	306	1546	952	1076	1208	1523	1496	1546	1662
Solyc01g097040.2.1	1093	270	247	1814	876	949	1215	800	694	655	1538
Solyc01g097050.2.1	0	2	1	8	0	0	1	0	0	0	0
Solyc01g097060.2.1	3	1	0	6	0	0	0	0	0	0	0
Solyc01g097070.2.1	92	7	47	2	12	6	46	2	2	6	31
Solyc01g097080.1.1	9	1	8	16	23	17	16	18	14	8	39
Solyc01g097090.1.1	4	0	0	8	0	0	0	5	3	1	8
