target_id	Elite_02	F2-127	F2-151	F2-28	F2-411	F2-445	F2-73	PI127826	PI127826_F1
Solyc02g079820.4.1	82.4041451130958	26.1594140798723	30.2168322837894	120.072579916558	53.9699690531619	33.6319195429043	41.2001540154685	140.507327061429	10.6824885473484
Solyc02g079830.1.1	142.756476745222	155.739767545286	145.874362749328	114.461711696158	238.367363318132	120.514378362074	98.4784169150223	83.7887730182836	139.762558494475
Solyc02g079850.4.1	1274.36269484759	1098.69539135464	1363.92529170622	1035.76627348582	1841.72519393915	888.443207925056	867.21299793535	870.114181343714	1238.27846411347
Solyc02g079860.1.1	4.64248704862512	13.4300612272339	17.7133154767042	12.3969563465549	8.99499484219364	33.1416964604565	3.01464541576599	167.03474554654	9.06507590429204
Solyc02g079870.4.1	55.7098445835014	133.792687780419	66.6854229711215	93.0873661969632	73.0843330928234	41.5959025237754	107.52235316232	85.6206315547462	39.0061225587758
Solyc02g079880.3.1	1724.68393856423	1328.65489187072	2307.94081064116	2809.92280477627	1682.06403549021	1420.94860068771	1369.65390056301	2034.13359727464	1544.50980247079
Solyc02g079920.3.1	109.09844564269	99.1624301167252	136.496725144014	72.9412868651987	93.3230714877591	93.4219987302898	90.4393624729797	185.624358686659	119.287788778724
Solyc02g079930.3.1	105.616580356221	125.321844196597	935.679841063549	511.711181700471	434.008501135843	491.399713321324	146.712743567278	1296.79239471374	674.77719324084
Solyc02g079950.3.1	7329.3264280169	20808.9013628379	13895.5750116074	12599.76567573	18007.9796740717	13787.2185726162	12959.960642378	5936.11230383378	23295.83689963
Solyc02g079960.3.1	1756.02072614245	1891.99483228844	1805.7162188899	1692.23785527261	1931.67514236108	2167.39037054272	3372.38333843689	2204.28925940408	878.634683019406
Solyc02g079970.4.1	2600.95336899222	4700.78587430635	2049.53479662806	2405.94029290748	2087.9631777442	5113.92021049606	4326.01617162419	1861.39981905233	4800.88839465416
Solyc02g079980.3.1	33.6580311025321	24.334338678951	84.3987384478257	60.5973767803189	37.1043537240488	6.53953991112028	9.04393624729797	33.5155092073134	10.6824885473484
Solyc02g079990.3.1	680.12435262358	481.211547376255	320.923598048522	446.625110343832	306.954198989858	720.283610210534	524.548302343282	373.826833466188	565.281685630519
Solyc02g080010.2.1	550.134715262076	117.402763070675	183.384913170584	47.6969163287427	257.481727357793	38.3030194794188	232.127697013981	56.7185540431458	97.0326043050813
Solyc02g080040.4.1	538.265187003	62.6609220982987	22.923114146323	475.442847978167	31.4824819476778	129.679304336403	758.10813874625	327.086069942695	18.6943549578597
Solyc02g080050.1.1	342.383419836102	3.04179233486887	16.6713557427804	287.276452884475	13.4924922632905	156.948957866887	423.055240012494	242.342912729805	4.4510368947285
