gene	F2-28_concat	Elite_2020	PI127826_2020
Solyc06g073490.1.1	226.415942240786	241.331488307035	235.348899409171
Solyc06g073500.2.1	322.096267559297	374.338047203526	320.28684806812
Solyc06g073510.2.1	156.717774228595	123.408147429734	208.80579045325
Solyc06g073520.2.1	297.763771034331	377.080450479743	391.068471950578
Solyc06g073530.1.1	56.500881761362	10.9696131048652	46.0080555235974
Solyc06g073540.2.1	1589.86057802957	2414.68608470846	2162.37860960908
Solyc06g073550.2.1	1137.85352393867	1013.31801056193	1245.75658033125
Solyc06g073560.2.1	1874.01464761773	3471.88254768985	1392.62844988735
Solyc06g073570.2.1	0	0	0
Solyc06g073580.2.1	1.23724558601523	69.9312835435159	14.1563247764915
Solyc06g073590.2.1	0	0	0
Solyc06g073600.2.1	1175.38330671446	1127.1277465249	1284.6864734666
Solyc06g073610.2.1	652.440839025363	1537.11703631924	1035.18124928094
Solyc06g073620.2.1	374.060582171937	477.178170061638	366.294903591718
Solyc06g073630.2.1	966.288802677892	1356.11842008897	1091.80654838691
Solyc06g073640.2.1	60.2126185194077	41.1360491432446	102.633354629563
Solyc06g073650.1.1	186.411668292961	303.035562021902	155.719572541407
Solyc06g073660.2.1	103.103798834602	41.1360491432446	67.2425426883346
Solyc06g073670.2.1	611.199319491522	680.116012501645	539.709882103738
Solyc06g073680.2.1	124.961804187538	201.566640801899	143.332788361976
Solyc06g073690.2.1	4.5365671487225	9.59841146675708	8.84770298530719
Solyc06g073700.2.1	1385.30264114171	1279.33112835491	1344.85085376669
Solyc06g073710.2.1	21.8580053529357	0	7.07816238824575
Solyc06g073720.1.1	675.536089964314	922.818702446788	739.667969571681
Solyc06g073730.1.1	656.564990978747	1336.92159715545	536.170800909616
Solyc06g073740.2.1	665.225710080853	511.458211014342	493.701826580141
Solyc06g073750.2.1	0	0	0
Solyc06g073760.2.1	12.7848710554907	19.1968229335142	24.7735683588601
Solyc06g073770.1.1	0	0	0
Solyc06g073780.2.1	1495.00508310173	1331.43679060302	1491.72272332279
Solyc06g073790.2.1	4279.63248202667	3528.10181485228	4554.79749683614
Solyc06g073800.2.1	2465.41803773301	3340.24719043147	2813.56954932769
Solyc06g073810.2.1	693.269943363865	684.229617415969	553.86620688023
Solyc06g073820.1.1	16.0841926181979	12.3408147429734	37.1603525382902
Solyc06g073830.1.1	16.0841926181979	632.123955167859	61.9339208971503
Solyc06g073840.2.1	736.16112367906	1205.28623989707	760.902456736418
Solyc06g073850.1.1	138.159090438367	909.106686065707	205.266709259127
Solyc06g073860.1.1	426.849727175253	700.684037073267	518.475394939001
Solyc06g073870.2.1	1010.4172285791	785.698538635973	976.786409577914
Solyc06g073880.2.1	243.737380445	259.157109602441	240.657521200356
Solyc06g073890.2.1	200.846200129805	278.353932535955	169.875897317898
Solyc06g073900.2.1	1510.67686052459	1401.36807414653	1447.48420839626
Solyc06g073910.2.1	778.639888798916	157.688188382438	782.136943901155
Solyc06g073920.2.1	23.0952509389509	4.11360491432446	134.485085376669
Solyc06g073930.2.1	254.872590719137	167.286599849195	221.19257463268
Solyc06g073940.2.1	18.5586837902284	5.48480655243262	54.8557585089046
Solyc06g073950.2.1	1273.95053840034	1399.99687250843	1302.38187943722
Solyc06g073960.2.1	911.849996893222	1249.16469231653	973.247328383791
Solyc06g073970.1.1	515.106578977672	933.788315551653	619.339208971503
Solyc06g073980.2.1	87.4320214117427	131.635357258383	130.946004182546
Solyc06g073990.1.1	412.00278014307	847.40261235084	488.393204788957
Solyc06g074000.1.1	123.312143406184	42.5072507813528	76.0902456736418
Solyc06g074010.2.1	370.761260609229	311.262771850551	279.587414335707
Solyc06g074020.2.1	181.050270753561	24.6816294859468	63.7034614942118
Solyc06g074030.1.1	766.679848134102	1668.75239357762	325.595469859305
Solyc06g074040.1.1	32.9932156270727	0	46.0080555235974
Solyc06g074050.1.1	234.664246147555	85.0145015627056	191.110384482635
Solyc06g074060.1.1	0	0	0
Solyc06g074070.2.1	1751.11491940688	1341.03520206978	1695.21989198486
Solyc06g074080.2.1	144.345318368443	422.330104537312	235.348899409171
Solyc06g074090.2.1	2087.64571880302	759.645707511918	2254.39472065627
Solyc06g074100.1.1	0.412415195338409	0	0
Solyc06g074110.2.1	148.057055126489	128.892953982167	343.290875829919
Solyc06g074120.2.1	5749.06782301742	5597.24508675749	5482.03676969633
Solyc06g074130.2.1	322.921097949974	311.262771850551	283.12649552983
Solyc06g074140.1.1	0.824830390676818	1.37120163810815	0
Solyc06g074150.2.1	0	0	5.30862179118431
Solyc06g074160.1.1	0	0	1.76954059706144
Solyc06g074170.2.1	43.3035955105329	28.7952344002713	35.3908119412287
Solyc06g074180.1.1	4.5365671487225	0	7.07816238824575
Solyc06g074190.2.1	77.5340567236208	223.505867011629	132.715544779608
Solyc06g074200.2.1	12899.1100645994	4626.43432697691	6678.24621330987
Solyc06g074210.2.1	911.849996893222	1205.28623989707	1038.72033047506
Solyc06g074220.2.1	1275.6001991817	1169.63499730626	684.812211062776
Solyc06g074230.2.1	0	0	3.53908119412288
Solyc06g074240.1.1	28.4566484783502	0	31.8517307471059
Solyc06g074250.2.1	1434.38004938699	2252.8842914117	1856.24808631745
Solyc06g074260.2.1	428.499387956607	2431.14050436576	8435.40002619187
Solyc06g074270.1.1	0.412415195338409	0	0
Solyc06g074280.2.1	23.5076661342893	2.74240327621631	28.312649552983
Solyc06g074290.1.1	3.29932156270727	13.7120163810815	40.6994337324131
Solyc06g074300.2.1	4241.2778688602	4099.89289794338	3498.38176039046
Solyc06g074310.2.1	255.697421109813	212.536253906764	279.587414335707
Solyc06g074320.2.1	14.4345318368443	1.37120163810815	8.84770298530719
Solyc06g074330.2.1	517.581070149703	497.74619463326	360.986281800533
Solyc06g074340.2.1	13.1972862508291	1.37120163810815	14.1563247764915
Solyc06g074350.2.1	1.23724558601523	0	5.30862179118431
Solyc06g074360.2.1	4.12415195338409	38.3936458670283	1.76954059706144
Solyc06g074370.1.1	256.52225150049	91.8705097532464	215.883952841495
Solyc06g074380.2.1	304.362414159746	686.972020692186	429.998365085929
Solyc06g074390.2.1	1775.44741593185	1895.00066386547	1889.86935766162
Solyc06g074400.2.1	216.105562357326	414.102894708663	254.813845976847
Solyc06g074410.2.1	239.200813296277	5569.82105399533	1631.51643049065
Solyc06g074420.1.1	4.94898234406091	135.748962172707	5.30862179118431
Solyc06g074430.2.1	5413.77426920729	5025.45400366639	4924.63148162198
Solyc06g074440.2.1	18.9710989855668	19.1968229335142	19.4649465676758
Solyc06g074450.1.1	274.256104900042	242.702689945143	286.665576723953
Solyc06g074460.2.1	254.872590719137	293.437150555145	304.360982694567
Solyc06g074470.2.1	5.36139753939931	4.11360491432446	8.84770298530719
Solyc06g074480.2.1	426.024896784576	257.785907964333	332.67363224755
Solyc06g074490.1.1	1770.91084878313	2012.92400474277	2342.87175050934
Solyc06g074500.1.1	14.8469470321827	20.5680245716223	14.1563247764915
Solyc06g074510.2.1	183.112346730253	115.180937601085	157.489113138468
Solyc06g074520.1.1	0	0	0
Solyc06g074530.1.1	477.576796201877	1218.99825627815	578.63977523909
Solyc06g074540.2.1	1133.72937198529	1419.19369544194	990.942734354405
Solyc06g074550.2.1	25.9821573063197	24.6816294859468	81.3988674648261
Solyc06g074560.1.1	74.647150356252	91.8705097532464	192.879925079697
Solyc06g074570.1.1	1431.90555821496	734.964078025971	7196.72160824887
Solyc06g074580.1.1	2.88690636736886	6.85600819054077	17.6954059706144
Solyc06g074590.1.1	10.3103798834602	6.85600819054077	42.4689743294745
Solyc06g074600.1.1	2.88690636736886	2.74240327621631	3.53908119412288
Solyc06g074610.1.1	23.0952509389509	16.4544196572979	69.0120832853961
Solyc06g074620.2.1	141.458412001074	544.367050328937	254.813845976847
Solyc06g074630.2.1	315.085209238544	65.8176786291914	130.946004182546
Solyc06g074640.1.1	32.9932156270727	9.59841146675708	28.312649552983
Solyc06g074650.2.1	718.01485508417	792.554546826514	741.437510168742
Solyc06g074660.1.1	0	0	0
Solyc06g074670.2.1	2464.18079214699	2137.70335381061	1390.85890929029
Solyc06g074680.2.1	8.66071910210658	0	19.4649465676758
Solyc06g074690.2.1	77.9464719189592	100.097719581895	93.7856516442562
Solyc06g074700.2.1	547.687379409407	660.919189568131	532.631719715493
Solyc06g074710.1.1	12.7848710554907	13.7120163810815	511.397232550755
Solyc06g074720.2.1	1987.01641114045	5257.18708050667	2399.49704961531
Solyc06g074730.2.1	94.4430797324956	82.2720982864893	40.6994337324131
Solyc06g074740.2.1	470.565737881124	485.405379890287	548.557585089046
Solyc06g074750.1.1	2.47449117203045	9.59841146675708	19.4649465676758
Solyc06g074760.1.1	7.83588871142977	6.85600819054077	8.84770298530719
Solyc06g074770.2.1	25.9821573063197	49.3632589718936	26.5431089559216
Solyc06g074780.1.1	2380.04809229796	1000.97719581895	3370.97483740204
Solyc06g074790.1.1	1040.52353783881	732.221674749755	2344.6412911064
Solyc06g074800.1.1	414.064856119762	548.480655243262	461.850095833035
Solyc06g074810.2.1	147.232224735812	228.990673564062	157.489113138468
Solyc06g074820.2.1	11870.1341522301	28888.4761116626	11454.2362847787
Solyc06g074830.1.1	2.47449117203045	0	0
Solyc06g074840.2.1	809.158613253958	1076.3932859149	790.984646886463
Solyc06g074850.2.1	83.3078694583586	39.7648475051365	49.5471367177202
Solyc06g074860.1.1	0.412415195338409	0	0
Solyc06g074870.1.1	0.412415195338409	8.22720982864893	1.76954059706144
Solyc06g074880.1.1	0.412415195338409	0	0
Solyc06g074890.1.1	152.181207079873	212.536253906764	185.801762691451
Solyc06g074900.1.1	37.5297827757952	57.5904688005425	76.0902456736418
Solyc06g074910.2.1	5.77381273473772	133.006558896491	23.0040277617987
Solyc06g074920.1.1	0.412415195338409	2.74240327621631	0
Solyc06g074930.1.1	0	0	8.84770298530719
Solyc06g074940.2.1	668.937446838899	858.372225455705	403.455256130008
Solyc06g074950.1.1	0.412415195338409	4.11360491432446	10.6172435823686
Solyc06g074960.2.1	393.85651154818	438.78452419461	461.850095833035
Solyc06g074970.1.1	35.0552916037647	38.3936458670283	81.3988674648261
Solyc06g074980.2.1	4783.6038507302	7200.17980170592	4818.45904579829
Solyc06g074990.1.1	6.59864312541454	100.097719581895	8.84770298530719
Solyc06g075000.2.1	72.1726591842215	43.878452419461	86.7074892560104
Solyc06g075010.2.1	1323.44036184095	2241.91467830683	1843.86130213802
Solyc06g075020.2.1	0.412415195338409	1.37120163810815	5.30862179118431
Solyc06g075030.1.1	195.072387395067	238.589085030819	247.735683588601
Solyc06g075040.1.1	52.3767298079779	1.37120163810815	10.6172435823686
Solyc06g075050.1.1	519.643146126395	5.48480655243262	256.583386573908
Solyc06g075060.1.1	0.824830390676818	0	0
Solyc06g075070.2.1	1.23724558601523	0	0
Solyc06g075080.2.1	1183.21919542589	1107.93092359139	808.680052857077
Solyc06g075090.2.1	31.3435548457191	1114.78693178193	203.497168662065
Solyc06g075100.2.1	1.23724558601523	2.74240327621631	0
Solyc06g075110.2.1	1516.86308845467	1626.24514279627	1668.67678302894
Solyc06g075120.1.1	0.824830390676818	1.37120163810815	1.76954059706144
Solyc06g075130.2.1	30.1063092597038	19.1968229335142	23.0040277617987
Solyc06g075140.2.1	20.6207597669204	34.2800409527039	14.1563247764915
Solyc06g075150.2.1	28.0442332830118	58.9616704386507	120.328760600178
Solyc06g075160.2.1	1746.57835225816	1399.99687250843	1344.85085376669
Solyc06g075170.1.1	265.182970602597	32.9088393145957	159.258653735529
Solyc06g075180.1.1	1922.67964066766	1874.43263929385	2615.3810024568
Solyc06g075190.1.1	774.92815204087	1016.06041383814	1222.75255256945
Solyc06g075200.1.1	0.412415195338409	0	0
Solyc06g075210.2.1	2.06207597669204	0	1.76954059706144
Solyc06g075220.1.1	189.29857466033	6.85600819054077	56.625299105966
Solyc06g075240.1.1	3.71173675804568	0	14.1563247764915
Solyc06g075250.2.1	147.64463993115	164.544196572979	155.719572541407
Solyc06g075260.2.1	0.412415195338409	0	5.30862179118431
Solyc06g075270.2.1	0.412415195338409	12.3408147429734	0
Solyc06g075280.2.1	0	0	0
Solyc06g075290.2.1	0	10.9696131048652	0
Solyc06g075300.1.1	0	0	0
Solyc06g075310.2.1	48.6649930499322	207.051447354331	83.1684080618876
Solyc06g075320.2.1	2.88690636736886	19.1968229335142	3.53908119412288
Solyc06g075330.1.1	33.4056308224111	16.4544196572979	23.0040277617987
Solyc06g075340.2.1	773.690906454855	707.540045263808	714.894401212821
Solyc06g075350.1.1	47.0153322685786	168.657801487303	76.0902456736418
Solyc06g075360.2.1	978.661258538044	1240.93748248788	1159.04909107524
Solyc06g075370.2.1	46.6029170732402	17.825621295406	79.6293268677647
Solyc06g075380.1.1	0	0	0
Solyc06g075390.2.1	297.351355838993	482.66297661407	383.990309562332
Solyc06g075400.2.1	478.814041787893	448.382935661367	245.96614299154
Solyc06g075410.2.1	1.23724558601523	0	0
Solyc06g075420.1.1	23.9200813296277	46.6208556956773	53.0862179118431
Solyc06g075430.1.1	0	0	0
Solyc06g075440.1.1	1.23724558601523	0	3.53908119412288
Solyc06g075450.1.1	0.412415195338409	137.120163810815	7.07816238824575
Solyc06g075460.2.1	18.14626859489	5.48480655243262	15.9258653735529
Solyc06g075470.1.1	65.574016058807	10.9696131048652	63.7034614942118
Solyc06g075480.2.1	2.47449117203045	1.37120163810815	15.9258653735529
Solyc06g075490.1.1	0	2.74240327621631	0
Solyc06g075500.2.1	10.7227950787986	1.37120163810815	10.6172435823686
Solyc06g075510.2.1	820.293823528095	582.760696195966	999.790437339712
Solyc06g075520.2.1	812.457934816665	17.825621295406	339.751794635796
Solyc06g075530.1.1	27.6318180876734	34.2800409527039	26.5431089559216
Solyc06g075540.2.1	568.308139176327	857.001023817597	644.112777330363
Solyc06g075550.2.1	793.486835831098	2597.05590257685	378.681687771148
Solyc06g075560.1.1	0.824830390676818	0	0
Solyc06g075570.1.1	8.24830390676818	2.74240327621631	3.53908119412288
Solyc06g075580.2.1	522.942467689102	324.974788231633	258.35292717097
Solyc06g075590.2.1	1243.01939874996	1714.00204763519	1693.4503513878
Solyc06g075600.2.1	63.0995248867765	6.85600819054077	33.6212713441673
Solyc06g075610.1.1	433.860785496006	677.373609225428	238.887980603294
Solyc06g075620.2.1	408.291043385025	378.451652117851	376.912147174086
Solyc06g075630.2.1	1.23724558601523	5.48480655243262	8.84770298530719
Solyc06g075640.1.1	37.9421979711336	4.11360491432446	53.0862179118431
Solyc06g075650.2.1	685.434054652435	519.685420842991	74.3207050765804
Solyc06g075660.2.1	66.8112616448222	13.7120163810815	53.0862179118431
Solyc06g075670.1.1	0	0	0
Solyc06g075680.1.1	35.4677067991031	49.3632589718936	17.6954059706144
Solyc06g075690.2.1	220.22971431071	537.511042138397	148.641410153161
Solyc06g075700.2.1	0	0	0
Solyc06g075710.1.1	0	0	0
Solyc06g075720.1.1	0	0	0
Solyc06g075730.1.1	0	1.37120163810815	0
Solyc06g075740.1.1	0	0	0
Solyc06g075750.1.1	0	0	0
Solyc06g075760.1.1	0	0	0
Solyc06g075770.1.1	0	1.37120163810815	0
Solyc06g075780.1.1	30.5187244550422	521.056622481099	53.0862179118431
Solyc06g075790.2.1	991.446129593535	1144.95336782031	1576.66067198174
Solyc06g075800.1.1	867.721570992012	840.546604160299	1992.50271229118
Solyc06g075810.2.1	1845.14558394404	1724.97166074006	2622.45916484505
Solyc06g075820.1.1	0	1.37120163810815	1.76954059706144
Solyc06g075830.1.1	1094.54992842814	1334.17919387923	1626.20780869946
Solyc06g075840.1.1	0	0	0
Solyc06g075850.1.1	1430.66831262894	488.147783166503	5428.95055178449
Solyc06g075860.1.1	0	0	0
Solyc06g075870.1.1	0	0	0
Solyc06g075880.1.1	0	0	0
Solyc06g075890.1.1	0.412415195338409	0	0
Solyc06g075900.1.1	0	0	0
Solyc06g075910.1.1	0	0	0
Solyc06g075920.1.1	0	2.74240327621631	0
Solyc06g075930.1.1	2780.09083177621	638.9799633584	7290.50725989312
Solyc06g075940.1.1	0	0	0
Solyc06g075950.1.1	0.824830390676818	0	0
Solyc06g075960.1.1	1560.57909916054	1904.59907533223	3105.54374784282
Solyc06g075970.2.1	4.12415195338409	0	0
Solyc06g075980.2.1	296.114110252977	348.285216079471	185.801762691451
Solyc06g075990.2.1	0.412415195338409	0	0
Solyc06g076000.1.1	0	0	0
Solyc06g076010.2.1	195.484802590406	189.225826058925	171.645437914959
Solyc06g076020.2.1	1752.3521649929	8092.83206811433	3475.37773262866
Solyc06g076030.2.1	30.9311396503807	5.48480655243262	83.1684080618876
Solyc06g076040.2.1	689.558206605819	601.95751912948	491.93228598308
Solyc06g076050.2.1	457.780866825634	1083.24929410544	606.952424792073
Solyc06g076060.1.1	1.23724558601523	1.37120163810815	0
Solyc06g076070.1.1	2.47449117203045	156.31698674433	24.7735683588601
Solyc06g076080.1.1	5.36139753939931	102.840122858112	10.6172435823686
Solyc06g076090.2.1	196.309632981083	30.1664360383794	10.6172435823686
Solyc06g076100.2.1	1706.98649350567	1402.73927578464	1171.43587525467
Solyc06g076110.1.1	356.326728772385	142.604970363248	145.102328959038
Solyc06g076120.2.1	120.837652234154	65.8176786291914	76.0902456736418
Solyc06g076130.2.1	287.453391150871	704.797641987592	366.294903591718
Solyc06g076140.2.1	21089.2634288249	14773.3264489773	12335.4675021153
Solyc06g076150.2.1	895.765804275024	1826.44058196006	982.095031369098
Solyc06g076160.2.1	109.702441960017	3046.81003987632	651.190939718609
Solyc06g076170.2.1	3.71173675804568	82.2720982864893	17.6954059706144
Solyc06g076180.1.1	0	0	0
Solyc06g076190.1.1	2.88690636736886	2.74240327621631	0
Solyc06g076200.1.1	9.89796468812181	2.74240327621631	46.0080555235974
Solyc06g076210.1.1	18.5586837902284	6.85600819054077	53.0862179118431
Solyc06g076220.2.1	274.66852009538	257.785907964333	966.169165995545
Solyc06g076230.1.1	5.36139753939931	19.1968229335142	10.6172435823686
Solyc06g076240.1.1	21.0331749622588	8.22720982864893	12.3867841794301
Solyc06g076250.2.1	605.837921952122	418.216499622987	486.623664191895
Solyc06g076260.2.1	502.321707922182	462.094952042448	520.244935536063
Solyc06g076270.2.1	294.464449471624	623.89674533921	293.743739112199
Solyc06g076280.1.1	286.216145564856	389.421265222716	345.06041642698
Solyc06g076290.1.1	1.23724558601523	5.48480655243262	0
Solyc06g076300.2.1	501.084462336167	500.488597909477	429.998365085929
Solyc06g076310.1.1	1.23724558601523	10.9696131048652	3.53908119412288
Solyc06g076320.1.1	0	0	7.07816238824575
Solyc06g076330.2.1	7.42347351609136	4.11360491432446	0
Solyc06g076340.2.1	1522.22448599407	1764.7365082452	1477.5663985463
Solyc06g076350.2.1	43.7160107058713	208.42264899244	215.883952841495
Solyc06g076360.2.1	1151.87564058018	1652.29797392033	1435.09742421683
Solyc06g076370.2.1	0	0	1.76954059706144
Solyc06g076380.1.1	0	0	0
Solyc06g076390.2.1	1445.92767485646	1234.08147429734	1197.97898421059
Solyc06g076400.2.1	2130.53689911822	264.641916154874	1859.78716751157
Solyc06g076410.2.1	1382.82814996968	2340.64119625062	1077.65022361042
Solyc06g076420.1.1	0	0	0
Solyc06g076430.2.1	543.563227456023	607.442325681913	845.840405395367
Solyc06g076440.1.1	70.5229984028679	102.840122858112	122.098301197239
Solyc06g076450.2.1	114.651424304078	211.165052268656	116.789679406055
Solyc06g076460.2.1	572.019875934373	965.325953228141	778.597862707033
Solyc06g076470.2.1	218.992468724695	145.347373639464	235.348899409171
Solyc06g076480.2.1	357.151559163062	420.958902899204	364.525362994656
Solyc06g076490.2.1	277.555426462749	958.4699450376	327.365010456366
Solyc06g076500.1.1	0	1.37120163810815	0
Solyc06g076510.2.1	297.763771034331	515.571815928666	476.006420609527
Solyc06g076520.1.1	482.525778545938	4051.9008406096	1813.77911198797
Solyc06g076530.1.1	0	0	0
Solyc06g076540.1.1	253.222929937783	68.5600819054077	2185.38263737088
Solyc06g076550.2.1	0.412415195338409	0	1.76954059706144
Solyc06g076560.1.1	423.962820807884	920.076299170572	1916.41246661754
Solyc06g076570.1.1	523.767298079779	1039.37084168598	952.012841219053
Solyc06g076580.1.1	9.07313429744499	267.38431943109	33.6212713441673
Solyc06g076590.2.1	243.324965249661	382.565257032175	178.723600303205
Solyc06g076600.1.1	21.8580053529357	2.74240327621631	1.76954059706144
Solyc06g076610.2.1	148.881885517166	27.4240327621631	189.340843885574
Solyc06g076620.2.1	315.910039629221	342.800409527039	499.010448371325
Solyc06g076630.2.1	38.354613166472	4.11360491432446	14.1563247764915
Solyc06g076640.2.1	1087.95128530272	665.032794482455	1263.45198630187
Solyc06g076650.2.1	487.062345694661	519.685420842991	483.084582997772
Solyc06g076660.2.1	452.419469286234	212.536253906764	918.391569874886
Solyc06g076670.2.1	1308.59341480877	4553.76064015718	4629.11820191272
Solyc06g076680.2.1	83.3078694583586	57.5904688005425	81.3988674648261
Solyc06g076690.2.1	327.045249903358	248.187496497576	380.451228368209
Solyc06g076700.1.1	170.739890870101	117.923340877301	153.950031944345
Solyc06g076710.1.1	1.64966078135364	8.22720982864893	1.76954059706144
Solyc06g076740.1.1	1.23724558601523	0	1.76954059706144
Solyc06g076750.2.1	419.013838463823	736.335279664079	674.194967480408
Solyc06g076760.1.1	0	15.0832180191897	3.53908119412288
Solyc06g076770.2.1	158.367435009949	134.377760534599	290.204657918076
Solyc06g076780.2.1	735.336293288383	743.19128785462	713.124860615759
Solyc06g076790.1.1	1776.68466151786	276.982730897847	417.611580906499
Solyc06g076800.2.1	179.813025167546	482.66297661407	161.028194332591
Solyc06g076810.1.1	0.412415195338409	1.37120163810815	1.76954059706144
Solyc06g076820.1.1	1946.18730680195	538.882243776505	1642.13367407301
Solyc06g076830.1.1	13.1972862508291	13.7120163810815	14.1563247764915
Solyc06g076840.1.1	0	0	0
Solyc06g076850.2.1	1282.19884230711	1250.53589395464	1192.67036241941
Solyc06g076860.2.1	36.7049523851184	31.5376376764876	65.4730020912732
Solyc06g076870.2.1	1.23724558601523	0	1.76954059706144
Solyc06g076880.2.1	560.472250464897	674.631205949212	470.697798818342
Solyc06g076890.1.1	222.704205482741	226.248270287846	189.340843885574
Solyc06g076900.2.1	133.210108094306	135.748962172707	115.020138808993
Solyc06g076910.1.1	0.824830390676818	2.74240327621631	21.2344871647372
Solyc06g076920.2.1	185.999253097622	2417.42848798468	624.647830762687
Solyc06g076930.1.1	1.23724558601523	2.74240327621631	1.76954059706144
Solyc06g076940.2.1	740.285275632444	1027.03002694301	840.531783604183
Solyc06g076950.2.1	257.759497086505	386.6788619465	320.28684806812
Solyc06g076960.1.1	220.642129506049	338.686804612714	463.619636430097
Solyc06g076970.2.1	8906.93097372361	7272.85348852565	7186.1043646665
Solyc06g076980.2.1	1.23724558601523	0	0
Solyc06g081980.1.1	2343.34313991284	1265.61911197383	1461.64053317275
Solyc06g081990.1.1	0	0	0
Solyc06g082000.2.1	85.782360630389	16.4544196572979	30.0821901500444
Solyc06g082010.2.1	2567.28459098159	3931.23509645608	2709.16665410106
Solyc06g082020.2.1	0	0	0
Solyc06g082030.2.1	2.47449117203045	12.3408147429734	24.7735683588601
Solyc06g082040.1.1	26.8069876969966	94.6129130294627	47.7775961206588
Solyc06g082050.1.1	8.24830390676818	5.48480655243262	5.30862179118431
Solyc06g082060.2.1	90.3189277791115	42.5072507813528	90.2465704501333
Solyc06g082070.2.1	169.502645284086	176.885011315952	297.282820306322
Solyc06g082080.2.1	50.7270690266243	134.377760534599	150.410950750222
Solyc06g082090.2.1	2479.44015437451	2233.68746847818	2353.48899409171
Solyc06g082100.2.1	1665.33255877649	2483.24616661387	1980.11592811175
Solyc06g082110.1.1	0.824830390676818	1.37120163810815	0
Solyc06g082120.2.1	1134.9666175713	1548.08664942411	989.173193757344
Solyc06g082130.2.1	6.18622793007613	2.74240327621631	0
Solyc06g082140.2.1	4688.33594060703	4954.15151848476	7605.48548617006
Solyc06g082150.2.1	474.689889834508	526.541429033531	314.978226276936
Solyc06g082160.2.1	308.48656611313	488.147783166503	256.583386573908
Solyc06g082170.2.1	21.8580053529357	19.1968229335142	31.8517307471059
Solyc06g082180.1.1	171.977136456116	189.225826058925	215.883952841495
Solyc06g082190.2.1	90.3189277791115	64.4464769910833	148.641410153161
Solyc06g082200.2.1	372.823336585921	366.110837374877	414.072499712376
Solyc06g082210.1.1	244.974626031015	267.38431943109	201.727628065004
Solyc06g082220.2.1	2965.26525448316	2949.45472357064	2217.23436811798
Solyc06g082230.2.1	15.6717774228595	15.0832180191897	24.7735683588601
Solyc06g082240.2.1	491.598912843383	5094.0140855718	1199.74852480765
Solyc06g082250.1.1	6.18622793007613	47.9920573337854	28.312649552983
Solyc06g082260.2.1	51.9643146126395	65.8176786291914	97.3247328383791
Solyc06g082270.1.1	666.462955666869	647.207173187049	644.112777330363
Solyc06g082280.2.1	593.877881287309	477.178170061638	373.373065979963
Solyc06g082290.2.1	338.180460177495	556.707865071911	341.521335232857
Solyc06g082300.2.1	280.442332830118	35.651242590812	150.410950750222
Solyc06g082310.2.1	0	5.48480655243262	0
Solyc06g082320.2.1	4.12415195338409	8.22720982864893	3.53908119412288
Solyc06g082330.1.1	0	1.37120163810815	1.76954059706144
Solyc06g082340.1.1	0.412415195338409	0	0
Solyc06g082350.2.1	1.23724558601523	0	10.6172435823686
Solyc06g082360.2.1	788.125438291699	684.229617415969	831.684080618876
Solyc06g082370.2.1	433.448370300668	636.237560082184	608.721965389135
Solyc06g082380.2.1	211.981410403942	213.907455544872	130.946004182546
Solyc06g082390.2.1	948.142534083002	1205.28623989707	1252.8347427195
Solyc06g082400.1.1	0	0	0
Solyc06g082410.1.1	3041.14965042543	246.816294859468	773.289240915848
Solyc06g082420.2.1	1.64966078135364	0	0
Solyc06g082430.1.1	3.29932156270727	42.5072507813528	8.84770298530719
Solyc06g082440.1.1	1045.8849353782	3432.11770018471	2031.43260542653
Solyc06g082450.1.1	0.412415195338409	10.9696131048652	1.76954059706144
Solyc06g082460.1.1	35.8801219944416	31.5376376764876	12.3867841794301
Solyc06g082470.2.1	321.27143716862	187.854624420817	184.03222209439
Solyc06g082480.2.1	218.167638334018	259.157109602441	231.809818215048
Solyc06g082490.2.1	430.973879128637	516.943017566774	336.212713441673
Solyc06g082500.2.1	216.930392748003	159.059390020546	159.258653735529
Solyc06g082510.2.1	271.781613728011	363.368434098661	360.986281800533
Solyc06g082520.2.1	506.033444680227	677.373609225428	376.912147174086
Solyc06g082530.1.1	2.88690636736886	8.22720982864893	5.30862179118431
Solyc06g082560.1.1	22.6828357436125	0	17.6954059706144
Solyc06g082570.1.1	83.3078694583586	861.114628731921	240.657521200356
Solyc06g082580.2.1	2907.93954233112	3419.77688544174	3077.23109828984
Solyc06g082590.1.1	310.548642089822	682.858415777861	207.036249856188
Solyc06g082600.2.1	853.287039155168	1188.83182023977	1197.97898421059
Solyc06g082610.2.1	1885.14985789187	867.970636922462	1525.34399466696
Solyc06g082620.1.1	2513.6706155876	3980.59835542797	2845.42128007479
Solyc06g082630.2.1	3449.02827861511	3813.31175557878	3443.52600188156
Solyc06g082640.2.1	247.036702007707	52.1056622481099	205.266709259127
Solyc06g082650.2.1	3199.92950063071	4494.79896971853	2962.21095948085
Solyc06g082660.2.1	3000.73296128226	3108.51411359119	3025.91442097506
Solyc06g082670.2.1	5453.77854315512	5376.48162302207	4765.37282788645
Solyc06g082680.2.1	1403.86132493194	1420.56489708005	1668.67678302894
Solyc06g082690.1.1	0	1.37120163810815	0
Solyc06g082700.1.1	8.24830390676818	27.4240327621631	21.2344871647372
Solyc06g082710.2.1	519.230730931057	691.08562560651	460.080555235974
Solyc06g082720.1.1	0	0	0
Solyc06g082730.2.1	2.06207597669204	4.11360491432446	1.76954059706144
