IDENTIFIER	VALUE
Solyc04g072037	1.119781797
Solyc04g072038	0.586016989
Solyc04g072039	0.495803553
Solyc04g072040	0.214798646
Solyc04g072043	0.924846141
Solyc04g072047	0.115732701
Solyc04g072120	1.344185907
Solyc04g072050	0.226845082
Solyc04g072060	-0.296595113
Solyc04g072070	7.892853372
Solyc04g072110	3.023112695
Solyc04g072140	1.25414519
Solyc04g150166	1.569484639
Solyc04g072150	0.789570331
Solyc04g072160	0.51163019
Solyc04g072170	0.753971006
Solyc04g072180	0.203702479
Solyc04g072200	0.015178654
Solyc04g072210	0.443576533
Solyc04g072220	1.131730329
Solyc04g072230	0.706089047
Solyc04g072240	1.387553546
Solyc04g072260	0.650263618
Solyc04g072270	-0.030348049
Solyc04g072280	-0.66357727
Solyc04g072290	-0.029020093
Solyc04g072310	2.701903871
Solyc04g072380	-0.631739465
Solyc04g072390	1.70042236
Solyc04g072400	0.111566046
Solyc04g072410	-0.19510281
Solyc04g072440	-0.216751243
Solyc04g072450	1.625318821
Solyc04g072460	2.931956964
Solyc04g072490	1.747668543
Solyc04g072500	0.385791608
Solyc04g072510	1.405457933
Solyc04g072520	1.097590418
Solyc04g072530	0.900476029
Solyc04g072540	0.134182054
Solyc04g072550	-0.076565626
Solyc04g072560	0.032756483
Solyc04g072570	0.502972084
Solyc04g072590	1.514511318
Solyc04g072600	1.635975595
Solyc04g072603	0.279705314
Solyc04g072607	3.895812988
Solyc04g072630	0.483072602
Solyc04g072640	1.580317793
Solyc04g072660	1.929116192
Solyc04g072670	0.59732179
Solyc04g072690	1.354581977
Solyc04g072700	8.350184569
Solyc04g072740	0.209454588
Solyc04g072760	0.189588311
Solyc04g072770	1.306975281
Solyc04g072780	1.108329745
Solyc04g072800	-1.494660028
Solyc04g072810	1.8759025
Solyc04g072830	0.262900685
Solyc04g072840	0.424999803
Solyc04g072850	-0.441404309
Solyc04g072860	1.123735747
Solyc04g072880	0.342442599
Solyc04g072890	1.337946018
Solyc04g072900	1.718892176
Solyc04g072910	0.562288365
Solyc04g072920	0.677243668
Solyc04g072930	1.029846991
Solyc04g072940	0.96824876
Solyc04g073940	-1.00111643
Solyc04g073950	1.263418475
Solyc04g073960	1.285062665
Solyc04g073970	-0.191683242
Solyc04g073990	-0.883590535
Solyc04g074000	0.955345547
Solyc04g074020	2.236501964
Solyc04g074030	1.725584012
Solyc04g074040	0.281971047
Solyc04g074050	0.753271765
Solyc04g074070	-0.097882481
Solyc04g074080	1.048851607
Solyc04g074090	0.234641594
Solyc04g074100	0.682240019
Solyc04g074110	0.748011057
Solyc04g074120	-0.314643532
Solyc04g074130	0.540226573
Solyc04g074140	1.081599964
Solyc04g074150	1.395127771
Solyc04g074160	1.004335328
Solyc04g074163	1.690459517
Solyc04g074167	1.720893377
Solyc04g074170	2.281928003
Solyc04g074180	0.590032219
Solyc04g074190	1.088285439
Solyc04g074220	-0.343709336
Solyc04g074230	0.576922861
Solyc04g074240	0.080119906
Solyc04g074250	0.950865163
Solyc04g074270	0.571009174
Solyc04g074280	1.146401524
Solyc04g074290	-0.302873793
Solyc04g074300	0.978973624
Solyc04g074310	-0.541475112
Solyc04g074340	-2.53627246
Solyc04g074350	1.389753645
Solyc04g074360	-1.879501334
Solyc04g074390	1.860175522
Solyc04g074400	1.755984325
Solyc04g074410	1.778993912
Solyc04g074420	4.11268189
Solyc04g074430	3.970159676
Solyc04g074440	4.089529918
Solyc04g074450	0.575182606
Solyc04g074470	0.5622751
Solyc04g074480	0.249279557
Solyc04g074490	0.197696136
Solyc04g074500	1.551917445
Solyc04g074510	-0.77320729
Solyc04g074520	1.492162092
Solyc04g074530	3.438104739
Solyc04g074550	-0.142934213
Solyc04g074560	1.268246513
Solyc04g074570	1.092661069
Solyc04g074580	2.395203597
Solyc04g074630	0.145677648
Solyc04g074640	-1.274667496
Solyc04g074650	1.27482887
Solyc04g074660	1.303004591
Solyc04g074670	0.629943705
Solyc04g074680	1.518725414
Solyc04g074690	0.63144335
Solyc04g074700	-0.668640835
Solyc04g074710	0.037113292
Solyc04g074720	-0.213663062
Solyc04g074730	1.325581234
Solyc04g074740	3.083887441
Solyc04g074750	0.93591635
Solyc04g074760	1.247170156
Solyc04g074770	0.080184286
Solyc04g074780	2.229193573
Solyc04g074790	0.067614216
Solyc04g074800	1.411775484
Solyc04g074820	-0.767155185
Solyc04g074830	1.813707076
Solyc04g074850	-1.651981063
Solyc04g074860	1.715853071
Solyc04g074870	1.233961438
Solyc04g074910	1.430516474
Solyc04g074920	-2.086111786
Solyc04g074930	0.650046334
Solyc04g074940	0.418420483
Solyc04g074950	2.501478897
Solyc04g074960	-1.294396578
Solyc04g074963	2.761226402
Solyc04g074980	1.441512814
Solyc04g074990	0.694402917
Solyc04g075000	0.936265741
Solyc04g076010	1.877021311
Solyc04g076020	0.503405132
Solyc04g076030	1.58420956
Solyc04g076033	0.064037337
Solyc04g076037	1.075514371
Solyc04g076040	-0.503540259
Solyc04g076050	0.31388648
Solyc04g076060	0.462647576
Solyc04g076070	0.675149631
Solyc04g076080	1.276251929
Solyc04g076090	0.022846634
Solyc04g076100	0.517113145
Solyc04g076110	0.987508617
Solyc04g076120	1.486359205
Solyc04g076130	2.16856982
Solyc04g076140	-0.735262017
Solyc04g076180	0.182159753
Solyc04g076190	0.062350751
Solyc04g076200	2.486291285
Solyc04g076210	1.132040859
Solyc04g076220	3.01676094
Solyc04g076230	-0.208102778
Solyc04g076250	2.141157832
Solyc04g076260	0.592557314
Solyc04g076270	1.348994741
Solyc04g076280	0.655040279
Solyc04g076290	-0.01081481
Solyc04g076300	-0.069827465
Solyc04g076310	-0.175788213
Solyc04g076320	1.43706953
Solyc04g076330	0.289615106
Solyc04g076340	2.85305555
Solyc04g076350	0.914955067
Solyc04g076360	1.3448884
Solyc04g076370	1.431567974
Solyc04g076380	0.918201109
Solyc04g076390	1.278935977
Solyc04g076400	0.793842592
Solyc04g076410	2.652040145
Solyc04g076420	1.103682863
Solyc04g076430	-0.128494018
Solyc04g076450	1.324078376
Solyc04g076460	1.401123273
Solyc04g076470	1.932305783
Solyc04g076480	0.150373985
Solyc04g076500	-0.020040034
Solyc04g076510	0.439589626
Solyc04g076520	0.359837871
Solyc04g076530	0.278969703
Solyc04g076540	0.354837256
Solyc04g076550	0.458627376
Solyc04g076560	1.265129269
Solyc04g076570	-0.012820737
Solyc04g076580	1.128308628
Solyc04g076610	0.705343486
Solyc04g076620	0.46276287
Solyc04g076630	1.75192226
Solyc04g076640	-1.177553807
Solyc04g076660	0.822636022
Solyc04g076670	1.324248525
Solyc04g076680	0.700716904
Solyc04g076690	1.646149163
Solyc04g076720	3.159080302
Solyc04g076730	-0.672472731
Solyc04g076740	1.267515303
Solyc04g076780	0.76065873
Solyc04g076790	0.04966401
Solyc04g076800	0.770484791
Solyc04g076810	-0.014500875
Solyc04g076820	2.635711385
Solyc04g076830	0.146856355
Solyc04g076845	1.826088099
Solyc04g076850	1.130071567
Solyc04g076860	1.889143224
Solyc04g076870	-0.268453385
Solyc04g076880	0.296470297
Solyc04g076890	0.783089198
Solyc04g076900	1.677909772
Solyc04g076910	1.102909801
Solyc04g076920	0.877767911
Solyc04g076940	0.981114956
Solyc04g076950	2.992081091
Solyc04g076960	0.780037567
Solyc04g076980	2.275381515
Solyc04g076990	1.572891254
Solyc04g077000	2.02414551
Solyc04g077010	1.437631848
Solyc04g077020	0.370973712
Solyc04g077030	0.685146319
Solyc04g077040	0.581545124
Solyc04g077050	1.293428116
Solyc04g077060	0.97340511
Solyc04g077110	0.920666541
Solyc04g077120	2.615121758
Solyc04g077130	2.100133084
Solyc04g077140	1.625041574
Solyc04g077150	0.932175536
Solyc04g077160	1.751048439
Solyc04g077170	1.972977535
Solyc04g077180	0.353087047
Solyc04g077190	-0.057692268
Solyc04g077210	1.214013088
Solyc04g077220	0.129771096
Solyc04g077230	1.692878922
Solyc04g077240	0.429480726
Solyc04g077250	3.556030421
Solyc04g077260	3.989400853
Solyc04g077270	2.494284077
Solyc04g077280	0.039645755
Solyc04g077290	0.866252942
Solyc04g077300	0.045084676
Solyc04g077310	1.866011972
Solyc04g077320	0.571181383
Solyc04g077330	0.843448759
Solyc04g077340	1.030489756
Solyc04g077350	1.917054057
Solyc04g077360	1.298625309
Solyc04g077370	1.181782826
Solyc04g077380	1.747756805
Solyc04g077400	1.071273271
Solyc04g077390	1.087032184
Solyc04g077420	0.306180783
Solyc04g077430	0.313280586
Solyc04g077440	-0.145776371
Solyc04g077450	0.561474581
Solyc04g077460	1.312475928
Solyc04g077470	-0.532924111
Solyc04g077480	0.917601682
Solyc04g077490	1.21310414
Solyc04g077500	1.256103596
Solyc04g077510	1.140051191
Solyc04g077520	1.132298737
Solyc04g077535	3.597247833
Solyc04g077540	0.210030564
Solyc04g077560	0.908702743
Solyc04g077570	3.733346371
Solyc04g077590	1.218534048
Solyc04g077600	0.34576324
Solyc04g077610	-0.394211124
Solyc04g077620	1.215870795
Solyc04g077630	1.397262532
Solyc04g077640	0.994089557
Solyc04g077650	1.316884008
Solyc04g077660	1.306684952
Solyc04g077670	0.480495083
Solyc04g077680	0.799868564
Solyc04g077690	1.731818338
Solyc04g077740	2.891710576
Solyc04g077750	3.254685815
Solyc04g077755	2.127024986
Solyc04g077770	0.061421139
Solyc04g077780	-0.462063949
Solyc04g077790	2.176093946
Solyc04g077810	1.140536247
Solyc04g077820	1.390957799
Solyc04g077830	1.15313143
Solyc04g077840	2.422576857
Solyc04g077850	1.523214835
Solyc04g077860	1.530319201
Solyc04g077870	0.145565621
Solyc04g077920	0.544590546
Solyc04g077930	0.515837981
Solyc04g077940	0.967523739
Solyc04g077950	0.696792529
Solyc04g077970	1.164375788
Solyc04g077980	1.889157347
Solyc04g077990	-1.483956125
Solyc04g078000	0.12205057
Solyc04g078010	5.030116469
Solyc04g078050	0.379767823
Solyc04g078060	1.937198943
Solyc04g078070	0.018032086
Solyc04g078075	-1.279500557
Solyc04g078090	0.173494562
Solyc04g078110	0.143405087
Solyc04g078120	0.818307629
Solyc04g078130	1.628844328
Solyc04g078140	1.394074445
Solyc04g078160	0.735328782
Solyc04g078190	0.464043452
Solyc04g078195	2.197723704
Solyc04g078210	4.611952016
Solyc04g078250	0.475491112
Solyc04g078270	0.777342157
Solyc04g078290	0.661803017
Solyc04g078310	0.567175524
Solyc04g078320	0.72058439
Solyc04g078340	0.104366591
Solyc04g078370	0.239319622
Solyc04g078380	1.094544974
Solyc04g078390	1.1364457
Solyc04g078400	1.09612302
Solyc04g078410	2.478356083
Solyc04g078420	1.77901377
Solyc04g078450	3.478035476
Solyc04g078460	2.637799945
Solyc04g078470	1.814700949
Solyc04g078480	1.086852959
Solyc04g078490	0.366590518
Solyc04g078500	1.89564803
Solyc04g078510	0.200661551
Solyc04g078520	-0.595731815
Solyc04g078540	-0.580519911
Solyc04g078550	1.644026142
Solyc04g078560	0.960649338
Solyc04g078590	0.453645072
Solyc04g078600	1.00875027
Solyc04g078610	0.339343338
Solyc04g078620	1.281621832
Solyc04g078630	1.566682253
Solyc04g078640	3.236530354
Solyc04g078650	1.426597122
Solyc04g078660	1.098931249
Solyc04g078670	1.551506974
Solyc04g078680	0.092024089
Solyc04g078690	-0.045846338
Solyc04g078700	0.699424443
Solyc04g078710	0.460646443
Solyc04g078740	-1.715538229
Solyc04g078750	0.618206699
Solyc04g078760	1.08467784
Solyc04g078770	2.306148538
Solyc04g078780	0.680890373
Solyc04g078800	1.732199329
Solyc04g078810	0.066099978
Solyc04g078820	1.204322662
Solyc04g078830	0.643201618
Solyc04g078840	1.478952875
Solyc04g078850	-0.247049012
Solyc04g078860	0.764696993
Solyc04g078870	-0.636530678
Solyc04g078880	0.439638539
Solyc04g078890	0.931089488
Solyc04g078900	1.369648253
Solyc04g078910	0.082042968
Solyc04g078920	0.341260602
Solyc04g078930	0.046545878
Solyc04g078940	-0.403741286
Solyc04g078950	0.239513136
Solyc04g078960	-0.214148773
Solyc04g078970	0.401102152
Solyc04g078975	1.264461329
Solyc04g078980	0.976013448
Solyc04g078990	2.898903897
Solyc04g079000	0.735016679
Solyc04g079030	-4.122634121
Solyc04g079040	0.442676065
Solyc04g079050	0.017058617
Solyc04g079060	1.710807029
Solyc04g079080	2.059075428
Solyc04g079090	0.062982334
Solyc04g079100	-0.003529913
Solyc04g079110	1.874147655
Solyc04g079120	-0.073503374
Solyc04g079130	0.083080987
Solyc04g079140	0.242113359
Solyc04g079150	0.999126699
Solyc04g079160	0.145820522
Solyc04g079170	1.536930197
Solyc04g079180	1.910722538
Solyc04g079190	1.967144661
Solyc04g079200	-0.000131707
Solyc04g079210	0.4240313
Solyc04g079230	2.497337172
Solyc04g079240	2.621261173
Solyc04g079250	1.52802588
Solyc04g079270	0.99061944
Solyc04g079280	0.459082539
Solyc04g079290	0.875445797
Solyc04g079300	1.011494218
Solyc04g079310	-0.00309146
Solyc04g079320	0.483239215
Solyc04g079340	0.145828025
Solyc04g079350	1.936350069
Solyc04g079360	4.694762637
Solyc04g079380	-0.365892005
Solyc04g079390	-0.018354091
Solyc04g079400	0.297935047
Solyc04g079410	1.030303407
Solyc04g079420	-0.0407654
Solyc04g079430	0.021263259
Solyc04g079440	-0.185242972
Solyc04g079450	-0.193839176
Solyc04g079470	2.231315776
Solyc04g079480	4.611260148
Solyc04g079520	0.875658418
Solyc04g079530	0.35683686
Solyc04g079540	0.303107312
Solyc04g079550	0.059790487
Solyc04g079560	0.288688315
Solyc04g079570	0.599902703
Solyc04g083160	0.350686207
Solyc04g079590	0.244185754
Solyc04g079600	1.265556455
Solyc04g079640	1.997219801
Solyc04g079660	2.628523512
Solyc04g079680	1.196803076
Solyc04g079690	0.636879619
Solyc04g079700	1.129059688
Solyc04g079710	1.500216987
Solyc04g079720	1.047928828
Solyc04g079730	-0.947549512
Solyc04g079740	0.729576149
Solyc04g079750	1.27398578
Solyc04g079760	3.591624928
Solyc04g079770	0.294363192
Solyc04g079780	0.489112491
Solyc04g079790	0.577481347
Solyc04g079800	-0.480789403
Solyc04g079820	-0.635017818
Solyc04g079830	0.629476624
Solyc04g079840	-0.169947601
Solyc04g079850	0.196255093
Solyc04g079860	-1.055529705
Solyc04g079880	-0.775447739
Solyc04g079890	-0.219811513
Solyc04g079900	-0.138144032
Solyc04g079910	1.323859144
Solyc04g079920	-0.067929008
Solyc04g079930	0.572016649
Solyc04g079940	1.012721677
Solyc04g079950	0.787327959
Solyc04g079960	-0.73874508
Solyc04g079970	1.293728436
Solyc04g079980	0.297283877
Solyc04g079990	-0.094885254
Solyc04g080000	0.505216909
Solyc04g080010	3.068386908
Solyc04g080020	0.332635813
Solyc04g080030	0.423238492
Solyc04g080040	2.22931001
Solyc04g080050	0.244470612
Solyc04g080060	1.205212489
Solyc04g080080	0.31521988
Solyc04g080090	0.295283455
Solyc04g080100	1.02212572
Solyc04g080110	4.626836536
Solyc04g080120	1.833337085
Solyc04g080130	1.139656153
Solyc04g080140	-0.013282497
Solyc04g080160	-0.132739734
Solyc04g080170	-0.083508697
Solyc04g080180	-0.086369783
Solyc04g080190	0.678099036
Solyc04g080200	0.154541148
Solyc04g080220	-0.187571647
Solyc04g080230	0.677092197
Solyc04g080240	0.458707665
Solyc04g080260	1.399691198
Solyc04g080270	1.021586705
Solyc04g080280	2.78884316
Solyc04g080290	0.13827505
Solyc04g080300	0.431761878
Solyc04g080310	1.520570654
Solyc04g080340	0.855889888
Solyc04g080350	1.196034916
Solyc04g080360	-0.020861762
Solyc04g080370	0.726230078
Solyc04g080380	0.537018284
Solyc04g080390	1.079132972
Solyc04g080420	-0.159949799
Solyc04g080430	0.077689925
Solyc04g080440	0.2196656
Solyc04g080450	0.60910891
Solyc04g080460	0.024923746
Solyc04g080470	-0.110157113
Solyc04g080490	0.199864207
Solyc04g080520	-0.520085416
Solyc04g080530	-0.128530153
Solyc04g080540	5.006007822
Solyc04g080550	0.654602883
Solyc04g080560	5.303130535
Solyc04g080570	0.764545363
Solyc04g080580	0.399990339
Solyc04g080590	0.790138422
Solyc04g080600	0.568145944
Solyc04g080610	0.503557743
Solyc04g080620	-0.620302368
Solyc04g080630	1.032834964
Solyc04g080640	0.778672101
Solyc04g080670	0.104015915
Solyc04g080680	0.151605056
Solyc04g080700	-0.093554437
Solyc04g080710	0.196524758
Solyc04g080720	2.115459471
Solyc04g080730	0.521678616
Solyc04g080740	0.053875791
Solyc04g080750	1.446368953
Solyc04g080770	0.441704097
Solyc04g080780	0.39597565
Solyc04g080790	0.126775624
Solyc04g080800	-0.719938479
Solyc04g080810	-0.118071716
Solyc04g080820	0.778666892
Solyc04g080830	0.706232205
Solyc04g080850	1.502894393
Solyc04g080860	0.382335191
Solyc04g080870	0.240425303
Solyc04g080873	0.984694728
Solyc04g080900	0.058033049
Solyc04g080920	-0.430288337
Solyc04g080930	0.961420147
Solyc04g080940	0.487261922
Solyc04g080950	0.765426818
Solyc04g080960	0.991017108
Solyc04g080970	0.965742501
Solyc04g080980	-0.030958213
Solyc04g081000	-0.78750185
Solyc04g081020	3.165958872
Solyc04g081030	0.568391549
Solyc04g081050	0.122723922
Solyc04g081060	0.155209486
Solyc04g081070	0.662437538
Solyc04g081080	-0.785212935
Solyc04g081090	-0.803075178
Solyc04g081100	0.225995223
Solyc04g081145	0.246392891
Solyc04g081160	0.389184168
Solyc04g081170	0.343259893
Solyc04g081190	0.396896113
Solyc04g081200	0.359429386
Solyc04g081210	0.183352901
Solyc04g081220	-0.196819058
Solyc04g081230	1.179947828
Solyc04g081240	0.672126318
Solyc04g081260	0.244623271
Solyc04g081270	0.292332564
Solyc04g081280	-0.249145243
Solyc04g081290	1.3840697
Solyc04g081300	-0.615555781
Solyc04g081310	0.072578458
Solyc04g081320	-0.214705363
Solyc04g081330	0.733016249
Solyc04g081340	0.222977504
Solyc04g081350	-0.1749842
Solyc04g081360	-0.004337527
Solyc04g081370	0.901866928
Solyc04g081400	-0.875393939
Solyc04g081410	-0.587112559
Solyc04g081420	0.148077063
Solyc04g081430	1.017271919
Solyc04g081440	0.17226551
Solyc04g081450	-0.188171601
Solyc04g081460	2.166178386
Solyc04g081470	0.184322675
Solyc04g081480	0.589443624
Solyc04g081490	-1.12778967
Solyc04g081500	0.528681778
Solyc04g081510	0.014926198
Solyc04g081530	0.389054511
Solyc04g081540	0.169104142
Solyc04g081550	0.724858581
Solyc04g081560	-0.283953492
Solyc04g081570	-0.434263655
Solyc04g081580	-0.166646064
Solyc04g081590	-0.214981465
Solyc04g081610	0.128153001
Solyc04g081630	0.623415471
Solyc04g081640	1.165965705
Solyc04g081650	-0.308277112
Solyc04g081660	-0.478642352
Solyc04g081670	-0.705320501
Solyc04g081675	-0.894267703
Solyc04g081690	0.016948631
Solyc04g081700	0.034459588
Solyc04g081710	-1.272559566
Solyc04g081720	-0.74282658
Solyc04g081730	0.700950733
Solyc04g081740	0.379244573
Solyc04g081750	-0.342367191
Solyc04g081755	1.263488316
Solyc04g081770	1.790382431
Solyc04g081790	0.686733078
Solyc04g081800	1.029337152
Solyc04g081810	-0.667490424
Solyc04g081820	-0.17021118
Solyc04g081840	-0.53623698
Solyc04g081850	0.704644538
Solyc04g081870	-1.477261054
Solyc04g081880	0.615156181
Solyc04g081890	0.205000977
Solyc04g081900	0.32688516
Solyc04g081910	0.233119553
Solyc04g081920	0.645650819
Solyc04g081930	-0.386474758
Solyc04g081940	1.303306208
Solyc04g081950	0.366287434
Solyc04g081960	1.685732876
Solyc04g081970	0.029998949
Solyc04g081980	1.408014986
Solyc04g081990	0.099505625
Solyc04g082000	-0.815304552
Solyc04g082010	-0.924291274
Solyc04g082020	0.412063611
Solyc04g082030	1.194816457
Solyc04g082040	0.565457888
Solyc04g082050	0.550451887
Solyc04g082060	-0.342722683
Solyc04g082070	0.310680082
Solyc04g082090	0.702107798
Solyc04g082110	-0.210407951
Solyc04g082120	0.485020275
Solyc04g082130	-0.476308834
Solyc04g082140	-0.936846198
Solyc04g082150	0.278624543
Solyc04g082155	1.181226537
Solyc04g082160	0.430788809
Solyc04g082170	2.433324894
Solyc04g082200	0.623943265
Solyc04g082210	0.384911534
Solyc04g082220	0.333298508
Solyc04g082235	1.373501188
Solyc04g082250	-0.337009152
Solyc04g082260	-0.457368631
Solyc04g082270	-0.720164144
Solyc04g082280	0.643910367
Solyc04g082290	-0.834686412
Solyc04g082300	-0.242104188
Solyc04g082310	-0.589867291
Solyc04g082320	0.446067758
Solyc04g082330	0.307968198
Solyc04g082340	-0.604465963
Solyc04g082355	1.90950107
Solyc04g082360	1.777499131
Solyc04g082380	0.202722193
Solyc04g082390	0.024999573
Solyc04g082400	-0.060127835
Solyc04g082420	0.06823486
Solyc04g082430	-1.027570114
Solyc04g082440	1.952011161
Solyc04g082450	0.623274793
Solyc04g082460	0.520066256
Solyc04g082470	0.437221373
Solyc04g082480	0.653916818
Solyc04g082490	0.244809306
Solyc04g082500	4.714357529
Solyc04g082510	-0.222921294
Solyc04g082530	-0.080752574
Solyc04g082540	-1.714560493
Solyc04g082560	-0.316514604
Solyc04g082570	-0.122175425
Solyc04g082580	-0.015183778
Solyc04g082590	0.120667709
Solyc04g082600	0.404609112
Solyc04g082610	0.1592435
Solyc04g082620	0.149904297
Solyc04g082630	0.418449532
Solyc04g082640	-0.125872627
Solyc04g082650	-0.118831643
Solyc04g082660	0.32655618
Solyc04g082670	-0.017629167
Solyc04g082680	0.073696799
Solyc04g082690	-0.949028852
Solyc04g082700	0.016109364
Solyc04g082710	-0.833663782
Solyc04g082720	0.795256613
Solyc04g082740	1.4876508
Solyc04g082745	1.283192493
Solyc04g082750	0.222967415
Solyc04g082760	0.066163941
Solyc04g082770	0.40479089
Solyc04g082780	-0.596513973
Solyc04g082790	0.38627424
Solyc04g082800	0.020347611
Solyc04g082810	2.14432011
Solyc04g082820	0.153471289
Solyc04g082830	0.75868789
Solyc04g082840	-0.364736729
Solyc04g082845	0.307552898
Solyc04g082860	-1.369634778
Solyc04g082865	0.448457966
Solyc04g082870	-0.224160692
Solyc04g082880	-0.058094086
Solyc04g082890	0.758537415
Solyc04g082900	-0.502423106
Solyc04g082910	0.357201889
Solyc04g082920	0.330793502
Solyc04g082930	-0.241993507
Solyc04g082940	-0.317671009
Solyc04g082950	-1.069618046
Solyc04g082960	2.596750295
Solyc04g082970	-0.765048998
Solyc04g082980	-0.23356699
Solyc04g082990	0.187758905
Solyc04g083000	0.062540622
Solyc04g083010	-0.152215707
Solyc04g150173	-1.015778295
Solyc05g004000	-0.47199673
Solyc05g005000	-0.239823525
Solyc05g005010	-0.32012674
Solyc05g005020	-0.389181137
Solyc05g005050	-1.311566762
Solyc05g005060	0.063543872
Solyc05g005070	-0.875878952
Solyc05g005080	-0.747472548
Solyc05g005090	0.238794989
Solyc05g005100	-0.626795976
Solyc05g005110	-0.153758285
Solyc05g005120	0.093429265
Solyc05g005130	0.200765489
Solyc05g005140	-0.109087544
Solyc05g005150	-0.05815286
Solyc05g005160	-0.507912919
Solyc05g005170	0.762242221
Solyc05g005180	0.16102129
Solyc05g005190	-0.870550704
Solyc05g005200	-0.338507357
Solyc05g005210	-0.576083308
Solyc05g005230	-2.284544817
Solyc05g005250	-0.510470323
Solyc05g005260	0.167751016
Solyc05g005280	-0.347037725
Solyc05g005290	1.649821735
Solyc05g005300	-0.209049595
Solyc05g005310	0.000625184
Solyc05g005320	0.205053804
Solyc05g005330	-0.541301164
Solyc05g005340	2.438234657
Solyc05g005460	0.371160589
Solyc05g005480	0.495596431
Solyc05g005490	0.060457349
Solyc05g005510	-0.010548506
Solyc05g005520	-0.096318068
Solyc05g005540	-1.443662486
Solyc05g005550	-0.907572401
Solyc05g005560	-0.287732414
Solyc05g005570	-0.300240513
Solyc05g005580	-1.341759877
Solyc05g005590	-0.044012236
Solyc05g005600	-0.362276083
Solyc05g005610	-0.070752251
Solyc05g005620	-0.281440517
Solyc05g005630	0.225838164
Solyc05g005640	0.14462219
Solyc05g005650	-0.117178649
Solyc05g005670	-1.112229791
Solyc05g005680	0.260392214
Solyc05g005690	-0.122480218
Solyc05g005700	-1.081021656
Solyc05g005710	0.480012453
Solyc05g005720	-1.534416687
Solyc05g005730	0.62336633
Solyc05g005740	-0.278699993
Solyc05g005750	-0.450295217
Solyc05g005760	-0.640794744
Solyc05g005770	0.063981167
Solyc05g005780	-0.187572836
Solyc05g005790	-0.280801198
Solyc05g005800	-0.105454625
Solyc05g005810	-1.926174711
Solyc05g005860	-0.460062165
Solyc05g005870	-0.532624788
Solyc05g005865	-0.345496736
Solyc05g005880	-0.637535678
Solyc05g005890	-0.091709448
Solyc05g005910	-0.824871283
Solyc05g005920	-0.350028581
Solyc05g005930	-0.44974032
Solyc05g005940	0.635728534
Solyc05g005950	-0.130872643
Solyc05g005960	0.36243134
Solyc05g005970	1.129440157
Solyc05g005980	0.129400491
Solyc05g005990	0.219755696
Solyc05g006000	-0.520135047
Solyc05g006020	-0.357320335
Solyc05g006030	-0.218336966
Solyc05g006040	0.05921272
Solyc05g006050	0.228429187
Solyc05g006070	-0.262094283
Solyc05g006080	-0.581833966
Solyc05g006090	-0.191457156
Solyc05g006100	0.082161453
Solyc05g006110	-0.071748578
Solyc05g006120	0.275221552
Solyc05g006130	0.176805639
Solyc05g006160	2.234236395
Solyc05g006170	0.062846209
Solyc05g006200	-0.163125606
Solyc05g006210	-0.966812033
Solyc05g006215	-0.088881993
Solyc05g006220	-1.524308524
Solyc05g006240	-0.063490573
Solyc05g006320	0.456451132
Solyc05g006330	-0.111227172
Solyc05g006340	-0.544895498
Solyc05g150102	-1.761686122
Solyc05g150103	-1.616769405
Solyc05g006390	0.404799295
Solyc05g006400	-0.135254212
Solyc05g006410	0.273559903
Solyc05g006420	-0.917231646
Solyc05g006430	-0.39627117
Solyc05g006440	-0.15663243
Solyc05g006450	0.667398116
Solyc05g006460	0.899797102
Solyc05g006470	-0.581015603
Solyc05g006475	0.155505402
Solyc05g006490	-0.415833123
Solyc05g006510	-0.233648597
Solyc05g006520	-0.830962219
Solyc05g006530	-0.6204145
Solyc05g006540	-0.57455451
Solyc05g006550	0.685474829
Solyc05g006560	-0.059123094
Solyc05g006570	-0.98156088
Solyc05g006580	0.287329689
Solyc05g006590	-0.549295134
Solyc05g006620	-0.357647061
Solyc05g006630	-0.277512338
Solyc05g006640	-0.783043551
Solyc05g006650	-0.059921716
Solyc05g006660	-0.543053272
Solyc05g006670	0.244064567
Solyc05g006680	-0.179046322
Solyc05g006690	0.701323966
Solyc05g006700	-1.603687148
Solyc05g006710	0.24744295
Solyc05g006720	0.53992661
Solyc05g006730	1.333865173
Solyc05g006740	0.563770941
Solyc05g006760	-0.058105722
Solyc05g006770	-0.718014978
Solyc05g006780	-0.613268748
Solyc05g006800	-0.406050537
Solyc05g006810	-0.079326132
Solyc05g006820	-0.39336936
Solyc05g006830	-0.234073694
Solyc05g006850	0.35326557
Solyc05g006870	0.348904796
Solyc05g006880	0.412176548
Solyc05g006890	0.279556332
Solyc05g006900	0.567554459
Solyc05g006910	-0.353747537
Solyc05g006920	-0.185426693
Solyc05g006930	-0.010674412
Solyc05g006940	0.088874678
Solyc05g006950	-0.490273035
Solyc05g006960	0.069943076
Solyc05g006965	0.290313976
Solyc05g006980	0.64640524
Solyc05g006990	-0.74131301
Solyc05g007000	-1.389606662
Solyc05g007010	-0.599308868
Solyc05g007020	-0.382860565
Solyc05g007030	-0.03969844
Solyc05g007050	-0.062486191
Solyc05g007060	-0.568958326
Solyc05g007070	-0.323666152
Solyc05g007080	-0.849916959
Solyc05g007090	-0.199880739
Solyc05g007100	-0.135221003
Solyc05g007110	0.801298314
Solyc05g007120	0.565641947
Solyc05g007130	0.49948909
Solyc05g007140	-0.317220781
