"Sequence_ID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc01g105490"	102.710373979588	0.31976016401604	0.435378938307911	0.734441048661609	0.462679976691419	0.999560357472563
"Solyc01g105510"	163.155501208166	-0.43709602167831	0.400620450382586	-1.0910477017858	0.275251893328459	0.999560357472563
"Solyc01g105520"	86.9752839762335	0.0922155616526315	0.507303976931011	0.181775751513913	0.855758714954173	0.999560357472563
"Solyc01g105530"	19.1330104073579	0.791125390018152	0.842037678665753	0.939536804661433	0.347455205016709	0.999560357472563
"Solyc01g105540"	831.700752682529	0.117448924737803	0.337298544439422	0.348204659267057	0.727686488894703	0.999560357472563
"Solyc01g105560"	1673.90069990156	0.110792622241687	0.411399233720702	0.269306826946847	0.787693579050111	0.999560357472563
"Solyc01g105570"	377.396406261182	-0.073487881346445	0.203119440292413	-0.361796395463924	0.71750418594612	0.999560357472563
"Solyc01g105580"	119.099038029226	-0.67509700244838	2.02089555280146	-0.334058334441148	0.738335540010722	0.999560357472563
"Solyc01g105600"	36.1886590082449	0.236010833492997	0.75836899530291	0.311208442004844	0.755642165690802	0.999560357472563
"Solyc01g105620"	730.875246326748	-0.368838912796049	0.758740842130341	-0.486119755673687	0.626882260757186	0.999560357472563
"Solyc01g105630"	68.7229872507055	-0.848442360154325	0.814718996580595	-1.04139263195687	0.297693360723396	0.999560357472563
"Solyc01g105660"	143.661308938681	-1.58159087351384	0.934199720247368	-1.69299009541028	0.0904573525151177	0.999560357472563
"Solyc01g105670"	886.505260325513	-0.176297774225604	0.232367989272317	-0.758700777924263	0.448031571450042	0.999560357472563
"Solyc01g105680"	556.51481614772	-0.152932737704503	0.695259405449846	-0.219965003717645	0.825898410176276	0.999560357472563
"Solyc01g105690"	474.109345513459	-0.457497985159588	0.527805698432762	-0.866792432363004	0.386055749266084	0.999560357472563
"Solyc01g105700"	176.240141565183	-0.466911823441407	0.643832134809402	-0.725207392109482	0.468324808600993	0.999560357472563
"Solyc01g105710"	2273.85358600808	0.0493075385723585	0.270645643022187	0.182184859958438	0.855437654161264	0.999560357472563
"Solyc01g105720"	360.108680077389	-0.521353714221303	0.195996010648402	-2.66002207135002	0.00781355310345202	0.999560357472563
"Solyc01g105767"	582.970816263582	-0.59217366726384	1.03624957657873	-0.57145853725601	0.567688858653681	0.999560357472563
"Solyc01g105770"	858.285495733779	-0.508796401720833	1.12803854159672	-0.451045228472992	0.651956951836827	0.999560357472563
"Solyc01g105780"	1769.91964940104	-0.153274538300124	0.163607416149025	-0.936843462893581	0.348839084760471	0.999560357472563
"Solyc01g105800"	2215.03626006441	0.258006408967429	0.224532896894977	1.14908065827035	0.250522723065824	0.999560357472563
"Solyc01g105810"	130.165737393758	1.03641025806953	0.932358124384519	1.11160103715908	0.266309726410324	0.999560357472563
"Solyc01g105820"	1534.7855531807	0.306466444264957	0.233646137180304	1.31166921038569	0.18963176972902	0.999560357472563
"Solyc01g105850"	2116.52675836165	1.58589154452303	1.77844564089106	0.89172899528627	0.372538208153513	0.999560357472563
"Solyc01g105860"	1185.92333494768	1.77993515801831	1.81470276936241	0.980841153751964	0.326671080334228	0.999560357472563
"Solyc01g105870"	12759.7253441266	-6.77617022161972	2.08247927596672	-3.25389563287448	NA	NA
"Solyc01g105880"	16.1710413194654	-0.498690696660872	0.842935752345578	-0.591611751279028	0.554110602976083	0.999560357472563
"Solyc01g105890"	10354.6869010028	0.561887296144641	1.27830513210902	0.43955647367042	0.660258371367648	0.999560357472563
"Solyc01g105900"	1525.64267315274	0.00609319755620259	1.52939607150232	0.00398405466689688	0.996821192701262	0.999560357472563
"Solyc01g105920"	145.112089861936	-0.511475813694978	1.22886593650921	-0.41621774881962	0.677250673212531	0.999560357472563
"Solyc01g105940"	14.8472457160778	-0.341715655434731	1.47377164230925	-0.231864724238619	0.816643083897925	0.999560357472563
"Solyc01g105960"	15.2979920049482	0.158583309438331	0.948683600240284	0.16716143232387	0.867243029926105	0.999560357472563
"Solyc01g105970"	3165.72003383207	-0.157763334002237	0.207464195218383	-0.760436439821198	0.44699374850616	0.999560357472563
"Solyc01g105980"	625.897840260643	-0.00839226248176129	0.292858018375042	-0.0286564203648128	0.977138613591136	0.999560357472563
"Solyc01g105990"	2126.93827351923	-0.103957778013292	0.175074413851651	-0.593791952383064	0.552651272287108	0.999560357472563
"Solyc01g106000"	2762.37614979625	-0.246601702148732	0.206457181764277	-1.19444477562563	0.23230403072741	0.999560357472563
"Solyc01g106010"	878.836671436168	-0.297909778034431	0.171518962318169	-1.73689121020804	0.0824063752068716	0.999560357472563
"Solyc01g106020"	659.175749605342	0.204126280835573	0.260373025454339	0.783976298924905	0.433054017557732	0.999560357472563
"Solyc01g106030"	681.388446808065	-0.157522677318476	0.209454387285559	-0.75206196136497	0.452013797892664	0.999560357472563
"Solyc01g106040"	135.044935599873	0.15395687296221	0.648111997564767	0.2375467103536	0.812232686364058	0.999560357472563
"Solyc01g106050"	2534.22593672621	0.206754196894619	0.271877203831226	0.76046904257176	0.446974267087551	0.999560357472563
"Solyc01g106055"	405.512605916195	-0.118385873512288	1.36857243267901	-0.0865031844025568	0.93106642477536	0.999560357472563
"Solyc01g106060"	1978.59459393001	1.12899016618916	0.472661619367735	2.38858015952168	0.0169136181830126	0.999560357472563
"Solyc01g106080"	2786.91889588021	0.286183534016863	0.229232658997356	1.24844136637688	0.211869468120294	0.999560357472563
"Solyc01g106090"	302.604146755628	0.0585386914791066	0.370792515879432	0.157874522737512	0.874555674180012	0.999560357472563
"Solyc01g106100"	262.746023507692	-0.185019192847471	0.312418098494123	-0.592216628099576	0.553705536064043	0.999560357472563
"Solyc01g106110"	83.2200835160484	-0.463967251406186	1.14192726480094	-0.406301929823056	0.684520767610665	0.999560357472563
"Solyc01g106150"	12.8725912728735	0.149469395605204	0.862112924890331	0.173375657979165	0.862356157463977	0.999560357472563
"Solyc01g106170"	60.0915584733507	0.904117462528558	1.03288027895712	0.875336165234394	0.381391021742352	0.999560357472563
"Solyc01g106190"	364.770166757782	0.331316725193743	0.303718600259434	1.09086741777005	0.275331225831701	0.999560357472563
"Solyc01g106210"	3698.14526703078	-0.35975372238483	0.253819652026722	-1.41735960754904	0.156377815872342	0.999560357472563
"Solyc01g106220"	2381.41698433534	-0.0732834566760916	0.552220063878339	-0.132706979462877	0.894425122878569	0.999560357472563
"Solyc01g106260"	1284.48270912127	0.063991940507818	0.235881213932025	0.271288838314436	0.786168890426803	0.999560357472563
"Solyc01g106280"	7668.82578715123	-0.21174054406605	0.23497208889311	-0.901130619655731	0.367518874413823	0.999560357472563
"Solyc01g106290"	109.59093463659	-0.683342798206806	0.658890397164759	-1.03711148492567	0.29968390331293	0.999560357472563
"Solyc01g106310"	44.1049967972174	0.360934480871745	0.712301601920929	0.50671580675711	0.612354238064607	0.999560357472563
"Solyc01g106320"	3378.5894192129	0.159071061338713	0.327765240875232	0.485320105676688	0.627449295643459	0.999560357472563
"Solyc01g106330"	2132.77568375065	0.277960851592266	0.474864892632808	0.585347234349456	0.558314260565279	0.999560357472563
"Solyc01g106340"	437.027900568603	0.257225489708187	0.215731717532004	1.19233969233118	0.233128076871755	0.999560357472563
"Solyc01g106350"	1413.33570555768	0.565600040673789	0.474080741447416	1.19304580681121	0.232851433824793	0.999560357472563
"Solyc01g106360"	6586.16731703355	0.306486067123509	0.451409775215831	0.678953101928221	0.497167577800643	0.999560357472563
"Solyc01g106370"	306.912684720441	-0.00479865620349012	0.223326241680253	-0.0214872026116868	0.982857011944019	0.999560357472563
"Solyc01g106380"	215.251037139958	0.138426762155065	0.467617015485438	0.296025930560637	0.767210278681583	0.999560357472563
"Solyc01g106390"	646.482616322843	-0.402852224127582	0.585957355395466	-0.68751116513538	0.491760667343189	0.999560357472563
"Solyc01g106400"	137.717672921114	-0.229133460945017	0.655827878692388	-0.349380482881989	0.726803683665454	0.999560357472563
"Solyc01g106410"	46.0842691722924	0.611459726851784	0.504969710055218	1.21088396922841	0.225939877324579	0.999560357472563
"Solyc01g106420"	858.797378292216	0.147041033442313	0.251839862390457	0.583867192614401	0.559309667224076	0.999560357472563
"Solyc01g106430"	3962.62956330103	0.1161965887841	0.334879143297552	0.346980667831126	0.728605842416056	0.999560357472563
"Solyc01g106440"	714.645684187099	0.0408888970488148	0.184087450493917	0.222116700183025	0.824223037691672	0.999560357472563
"Solyc01g106450"	1061.03178502097	0.0190960429057637	0.210860811432495	0.0905623134807916	0.927840378318864	0.999560357472563
"Solyc01g106470"	1134.05218323688	0.0101662380152401	0.559373184500382	0.0181743392370879	0.985499773577759	0.999560357472563
"Solyc01g106480"	3254.78336805238	-0.294128420366093	0.346926451400772	-0.847812033872025	0.396542660157776	0.999560357472563
"Solyc01g106500"	205.98540482901	-0.402775644745191	0.800967031509381	-0.502861702043068	0.615061508973261	0.999560357472563
"Solyc01g106540"	65.2304237923902	0.21252635072092	0.890493206508255	0.238661394795211	0.811368154242704	0.999560357472563
"Solyc01g106560"	498.41121860999	-0.134383951843828	0.252402085800806	-0.532420132018571	0.594435044798348	0.999560357472563
"Solyc01g106570"	1103.00660326682	-0.0529727519538358	0.181816997552531	-0.291352033456227	0.770782095674731	0.999560357472563
"Solyc01g106580"	996.631357836384	0.6108525649061	0.441937229459373	1.38221567269488	0.166905489247949	0.999560357472563
"Solyc01g106590"	186.318515909193	0.0753603455985399	0.25003688176414	0.301396918193962	0.763111844050417	0.999560357472563
"Solyc01g106605"	75.0997966557415	-1.0943983540623	1.83403607003111	-0.596715829064219	NA	NA
"Solyc01g106620"	4086.74587371603	-0.460524597504439	1.89313773589619	-0.243259953447831	0.807804025214432	0.999560357472563
"Solyc01g106680"	1805.26172645197	-0.151005851888991	0.273232936769352	-0.552663429506166	0.580493899553243	0.999560357472563
"Solyc01g106690"	788.946622189278	-0.0716266094193872	0.290676450404756	-0.246413527204044	0.805362135827311	0.999560357472563
"Solyc01g106700"	21.6582917975141	0.077137650354753	0.624624094745665	0.123494516147607	0.90171551653311	0.999560357472563
"Solyc01g106740"	1533.55578026279	0.244230288739818	0.300877243017404	0.811727355284531	0.416948094072305	0.999560357472563
"Solyc01g106750"	108.020519478256	0.198787130400205	0.766523615156798	0.259335950608047	0.795376043393574	0.999560357472563
"Solyc01g106770"	4428.94574249122	-0.0312855340834195	0.191312555731896	-0.16353100278093	0.870100365005537	0.999560357472563
"Solyc01g106780"	4723.32206050652	0.594338909003088	0.566864618987739	1.048467110303	0.294423447883865	0.999560357472563
"Solyc01g106790"	1008.00902530146	0.0838384613338516	0.417663215755752	0.200732212393059	0.840907970487757	0.999560357472563
"Solyc01g106800"	43.7626861548433	0.238837732356696	1.00711985668701	0.237149263586529	NA	NA
"Solyc01g106810"	302.395856598237	0.0829413421798956	0.381676531556295	0.217307943565983	0.827968366937806	0.999560357472563
"Solyc01g106820"	991.818078478645	-1.65527501628796	0.606007474089031	-2.73144323636637	0.00630576024463481	0.999560357472563
"Solyc01g106870"	333.701313859815	-0.522150096105734	0.464688097951927	-1.12365713347741	0.261158508262529	0.999560357472563
"Solyc01g106880"	155.365709925537	-0.12672887835862	0.61386621154041	-0.20644380807442	0.836444253858602	0.999560357472563
"Solyc01g106890"	1738.75965990021	0.622734891885471	0.73978479716695	0.841778439176192	0.399911982657987	0.999560357472563
"Solyc01g106900"	1695.61700564591	-0.322305504775041	0.184419712233607	-1.74767382982776	0.080520522917176	0.999560357472563
"Solyc01g106910"	62.5496764676901	-0.275641767729819	0.749161921431252	-0.367933499881058	0.712922820392293	0.999560357472563
"Solyc01g106920"	259.974990033371	-2.08206179228271	1.13961047968585	-1.82699424882146	NA	NA
"Solyc01g106940"	552.612380977997	-0.000731095876682136	0.298906528307582	-0.00244590133518202	0.998048455033243	0.999560357472563
"Solyc01g106950"	949.439660320186	-0.0171708705776063	0.240755941417541	-0.0713206514302675	0.943142559615806	0.999560357472563
"Solyc01g106953"	34.4197537298402	-0.460093889134874	0.484867476968723	-0.948906476489768	0.34266818032068	0.999560357472563
"Solyc01g106960"	11.1011603784661	0.921661511885939	1.0069638802128	0.915287558965037	0.360040688601491	0.999560357472563
"Solyc01g107010"	168.086669833785	0.0967253597101215	0.430961592162144	0.22444078885278	0.822414335210749	0.999560357472563
"Solyc01g107020"	138.92290799598	-0.557682494896925	0.316317708702954	-1.76304544308846	0.0778928255816552	0.999560357472563
"Solyc01g107030"	1776.30291034177	0.200905159927619	0.236256764719949	0.850367862125622	0.395120597999437	0.999560357472563
"Solyc01g107040"	1237.60494190456	-0.091341998114632	0.378018978416235	-0.241633365862535	0.809064265828936	0.999560357472563
"Solyc01g107070"	106.331504501525	-0.0196222200332467	0.566857471718305	-0.0346157914682966	0.972386109275562	0.999560357472563
"Solyc01g107080"	24.4918651652635	-0.59367788924085	1.21184617583149	-0.489895418313722	0.624207905319528	0.999560357472563
"Solyc01g107090"	78.2339720105033	-1.60894209723839	1.01928951769496	-1.57849371479546	0.114452230926647	0.999560357472563
"Solyc01g107100"	44.8056403141344	-0.748004495972782	1.13809047249582	-0.657245196273735	0.511023268793992	0.999560357472563
"Solyc01g107130"	6964.44741023786	0.235271535547133	0.19594647940964	1.20069284355592	0.229870371178916	0.999560357472563
"Solyc01g107150"	903.376724918594	0.486405158976546	0.322518998959888	1.50814420404747	0.131517623855565	0.999560357472563
"Solyc01g107160"	813.006432427144	0.143868594408031	0.247426230895517	0.581460558516059	0.560930093136532	0.999560357472563
"Solyc01g107170"	743.507074789586	0.185986745224109	0.82160468005025	0.226370114168208	0.820913570094359	0.999560357472563
"Solyc01g107180"	2574.39698577941	0.164382789004364	0.670721703166103	0.245083450003786	0.806391817196544	0.999560357472563
"Solyc01g107190"	642.829919189968	0.0238884414014547	0.510337325057193	0.0468091206120923	0.962665359806059	0.999560357472563
"Solyc01g107200"	422.542260150698	0.115549569189028	0.468147759104139	0.246822860821009	0.80504531738046	0.999560357472563
"Solyc01g107210"	383.391892586838	0.053474716789783	0.289249554156134	0.184873981727618	0.853327878769358	0.999560357472563
"Solyc01g107240"	128.585243158267	-0.717036209541257	0.453101830031948	-1.58250565770326	0.113534181765641	0.999560357472563
"Solyc01g107250"	1597.37044661155	0.0855142021166029	0.520833158446635	0.164187323195101	0.869583680305892	0.999560357472563
"Solyc01g107260"	63.264868685654	0.0238595794589094	0.756528360962489	0.0315382485179461	0.974840289399545	0.999560357472563
"Solyc01g107270"	30.4539572848759	-1.77795508751565	0.839081886208554	-2.11892917334857	0.0340964530410992	0.999560357472563
"Solyc01g107290"	645.066232059416	-0.330660316845239	0.441647323132749	-0.748697658801047	0.454039455093211	0.999560357472563
"Solyc01g107300"	1209.50151646254	0.36601667546024	0.335677776445023	1.09038101758335	0.275545340086104	0.999560357472563
"Solyc01g107320"	431.735324001195	-0.228843305168615	0.360834758990564	-0.634205268386019	0.525946869796039	0.999560357472563
"Solyc01g107330"	902.246689186095	-0.266613091413385	0.587517750353918	-0.453795806599508	0.649975802099284	0.999560357472563
"Solyc01g107340"	846.282988710556	0.185089612475115	0.526961148263008	0.351239580157313	0.725408618683841	0.999560357472563
"Solyc01g107350"	1448.81750388249	0.476727225854848	0.254179496663035	1.87555342627357	0.0607166267584601	0.999560357472563
"Solyc01g107360"	484.947959140605	-0.0411933442021762	0.30249635885603	-0.136177983622546	0.891680579541776	0.999560357472563
"Solyc01g107380"	2413.67351489953	-0.292404434615227	0.327685860951762	-0.892331557321209	0.372215244347918	0.999560357472563
"Solyc01g107390"	395.424268407598	0.151027964246795	0.683959356665072	0.220814238119637	0.825237076798532	0.999560357472563
"Solyc01g107410"	776.621150680551	-0.0687058757322243	0.286441984470422	-0.239859655557298	0.810439058112067	0.999560357472563
"Solyc01g107420"	71.3651583959813	-0.227932404598613	0.476958909369835	-0.477886878976139	0.632730720717553	0.999560357472563
"Solyc01g107430"	157.474707638248	-0.08634976167042	0.540883850088112	-0.159645664510696	0.873160205200936	0.999560357472563
"Solyc01g107440"	9.35278193719696	-0.289949547107839	1.19164124679983	-0.243319495600293	0.80775790283858	0.999560357472563
"Solyc01g107450"	459.319846784318	0.375888648123316	0.26510307333855	1.41789622952914	0.156221063376677	0.999560357472563
"Solyc01g107460"	150.789586932841	-2.27109464851944	0.849545615462335	-2.67330512592131	0.00751079001648576	0.999560357472563
"Solyc01g107470"	180.954302943201	0.303856794446201	0.361922291621347	0.839563634185053	0.401153096270206	0.999560357472563
"Solyc01g107510"	1590.53036311078	-0.144435501617991	0.218234797388006	-0.66183534132366	0.508076753861609	0.999560357472563
"Solyc01g107520"	478.587973524568	0.770089825494854	0.923270025073056	0.834089491244904	0.404230556474857	0.999560357472563
"Solyc01g107550"	5570.77888790977	-0.185798994818054	0.543802037652284	-0.341666602832512	0.732601808231827	0.999560357472563
"Solyc01g107560"	762.064508855622	0.424548260229613	0.765159500391547	0.554849361489158	0.578997700824229	0.999560357472563
"Solyc01g107580"	385.907861865858	0.277583114755209	0.603406239453315	0.460026921509296	0.645496896883736	0.999560357472563
"Solyc01g107590"	7744.4556967953	-0.0725705949583287	0.893773300232912	-0.081195751696115	0.935286278018006	0.999560357472563
"Solyc01g107600"	713.093284158147	0.170883033917846	0.238902701303444	0.715282970789007	0.47443420898342	0.999560357472563
"Solyc01g107610"	383.16389572226	0.127054948885992	0.209045542844204	0.607785974086432	0.543329432969109	0.999560357472563
"Solyc01g107620"	350.141842566157	-0.0067608009297466	0.282376071865818	-0.0239425418912947	0.980898440475902	0.999560357472563
"Solyc01g107630"	185.648075561383	-0.0709839191810629	0.35814595306857	-0.198198300365752	0.842889917221589	0.999560357472563
"Solyc01g107640"	1550.00613312746	0.241999085822027	0.280470141566303	0.862833685149399	0.388228915687705	0.999560357472563
"Solyc01g107650"	115.487931188062	-0.306554988784812	0.720557282557184	-0.425441524505699	0.6705148407623	0.999560357472563
"Solyc01g107660"	1058.73125231771	0.377129937421189	0.479766547388999	0.786069682168584	0.431826664869997	0.999560357472563
"Solyc01g107670"	490.611965327635	-0.600298482407981	0.466697424908299	-1.28626911221105	0.198349158331605	0.999560357472563
"Solyc01g107680"	67.2290702352357	-0.583038519025729	0.708911578442559	-0.822441806221635	0.41082549411084	0.999560357472563
"Solyc01g107690"	94.5063286053155	-0.869239278052658	0.645648637838848	-1.34630389829711	0.178204529151496	0.999560357472563
"Solyc01g107700"	1592.48100664231	-0.632836337636937	0.33566717848768	-1.88530895540079	0.0593881377849805	0.999560357472563
"Solyc01g107730"	349.773636832658	-0.269042146092113	0.487071647983496	-0.552366673786007	0.580697158651841	0.999560357472563
"Solyc01g107740"	299.115409353786	-0.0826991663816021	0.337726108123175	-0.244870516055692	0.806556691568077	0.999560357472563
"Solyc01g107750"	2660.74237443116	-0.0474316581454319	0.131195418919932	-0.36153440825841	0.717699987835985	0.999560357472563
"Solyc01g107760"	29.6024757616697	-1.74714369576784	1.14800631132936	-1.5218938071383	0.128035691151842	0.999560357472563
"Solyc01g107780"	889.454514017454	0.421550682539248	1.07726952318063	0.391314033738395	0.695565126840365	0.999560357472563
"Solyc01g107800"	255.835248210879	0.668609197334139	0.540341113897436	1.2373835344705	0.215944728698178	0.999560357472563
"Solyc01g107820"	457.979356515665	-1.29444317593001	0.805128313384864	-1.60774767749504	0.107890451946687	0.999560357472563
"Solyc01g107825"	25.3963917969088	-0.635898836525717	0.905151566075166	-0.702532990450475	0.482346835248022	0.999560357472563
"Solyc01g107850"	26.8524421060721	-0.727395695278366	1.09236145346168	-0.665892862635585	0.505479582893034	0.999560357472563
"Solyc01g107860"	825.393511202851	0.284427691343939	0.199745496092737	1.4239504615007	0.154460812832322	0.999560357472563
"Solyc01g107870"	19364.9249872843	-0.36404475078859	0.297610026892748	-1.2232274382334	0.22124380489068	0.999560357472563
"Solyc01g107880"	4895.87707589314	-0.0655033426063873	0.144768165793612	-0.452470626033707	0.650929977715466	0.999560357472563
"Solyc01g107890"	776.423733404308	0.166036012098682	0.393238188299944	0.422227588873025	0.672858905918871	0.999560357472563
"Solyc01g107900"	3364.99232661627	-0.178631071866676	0.277686792694342	-0.643282563543814	0.520040768243978	0.999560357472563
"Solyc01g107910"	299.882140050388	-1.93547797195114	1.05501203722861	-1.83455534501331	0.0665716002878928	0.999560357472563
"Solyc01g107920"	176.927364900495	-0.00561170525534849	0.40707782727769	-0.0137853375431338	0.989001240369169	0.999560357472563
"Solyc01g107930"	830.624792875458	0.196817911817342	0.288832410755973	0.681425991294406	0.495601981378758	0.999560357472563
"Solyc01g107940"	242.330068933727	0.180115070633491	0.518397644181831	0.347445773828236	0.728256450081195	0.999560357472563
"Solyc01g107980"	190.197232996061	-0.387032775143104	0.796235436452315	-0.48607830978681	0.626911644782153	0.999560357472563
"Solyc01g107990"	834.725473945561	0.0640605288682873	0.390153186381956	0.164193273576325	0.869578996154769	0.999560357472563
"Solyc01g108000"	86.0941087273749	0.226783914856895	0.551378944683609	0.411303182763041	0.68085023607803	0.999560357472563
"Solyc01g108010"	906.618064846919	-0.203162783076518	0.221488471288227	-0.917261209555861	0.359005778910975	0.999560357472563
"Solyc01g108020"	816.805133908303	0.499560896393089	0.256347905531997	1.94876137316727	0.05132392864161	0.999560357472563
"Solyc01g108030"	1616.61019402962	-0.0376879062159806	0.330452925143989	-0.114049243775218	0.909198757190416	0.999560357472563
"Solyc01g108040"	71.4897208065574	0.665796051219841	0.445244450050756	1.49534946734079	0.134823261280773	0.999560357472563
"Solyc01g108050"	53.1387295118609	0.691874080031047	0.461888035922022	1.49792596088774	0.134152487843997	0.999560357472563
"Solyc01g108070"	515.037505472767	-0.17325669779989	0.366564693723613	-0.472649714406276	0.636463107902858	0.999560357472563
"Solyc01g108080"	1156.17962504816	-0.221301121306158	0.403822156668642	-0.548016292943895	0.583680715477632	0.999560357472563
"Solyc01g108100"	434.833173606348	0.653817936578131	0.682761910367159	0.957607515373165	0.338260708068798	0.999560357472563
"Solyc01g108110"	794.376803773975	0.143967500034094	0.293441953896733	0.490616621523583	0.623697628128239	0.999560357472563
"Solyc01g108120"	394.410959353347	0.183521866374037	0.698799134507331	0.2626246331908	0.792839911801532	0.999560357472563
"Solyc01g108130"	428.520640366108	0.117345113879463	0.280956113541383	0.417663500538772	0.676193161994115	0.999560357472563
"Solyc01g108140"	98.9520753128213	0.323345008772035	0.439923743140495	0.735002403970661	0.462338030055945	0.999560357472563
"Solyc01g108150"	3680.38798163066	0.35236281637697	0.222409686078965	1.58429618147056	0.113126334369212	0.999560357472563
"Solyc01g108160"	1800.96718343015	-0.143884332602976	0.236488109450978	-0.608421002379409	0.542908285411952	0.999560357472563
"Solyc01g108170"	543.551345738572	2.15471431578243	0.938644459433737	2.2955596169846	0.0217010739949546	0.999560357472563
"Solyc01g108180"	635.259903094242	-0.34621394652036	0.269081519676161	-1.28665077756744	0.19821603669773	0.999560357472563
"Solyc01g108190"	56.3533091381305	-1.19389977107521	0.858007865491493	-1.39147881866014	0.164080278295837	0.999560357472563
"Solyc01g108200"	352.554812994291	0.568064809269566	0.322767427122067	1.75998183687454	0.0784108862315612	0.999560357472563
"Solyc01g108210"	94.333336045104	-0.44176053372634	0.467481142971297	-0.944980434758336	0.344668864781134	0.999560357472563
"Solyc01g108220"	26.6268362962507	0.332752416611617	0.781000977476941	0.426058899038243	0.67006492837243	0.999560357472563
"Solyc01g108230"	1169.825010252	0.528471120226317	0.52632477006744	1.0040779957185	0.31534102067961	0.999560357472563
"Solyc01g108240"	263.748650898433	-0.106769825694455	1.23851508431305	-0.0862079332313307	0.931301124381438	0.999560357472563
"Solyc01g108250"	1744.37446448803	0.193966047160819	0.388888348389156	0.498770528775832	0.617941051755759	0.999560357472563
"Solyc01g108260"	551.384384217556	-0.0800184857532732	0.351598723798518	-0.227584687705316	0.819969125036459	0.999560357472563
"Solyc01g108280"	1013.51116941893	-0.587860698154446	0.258960328002018	-2.27008014196624	0.0232027209589613	0.999560357472563
"Solyc01g108290"	761.480980720312	-0.106977968127058	0.141246337422045	-0.757385784860441	0.448818769980085	0.999560357472563
"Solyc01g108300"	758.432405778995	-0.201248884654959	0.582872838750285	-0.345270651290681	0.729890908439644	0.999560357472563
"Solyc01g108330"	19.6985289159247	-0.242090953714612	1.05229022259588	-0.230061012177232	0.818044360098849	0.999560357472563
"Solyc01g108340"	829.16043038519	0.305705145911049	0.180759485948331	1.69122601952095	0.0907936433301955	0.999560357472563
"Solyc01g108350"	12.8718598404342	1.02748089004688	1.03624821699042	0.991539356304992	0.321422284692867	0.999560357472563
"Solyc01g108400"	316.244602418571	-0.29352262857589	0.317550709613744	-0.924333089769882	0.355312919662618	0.999560357472563
"Solyc01g108410"	768.475696498826	0.439817525471545	0.282040206494891	1.5594142797492	0.118898358678102	0.999560357472563
"Solyc01g108412"	93.3727918010936	0.120449360840011	0.399631238824013	0.301401264812167	0.763108529950529	0.999560357472563
"Solyc01g108414"	28.4899922452856	1.02725471140837	0.926908095714725	1.10825950939211	0.267749756871802	0.999560357472563
"Solyc01g108416"	356.685834696655	0.268978363819632	0.428473616627029	0.627759454449136	0.530161530762819	0.999560357472563
"Solyc01g108418"	182.874360780156	0.202704035974115	0.344569853115738	0.58828140111848	0.55634342734325	0.999560357472563
"Solyc01g108420"	247.76746795793	-0.361392436986026	0.395044625746439	-0.914814209415386	0.360289173905919	0.999560357472563
"Solyc01g108430"	462.426607143322	0.0672322241101878	0.155786393174813	0.43156672890388	0.666056344247731	0.999560357472563
"Solyc01g108440"	93.6169035711685	-0.888969099826854	0.675811740662795	-1.31540937562731	0.188372356242472	0.999560357472563
"Solyc01g108450"	30.9953586586498	-0.383504785554957	0.901050626373604	-0.42561957600365	0.670385073397681	0.999560357472563
"Solyc01g108460"	15.4026145080435	-1.26106069889915	1.37160558373333	-0.91940475735503	0.357883901895173	0.999560357472563
"Solyc01g108490"	543.168043756558	-0.883654414473068	1.11407918497183	-0.79317020405099	0.427678664767561	0.999560357472563
"Solyc01g108500"	5864.41265319222	-0.507195633882134	0.419313162608009	-1.2095867220755	0.226437515674156	0.999560357472563
"Solyc01g108510"	344.524094084924	-0.100780273889411	0.233900325265412	-0.430868464056447	0.66656401483726	0.999560357472563
"Solyc01g108513"	5428.26527873024	0.495448073840026	0.802728103909665	0.617205341917095	0.537099292692161	0.999560357472563
"Solyc01g108520"	147.754148080138	-1.08978514242954	0.674507886305579	-1.61567442657864	0.106164722942532	0.999560357472563
"Solyc01g108530"	954.622277423318	-0.0816511097263027	0.486184384194565	-0.167942682613243	0.866628371107049	0.999560357472563
"Solyc01g108540"	119.815930252764	-0.839915314014248	0.459046450884234	-1.82969569287894	0.0672954553231591	0.999560357472563
"Solyc01g108560"	197.353129044874	0.189008433470643	0.548218510928029	0.344768426645587	0.730268471241258	0.999560357472563
"Solyc01g108570"	58.11955777487	0.610449243272825	1.25234257444335	0.487445891986993	0.625942378321993	0.999560357472563
"Solyc01g108580"	386.664909557661	0.882996439362933	0.488968978135911	1.80583325087241	0.0709443899294072	0.999560357472563
"Solyc01g108600"	6724.73059334687	-0.309254878506345	0.357970606801144	-0.86391137325456	0.387636578554094	0.999560357472563
"Solyc01g108610"	37.3141234617333	-1.04494905563417	1.42543154589938	-0.733075578859067	0.463512334000016	0.999560357472563
"Solyc01g108620"	823.480805078317	-0.123494618210659	0.259917023217006	-0.475130934796651	0.634693650476876	0.999560357472563
"Solyc01g108630"	433.346384525324	-0.221377841881106	0.739540728322776	-0.299345030507211	0.764676799440581	0.999560357472563
"Solyc01g108640"	27.0538117164454	0.247961723958894	0.421741877415546	0.587946649923445	0.556568102844668	0.999560357472563
"Solyc01g108650"	221.715588915874	0.429819165429998	0.387211908200783	1.11003601988171	0.266983505240785	0.999560357472563
