SL2.50ch03	24000000	25000000	55
SL2.50ch03	25000000	26000000	1
SL2.50ch03	26000000	27000000	67
SL2.50ch03	27000000	28000000	133
SL2.50ch03	28000000	29000000	70
SL2.50ch03	29000000	30000000	21
SL2.50ch03	30000000	31000000	78
SL2.50ch03	31000000	32000000	50
SL2.50ch03	32000000	33000000	71
SL2.50ch03	33000000	34000000	181
SL2.50ch03	34000000	35000000	181
SL2.50ch03	35000000	36000000	58
SL2.50ch03	36000000	37000000	45
SL2.50ch03	37000000	38000000	23
SL2.50ch03	38000000	39000000	8
SL2.50ch03	39000000	40000000	9
SL2.50ch03	40000000	41000000	1
SL2.50ch03	41000000	42000000	21
SL2.50ch03	42000000	43000000	7
SL2.50ch03	43000000	44000000	8
SL2.50ch03	44000000	45000000	43
SL2.50ch03	45000000	46000000	6
SL2.50ch03	46000000	47000000	19
SL2.50ch03	47000000	48000000	17
SL2.50ch03	48000000	49000000	41
SL2.50ch03	49000000	50000000	22
SL2.50ch03	50000000	51000000	132
SL2.50ch03	51000000	52000000	304
SL2.50ch03	52000000	53000000	851
SL2.50ch03	53000000	54000000	543
SL2.50ch03	54000000	55000000	422
SL2.50ch03	55000000	56000000	244
SL2.50ch03	56000000	57000000	359
SL2.50ch03	57000000	58000000	173
SL2.50ch03	58000000	59000000	89
SL2.50ch03	59000000	60000000	1010
SL2.50ch03	60000000	61000000	816
SL2.50ch03	61000000	62000000	945
SL2.50ch03	62000000	63000000	1122
SL2.50ch03	63000000	64000000	974
SL2.50ch03	64000000	65000000	1305
SL2.50ch03	65000000	66000000	1150
SL2.50ch03	66000000	67000000	1127
SL2.50ch03	67000000	68000000	1222
SL2.50ch03	68000000	69000000	1219
SL2.50ch03	69000000	70000000	286
SL2.50ch03	70000000	70787664	54
SL2.50ch04	0	1000000	1233
SL2.50ch04	1000000	2000000	857
SL2.50ch04	2000000	3000000	1108
SL2.50ch04	3000000	4000000	1170
SL2.50ch04	4000000	5000000	889
SL2.50ch04	5000000	6000000	890
SL2.50ch04	6000000	7000000	496
SL2.50ch04	7000000	8000000	551
SL2.50ch04	8000000	9000000	4
SL2.50ch04	9000000	10000000	16
SL2.50ch04	10000000	11000000	0
SL2.50ch04	11000000	12000000	101
SL2.50ch04	12000000	13000000	141
SL2.50ch04	13000000	14000000	65
SL2.50ch04	14000000	15000000	11
SL2.50ch04	15000000	16000000	2
SL2.50ch04	16000000	17000000	56
SL2.50ch04	17000000	18000000	27
SL2.50ch04	18000000	19000000	44
SL2.50ch04	19000000	20000000	44
SL2.50ch04	20000000	21000000	101
SL2.50ch04	21000000	22000000	62
SL2.50ch04	22000000	23000000	113
SL2.50ch04	23000000	24000000	5
SL2.50ch04	24000000	25000000	62
SL2.50ch04	25000000	26000000	83
SL2.50ch04	26000000	27000000	25
SL2.50ch04	27000000	28000000	38
SL2.50ch04	28000000	29000000	20
SL2.50ch04	29000000	30000000	47
SL2.50ch04	30000000	31000000	70
SL2.50ch04	31000000	32000000	26
SL2.50ch04	32000000	33000000	83
SL2.50ch04	33000000	34000000	165
SL2.50ch04	34000000	35000000	62
SL2.50ch04	35000000	36000000	54
SL2.50ch04	36000000	37000000	46
SL2.50ch04	37000000	38000000	53
SL2.50ch04	38000000	39000000	47
SL2.50ch04	39000000	40000000	220
SL2.50ch04	40000000	41000000	15
SL2.50ch04	41000000	42000000	162
SL2.50ch04	42000000	43000000	135
SL2.50ch04	43000000	44000000	201
SL2.50ch04	44000000	45000000	77
SL2.50ch04	45000000	46000000	151
SL2.50ch04	46000000	47000000	53
SL2.50ch04	47000000	48000000	183
SL2.50ch04	48000000	49000000	176
SL2.50ch04	49000000	50000000	207
SL2.50ch04	50000000	51000000	363
SL2.50ch04	51000000	52000000	477
SL2.50ch04	52000000	53000000	316
SL2.50ch04	53000000	54000000	597
SL2.50ch04	54000000	55000000	573
SL2.50ch04	55000000	56000000	955
SL2.50ch04	56000000	57000000	84
SL2.50ch04	57000000	58000000	213
SL2.50ch04	58000000	59000000	1069
SL2.50ch04	59000000	60000000	1227
SL2.50ch04	60000000	61000000	1310
SL2.50ch04	61000000	62000000	1517
SL2.50ch04	62000000	63000000	1385
SL2.50ch04	63000000	64000000	1542
SL2.50ch04	64000000	65000000	1281
SL2.50ch04	65000000	66000000	1218
SL2.50ch04	66000000	66470942	605
SL2.50ch05	0	1000000	1678
SL2.50ch05	1000000	2000000	1508
SL2.50ch05	2000000	3000000	1694
SL2.50ch05	3000000	4000000	1401
SL2.50ch05	4000000	5000000	1027
SL2.50ch05	5000000	6000000	1634
SL2.50ch05	6000000	7000000	947
SL2.50ch05	7000000	8000000	690
SL2.50ch05	8000000	9000000	463
SL2.50ch05	9000000	10000000	183
SL2.50ch05	10000000	11000000	242
SL2.50ch05	11000000	12000000	145
SL2.50ch05	12000000	13000000	217
SL2.50ch05	13000000	14000000	110
SL2.50ch05	14000000	15000000	29
SL2.50ch05	15000000	16000000	106
SL2.50ch05	16000000	17000000	92
SL2.50ch05	17000000	18000000	0
SL2.50ch05	18000000	19000000	95
SL2.50ch05	19000000	20000000	165
SL2.50ch05	20000000	21000000	340
SL2.50ch05	21000000	22000000	0
SL2.50ch05	22000000	23000000	221
SL2.50ch05	23000000	24000000	79
SL2.50ch05	24000000	25000000	18
SL2.50ch05	25000000	26000000	21
SL2.50ch05	26000000	27000000	23
SL2.50ch05	27000000	28000000	47
SL2.50ch05	28000000	29000000	105
SL2.50ch05	29000000	30000000	121
SL2.50ch05	30000000	31000000	111
SL2.50ch05	31000000	32000000	35
SL2.50ch05	32000000	33000000	37
SL2.50ch05	33000000	34000000	58
SL2.50ch05	34000000	35000000	122
SL2.50ch05	35000000	36000000	51
SL2.50ch05	36000000	37000000	103
SL2.50ch05	37000000	38000000	51
SL2.50ch05	38000000	39000000	0
SL2.50ch05	39000000	40000000	49
SL2.50ch05	40000000	41000000	67
SL2.50ch05	41000000	42000000	120
SL2.50ch05	42000000	43000000	33
SL2.50ch05	43000000	44000000	32
SL2.50ch05	44000000	45000000	22
SL2.50ch05	45000000	46000000	39
SL2.50ch05	46000000	47000000	25
SL2.50ch05	47000000	48000000	19
SL2.50ch05	48000000	49000000	25
SL2.50ch05	49000000	50000000	54
SL2.50ch05	50000000	51000000	47
SL2.50ch05	51000000	52000000	81
SL2.50ch05	52000000	53000000	25
SL2.50ch05	53000000	54000000	52
SL2.50ch05	54000000	55000000	124
SL2.50ch05	55000000	56000000	16
SL2.50ch05	56000000	57000000	150
SL2.50ch05	57000000	58000000	134
SL2.50ch05	58000000	59000000	435
SL2.50ch05	59000000	60000000	444
SL2.50ch05	60000000	61000000	665
SL2.50ch05	61000000	62000000	746
SL2.50ch05	62000000	63000000	1529
SL2.50ch05	63000000	64000000	1339
SL2.50ch05	64000000	65000000	1203
SL2.50ch05	65000000	65875088	1052
SL2.50ch06	0	1000000	1048
SL2.50ch06	1000000	2000000	1273
SL2.50ch06	2000000	3000000	975
SL2.50ch06	3000000	4000000	692
SL2.50ch06	4000000	5000000	100
SL2.50ch06	5000000	6000000	86
SL2.50ch06	6000000	7000000	144
SL2.50ch06	7000000	8000000	49
SL2.50ch06	8000000	9000000	34
SL2.50ch06	9000000	10000000	0
SL2.50ch06	10000000	11000000	0
SL2.50ch06	11000000	12000000	131
SL2.50ch06	12000000	13000000	24
SL2.50ch06	13000000	14000000	94
SL2.50ch06	14000000	15000000	10
SL2.50ch06	15000000	16000000	25
SL2.50ch06	16000000	17000000	46
SL2.50ch06	17000000	18000000	51
SL2.50ch06	18000000	19000000	65
SL2.50ch06	19000000	20000000	85
SL2.50ch06	20000000	21000000	35
SL2.50ch06	21000000	22000000	9
SL2.50ch06	22000000	23000000	0
SL2.50ch06	23000000	24000000	219
SL2.50ch06	24000000	25000000	226
SL2.50ch06	25000000	26000000	509
SL2.50ch06	26000000	27000000	246
SL2.50ch06	27000000	28000000	60
SL2.50ch06	28000000	29000000	7
SL2.50ch06	29000000	30000000	77
SL2.50ch06	30000000	31000000	36
SL2.50ch06	31000000	32000000	392
SL2.50ch06	32000000	33000000	402
SL2.50ch06	33000000	34000000	377
SL2.50ch06	34000000	35000000	699
SL2.50ch06	35000000	36000000	816
SL2.50ch06	36000000	37000000	1044
SL2.50ch06	37000000	38000000	1074
SL2.50ch06	38000000	39000000	1123
SL2.50ch06	39000000	40000000	1482
SL2.50ch06	40000000	41000000	1320
SL2.50ch06	41000000	42000000	1533
SL2.50ch06	42000000	43000000	1678
SL2.50ch06	43000000	44000000	1696
SL2.50ch06	44000000	45000000	1620
SL2.50ch06	45000000	46000000	1857
SL2.50ch06	46000000	47000000	1196
SL2.50ch06	47000000	48000000	1253
SL2.50ch06	48000000	49000000	2101
SL2.50ch06	49000000	49751636	1092
SL2.50ch07	0	1000000	1134
SL2.50ch07	1000000	2000000	892
SL2.50ch07	2000000	3000000	919
SL2.50ch07	3000000	4000000	718
SL2.50ch07	4000000	5000000	210
SL2.50ch07	5000000	6000000	152
SL2.50ch07	6000000	7000000	149
SL2.50ch07	7000000	8000000	221
SL2.50ch07	8000000	9000000	168
SL2.50ch07	9000000	10000000	90
SL2.50ch07	10000000	11000000	63
SL2.50ch07	11000000	12000000	63
SL2.50ch07	12000000	13000000	24
SL2.50ch07	13000000	14000000	42
SL2.50ch07	14000000	15000000	18
SL2.50ch07	15000000	16000000	9
SL2.50ch07	16000000	17000000	13
SL2.50ch07	17000000	18000000	6
SL2.50ch07	18000000	19000000	7
SL2.50ch07	19000000	20000000	36
SL2.50ch07	20000000	21000000	12
SL2.50ch07	21000000	22000000	136
SL2.50ch07	22000000	23000000	31
SL2.50ch07	23000000	24000000	124
SL2.50ch07	24000000	25000000	13
SL2.50ch07	25000000	26000000	3
SL2.50ch07	26000000	27000000	61
SL2.50ch07	27000000	28000000	34
SL2.50ch07	28000000	29000000	48
SL2.50ch07	29000000	30000000	0
SL2.50ch07	30000000	31000000	61
SL2.50ch07	31000000	32000000	36
SL2.50ch07	32000000	33000000	79
SL2.50ch07	33000000	34000000	20
SL2.50ch07	34000000	35000000	22
SL2.50ch07	35000000	36000000	97
SL2.50ch07	36000000	37000000	112
SL2.50ch07	37000000	38000000	0
SL2.50ch07	38000000	39000000	64
SL2.50ch07	39000000	40000000	33
SL2.50ch07	40000000	41000000	29
SL2.50ch07	41000000	42000000	2
SL2.50ch07	42000000	43000000	0
SL2.50ch07	43000000	44000000	0
SL2.50ch07	44000000	45000000	18
SL2.50ch07	45000000	46000000	74
SL2.50ch07	46000000	47000000	11
SL2.50ch07	47000000	48000000	96
SL2.50ch07	48000000	49000000	0
SL2.50ch07	49000000	50000000	87
SL2.50ch07	50000000	51000000	8
SL2.50ch07	51000000	52000000	243
SL2.50ch07	52000000	53000000	54
SL2.50ch07	53000000	54000000	48
SL2.50ch07	54000000	55000000	214
SL2.50ch07	55000000	56000000	260
SL2.50ch07	56000000	57000000	497
SL2.50ch07	57000000	58000000	568
SL2.50ch07	58000000	59000000	529
SL2.50ch07	59000000	60000000	651
SL2.50ch07	60000000	61000000	445
SL2.50ch07	61000000	62000000	692
SL2.50ch07	62000000	63000000	900
SL2.50ch07	63000000	64000000	946
SL2.50ch07	64000000	65000000	703
SL2.50ch07	65000000	66000000	1213
SL2.50ch07	66000000	67000000	1324
SL2.50ch07	67000000	68000000	206
SL2.50ch07	68000000	68045021	4
SL2.50ch08	0	1000000	1707
SL2.50ch08	1000000	2000000	1466
SL2.50ch08	2000000	3000000	1091
SL2.50ch08	3000000	4000000	663
SL2.50ch08	4000000	5000000	302
SL2.50ch08	5000000	6000000	138
SL2.50ch08	6000000	7000000	210
SL2.50ch08	7000000	8000000	115
SL2.50ch08	8000000	9000000	48
SL2.50ch08	9000000	10000000	48
SL2.50ch08	10000000	11000000	11
SL2.50ch08	11000000	12000000	34
SL2.50ch08	12000000	13000000	120
SL2.50ch08	13000000	14000000	83
SL2.50ch08	14000000	15000000	63
SL2.50ch08	15000000	16000000	5
SL2.50ch08	16000000	17000000	152
SL2.50ch08	17000000	18000000	25
SL2.50ch08	18000000	19000000	4
SL2.50ch08	19000000	20000000	9
SL2.50ch08	20000000	21000000	32
SL2.50ch08	21000000	22000000	28
SL2.50ch08	22000000	23000000	77
SL2.50ch08	23000000	24000000	73
SL2.50ch08	24000000	25000000	68
SL2.50ch08	25000000	26000000	206
SL2.50ch08	26000000	27000000	36
SL2.50ch08	27000000	28000000	104
SL2.50ch08	28000000	29000000	8
SL2.50ch08	29000000	30000000	27
SL2.50ch08	30000000	31000000	20
SL2.50ch08	31000000	32000000	0
SL2.50ch08	32000000	33000000	94
SL2.50ch08	33000000	34000000	98
SL2.50ch08	34000000	35000000	129
SL2.50ch08	35000000	36000000	6
SL2.50ch08	36000000	37000000	0
SL2.50ch08	37000000	38000000	94
SL2.50ch08	38000000	39000000	155
SL2.50ch08	39000000	40000000	17
SL2.50ch08	40000000	41000000	17
SL2.50ch08	41000000	42000000	14
SL2.50ch08	42000000	43000000	24
SL2.50ch08	43000000	44000000	4
SL2.50ch08	44000000	45000000	140
SL2.50ch08	45000000	46000000	166
SL2.50ch08	46000000	47000000	155
SL2.50ch08	47000000	48000000	13
SL2.50ch08	48000000	49000000	221
SL2.50ch08	49000000	50000000	213
SL2.50ch08	50000000	51000000	200
SL2.50ch08	51000000	52000000	256
SL2.50ch08	52000000	53000000	332
SL2.50ch08	53000000	54000000	347
SL2.50ch08	54000000	55000000	609
SL2.50ch08	55000000	56000000	737
SL2.50ch08	56000000	57000000	822
SL2.50ch08	57000000	58000000	941
SL2.50ch08	58000000	59000000	1012
SL2.50ch08	59000000	60000000	1105
SL2.50ch08	60000000	61000000	1043
SL2.50ch08	61000000	62000000	942
SL2.50ch08	62000000	63000000	965
SL2.50ch08	63000000	64000000	1059
SL2.50ch08	64000000	65000000	1266
SL2.50ch08	65000000	65866657	1051
SL2.50ch09	0	1000000	154
SL2.50ch09	1000000	2000000	161
SL2.50ch09	2000000	3000000	75
SL2.50ch09	3000000	4000000	800
SL2.50ch09	4000000	5000000	712
SL2.50ch09	5000000	6000000	541
SL2.50ch09	6000000	7000000	457
SL2.50ch09	7000000	8000000	239
SL2.50ch09	8000000	9000000	149
SL2.50ch09	9000000	10000000	92
SL2.50ch09	10000000	11000000	81
SL2.50ch09	11000000	12000000	137
SL2.50ch09	12000000	13000000	102
SL2.50ch09	13000000	14000000	129
SL2.50ch09	14000000	15000000	180
SL2.50ch09	15000000	16000000	71
SL2.50ch09	16000000	17000000	136
SL2.50ch09	17000000	18000000	127
SL2.50ch09	18000000	19000000	148
SL2.50ch09	19000000	20000000	16
SL2.50ch09	20000000	21000000	3
SL2.50ch09	21000000	22000000	10
SL2.50ch09	22000000	23000000	55
SL2.50ch09	23000000	24000000	0
SL2.50ch09	24000000	25000000	37
SL2.50ch09	25000000	26000000	108
SL2.50ch09	26000000	27000000	29
SL2.50ch09	27000000	28000000	135
SL2.50ch09	28000000	29000000	182
SL2.50ch09	29000000	30000000	64
SL2.50ch09	30000000	31000000	2
SL2.50ch09	31000000	32000000	97
SL2.50ch09	32000000	33000000	0
SL2.50ch09	33000000	34000000	101
SL2.50ch09	34000000	35000000	9
SL2.50ch09	35000000	36000000	61
SL2.50ch09	36000000	37000000	26
SL2.50ch09	37000000	38000000	66
SL2.50ch09	38000000	39000000	50
SL2.50ch09	39000000	40000000	85
SL2.50ch09	40000000	41000000	51
SL2.50ch09	41000000	42000000	4
SL2.50ch09	42000000	43000000	88
SL2.50ch09	43000000	44000000	15
SL2.50ch09	44000000	45000000	76
SL2.50ch09	45000000	46000000	25
SL2.50ch09	46000000	47000000	199
SL2.50ch09	47000000	48000000	65
SL2.50ch09	48000000	49000000	96
SL2.50ch09	49000000	50000000	133
SL2.50ch09	50000000	51000000	120
SL2.50ch09	51000000	52000000	32
SL2.50ch09	52000000	53000000	65
SL2.50ch09	53000000	54000000	110
SL2.50ch09	54000000	55000000	375
SL2.50ch09	55000000	56000000	50
SL2.50ch09	56000000	57000000	31
SL2.50ch09	57000000	58000000	76
SL2.50ch09	58000000	59000000	169
SL2.50ch09	59000000	60000000	95
SL2.50ch09	60000000	61000000	305
SL2.50ch09	61000000	62000000	618
SL2.50ch09	62000000	63000000	531
SL2.50ch09	63000000	64000000	878
SL2.50ch09	64000000	65000000	518
SL2.50ch09	65000000	66000000	408
SL2.50ch09	66000000	67000000	832
SL2.50ch09	67000000	68000000	788
SL2.50ch09	68000000	69000000	777
SL2.50ch09	69000000	70000000	980
SL2.50ch09	70000000	71000000	1237
SL2.50ch09	71000000	72000000	1184
SL2.50ch09	72000000	72482091	464
SL2.50ch10	0	1000000	1397
SL2.50ch10	1000000	2000000	1077
SL2.50ch10	2000000	3000000	943
SL2.50ch10	3000000	4000000	538
SL2.50ch10	4000000	5000000	202
SL2.50ch10	5000000	6000000	90
SL2.50ch10	6000000	7000000	143
SL2.50ch10	7000000	8000000	49
SL2.50ch10	8000000	9000000	94
SL2.50ch10	9000000	10000000	3
SL2.50ch10	10000000	11000000	79
SL2.50ch10	11000000	12000000	66
SL2.50ch10	12000000	13000000	20
SL2.50ch10	13000000	14000000	43
SL2.50ch10	14000000	15000000	48
SL2.50ch10	15000000	16000000	3
SL2.50ch10	16000000	17000000	0
SL2.50ch10	17000000	18000000	38
SL2.50ch10	18000000	19000000	55
SL2.50ch10	19000000	20000000	53
SL2.50ch10	20000000	21000000	42
SL2.50ch10	21000000	22000000	98
SL2.50ch10	22000000	23000000	13
SL2.50ch10	23000000	24000000	77
SL2.50ch10	24000000	25000000	45
SL2.50ch10	25000000	26000000	38
SL2.50ch10	26000000	27000000	106
SL2.50ch10	27000000	28000000	56
SL2.50ch10	28000000	29000000	83
SL2.50ch10	29000000	30000000	50
SL2.50ch10	30000000	31000000	1
SL2.50ch10	31000000	32000000	21
SL2.50ch10	32000000	33000000	102
SL2.50ch10	33000000	34000000	62
SL2.50ch10	34000000	35000000	81
SL2.50ch10	35000000	36000000	11
SL2.50ch10	36000000	37000000	2
SL2.50ch10	37000000	38000000	8
SL2.50ch10	38000000	39000000	28
SL2.50ch10	39000000	40000000	60
SL2.50ch10	40000000	41000000	107
SL2.50ch10	41000000	42000000	106
SL2.50ch10	42000000	43000000	27
SL2.50ch10	43000000	44000000	86
SL2.50ch10	44000000	45000000	88
SL2.50ch10	45000000	46000000	90
SL2.50ch10	46000000	47000000	139
SL2.50ch10	47000000	48000000	59
SL2.50ch10	48000000	49000000	76
SL2.50ch10	49000000	50000000	69
SL2.50ch10	50000000	51000000	61
SL2.50ch10	51000000	52000000	227
SL2.50ch10	52000000	53000000	26
SL2.50ch10	53000000	54000000	31
SL2.50ch10	54000000	55000000	114
SL2.50ch10	55000000	56000000	122
SL2.50ch10	56000000	57000000	138
SL2.50ch10	57000000	58000000	202
SL2.50ch10	58000000	59000000	608
SL2.50ch10	59000000	60000000	801
SL2.50ch10	60000000	61000000	1016
SL2.50ch10	61000000	62000000	1153
SL2.50ch10	62000000	63000000	1424
SL2.50ch10	63000000	64000000	1694
SL2.50ch10	64000000	65000000	1801
SL2.50ch10	65000000	65527505	769
SL2.50ch11	0	1000000	854
SL2.50ch11	1000000	2000000	1108
SL2.50ch11	2000000	3000000	1022
SL2.50ch11	3000000	4000000	952
SL2.50ch11	4000000	5000000	886
SL2.50ch11	5000000	6000000	643
SL2.50ch11	6000000	7000000	26
SL2.50ch11	7000000	8000000	98
SL2.50ch11	8000000	9000000	29
SL2.50ch11	9000000	10000000	16
SL2.50ch11	10000000	11000000	12
SL2.50ch11	11000000	12000000	29
SL2.50ch11	12000000	13000000	32
SL2.50ch11	13000000	14000000	97
SL2.50ch11	14000000	15000000	11
SL2.50ch11	15000000	16000000	1
SL2.50ch11	16000000	17000000	10
SL2.50ch11	17000000	18000000	91
SL2.50ch11	18000000	19000000	204
SL2.50ch11	19000000	20000000	5
SL2.50ch11	20000000	21000000	24
SL2.50ch11	21000000	22000000	38
SL2.50ch11	22000000	23000000	18
SL2.50ch11	23000000	24000000	44
SL2.50ch11	24000000	25000000	5
SL2.50ch11	25000000	26000000	4
SL2.50ch11	26000000	27000000	0
SL2.50ch11	27000000	28000000	0
